quarter,dong_code,dong_name,store_total,store_normal,store_franchise,industry_code,industry_name
20192,11440565,공덕동,57.0,45.0,12.0,CS100010,커피
20191,11440565,공덕동,58.0,45.0,13.0,CS100010,커피
20193,11440585,도화동,55.0,34.0,21.0,CS100010,커피
20192,11440585,도화동,58.0,36.0,22.0,CS100010,커피
20191,11440585,도화동,57.0,35.0,22.0,CS100010,커피
20193,11440590,용강동,62.0,49.0,13.0,CS100010,커피
20192,11440590,용강동,63.0,50.0,13.0,CS100010,커피
20191,11440590,용강동,62.0,49.0,13.0,CS100010,커피
20193,11440600,대흥동,61.0,50.0,11.0,CS100010,커피
20192,11440600,대흥동,64.0,51.0,13.0,CS100010,커피
20191,11440600,대흥동,65.0,53.0,12.0,CS100010,커피
20193,11440610,염리동,35.0,25.0,10.0,CS100010,커피
20192,11440610,염리동,38.0,28.0,10.0,CS100010,커피
20191,11440610,염리동,39.0,29.0,10.0,CS100010,커피
20193,11440630,신수동,32.0,32.0,0.0,CS100010,커피
20192,11440630,신수동,32.0,32.0,0.0,CS100010,커피
20191,11440630,신수동,36.0,35.0,1.0,CS100010,커피
20193,11440655,서강동,108.0,95.0,13.0,CS100010,커피
20192,11440655,서강동,110.0,96.0,14.0,CS100010,커피
20191,11440655,서강동,113.0,100.0,13.0,CS100010,커피
20193,11440660,서교동,556.0,471.0,85.0,CS100010,커피
20192,11440660,서교동,572.0,484.0,88.0,CS100010,커피
20191,11440660,서교동,579.0,493.0,86.0,CS100010,커피
20193,11440680,합정동,131.0,105.0,26.0,CS100010,커피
20192,11440680,합정동,133.0,107.0,26.0,CS100010,커피
20191,11440680,합정동,139.0,114.0,25.0,CS100010,커피
20193,11440690,망원1동,98.0,92.0,6.0,CS100010,커피
20192,11440690,망원1동,101.0,95.0,6.0,CS100010,커피
20191,11440690,망원1동,104.0,98.0,6.0,CS100010,커피
20193,11440700,망원2동,51.0,46.0,5.0,CS100010,커피
20192,11440700,망원2동,52.0,47.0,5.0,CS100010,커피
20191,11440700,망원2동,56.0,51.0,5.0,CS100010,커피
20193,11440710,연남동,186.0,182.0,4.0,CS100010,커피
20192,11440710,연남동,201.0,197.0,4.0,CS100010,커피
20191,11440710,연남동,219.0,214.0,5.0,CS100010,커피
20193,11440720,성산1동,47.0,43.0,4.0,CS100010,커피
20192,11440720,성산1동,46.0,42.0,4.0,CS100010,커피
20191,11440720,성산1동,50.0,46.0,4.0,CS100010,커피
20193,11440730,성산2동,47.0,40.0,7.0,CS100010,커피
20192,11440730,성산2동,47.0,40.0,7.0,CS100010,커피
20191,11440730,성산2동,47.0,41.0,6.0,CS100010,커피
20193,11440740,상암동,145.0,104.0,41.0,CS100010,커피
20192,11440740,상암동,149.0,110.0,39.0,CS100010,커피
20191,11440740,상암동,150.0,109.0,41.0,CS100010,커피
20202,11440555,아현동,106.0,92.0,14.0,CS100001,한식
20201,11440555,아현동,105.0,91.0,14.0,CS100001,한식
20194,11440555,아현동,111.0,97.0,14.0,CS100001,한식
20202,11440565,공덕동,227.0,214.0,13.0,CS100001,한식
20201,11440565,공덕동,228.0,214.0,14.0,CS100001,한식
20194,11440565,공덕동,229.0,214.0,15.0,CS100001,한식
20202,11440585,도화동,163.0,149.0,14.0,CS100001,한식
20201,11440585,도화동,165.0,150.0,15.0,CS100001,한식
20194,11440585,도화동,164.0,149.0,15.0,CS100001,한식
20202,11440590,용강동,189.0,165.0,24.0,CS100001,한식
20201,11440590,용강동,195.0,166.0,29.0,CS100001,한식
20194,11440590,용강동,194.0,167.0,27.0,CS100001,한식
20202,11440600,대흥동,140.0,128.0,12.0,CS100001,한식
20201,11440600,대흥동,138.0,126.0,12.0,CS100001,한식
20194,11440600,대흥동,135.0,123.0,12.0,CS100001,한식
20202,11440610,염리동,68.0,58.0,10.0,CS100001,한식
20201,11440610,염리동,70.0,60.0,10.0,CS100001,한식
20194,11440610,염리동,71.0,61.0,10.0,CS100001,한식
20202,11440630,신수동,74.0,68.0,6.0,CS100001,한식
20201,11440630,신수동,77.0,70.0,7.0,CS100001,한식
20194,11440630,신수동,78.0,71.0,7.0,CS100001,한식
20202,11440655,서강동,151.0,134.0,17.0,CS100001,한식
20201,11440655,서강동,146.0,130.0,16.0,CS100001,한식
20194,11440655,서강동,150.0,133.0,17.0,CS100001,한식
20202,11440660,서교동,800.0,689.0,111.0,CS100001,한식
20201,11440660,서교동,800.0,691.0,109.0,CS100001,한식
20194,11440660,서교동,792.0,683.0,109.0,CS100001,한식
20202,11440680,합정동,175.0,150.0,25.0,CS100001,한식
20201,11440680,합정동,176.0,151.0,25.0,CS100001,한식
20194,11440680,합정동,182.0,153.0,29.0,CS100001,한식
20202,11440690,망원1동,135.0,130.0,5.0,CS100001,한식
20201,11440690,망원1동,137.0,132.0,5.0,CS100001,한식
20194,11440690,망원1동,137.0,132.0,5.0,CS100001,한식
20202,11440700,망원2동,107.0,93.0,14.0,CS100001,한식
20201,11440700,망원2동,104.0,90.0,14.0,CS100001,한식
20194,11440700,망원2동,106.0,91.0,15.0,CS100001,한식
20202,11440710,연남동,130.0,127.0,3.0,CS100001,한식
20201,11440710,연남동,130.0,127.0,3.0,CS100001,한식
20194,11440710,연남동,134.0,130.0,4.0,CS100001,한식
20202,11440720,성산1동,93.0,84.0,9.0,CS100001,한식
20201,11440720,성산1동,89.0,79.0,10.0,CS100001,한식
20194,11440720,성산1동,90.0,81.0,9.0,CS100001,한식
20202,11440730,성산2동,104.0,91.0,13.0,CS100001,한식
20201,11440730,성산2동,103.0,91.0,12.0,CS100001,한식
20194,11440730,성산2동,104.0,92.0,12.0,CS100001,한식
20202,11440740,상암동,307.0,250.0,57.0,CS100001,한식
20201,11440740,상암동,319.0,260.0,59.0,CS100001,한식
20194,11440740,상암동,305.0,247.0,58.0,CS100001,한식
20202,11440555,아현동,6.0,6.0,0.0,CS100002,중식
20201,11440555,아현동,6.0,6.0,0.0,CS100002,중식
20194,11440555,아현동,6.0,6.0,0.0,CS100002,중식
20202,11440565,공덕동,19.0,19.0,0.0,CS100002,중식
20201,11440565,공덕동,18.0,18.0,0.0,CS100002,중식
20194,11440565,공덕동,18.0,18.0,0.0,CS100002,중식
20202,11440585,도화동,15.0,13.0,2.0,CS100002,중식
20201,11440585,도화동,15.0,13.0,2.0,CS100002,중식
20194,11440585,도화동,17.0,15.0,2.0,CS100002,중식
20202,11440590,용강동,13.0,12.0,1.0,CS100002,중식
20201,11440590,용강동,13.0,12.0,1.0,CS100002,중식
20194,11440590,용강동,13.0,12.0,1.0,CS100002,중식
20202,11440600,대흥동,13.0,13.0,0.0,CS100002,중식
20201,11440600,대흥동,13.0,13.0,0.0,CS100002,중식
20194,11440600,대흥동,13.0,13.0,0.0,CS100002,중식
20202,11440610,염리동,4.0,3.0,1.0,CS100002,중식
20201,11440610,염리동,5.0,4.0,1.0,CS100002,중식
20194,11440610,염리동,4.0,3.0,1.0,CS100002,중식
20202,11440630,신수동,8.0,8.0,0.0,CS100002,중식
20201,11440630,신수동,9.0,9.0,0.0,CS100002,중식
20194,11440630,신수동,9.0,9.0,0.0,CS100002,중식
20202,11440655,서강동,20.0,19.0,1.0,CS100002,중식
20201,11440655,서강동,21.0,20.0,1.0,CS100002,중식
20194,11440655,서강동,19.0,19.0,0.0,CS100002,중식
20202,11440660,서교동,102.0,87.0,15.0,CS100002,중식
20201,11440660,서교동,104.0,88.0,16.0,CS100002,중식
20194,11440660,서교동,105.0,89.0,16.0,CS100002,중식
20202,11440680,합정동,19.0,16.0,3.0,CS100002,중식
20201,11440680,합정동,19.0,16.0,3.0,CS100002,중식
20194,11440680,합정동,18.0,15.0,3.0,CS100002,중식
20202,11440690,망원1동,12.0,11.0,1.0,CS100002,중식
20201,11440690,망원1동,14.0,13.0,1.0,CS100002,중식
20194,11440690,망원1동,14.0,13.0,1.0,CS100002,중식
20202,11440700,망원2동,15.0,15.0,0.0,CS100002,중식
20201,11440700,망원2동,14.0,14.0,0.0,CS100002,중식
20194,11440700,망원2동,13.0,13.0,0.0,CS100002,중식
20202,11440710,연남동,35.0,35.0,0.0,CS100002,중식
20201,11440710,연남동,34.0,34.0,0.0,CS100002,중식
20194,11440710,연남동,31.0,31.0,0.0,CS100002,중식
20202,11440720,성산1동,9.0,9.0,0.0,CS100002,중식
20201,11440720,성산1동,11.0,11.0,0.0,CS100002,중식
20194,11440720,성산1동,10.0,10.0,0.0,CS100002,중식
20202,11440730,성산2동,11.0,9.0,2.0,CS100002,중식
20201,11440730,성산2동,10.0,8.0,2.0,CS100002,중식
20194,11440730,성산2동,11.0,9.0,2.0,CS100002,중식
20202,11440740,상암동,38.0,30.0,8.0,CS100002,중식
20201,11440740,상암동,38.0,31.0,7.0,CS100002,중식
20194,11440740,상암동,38.0,31.0,7.0,CS100002,중식
20202,11440555,아현동,15.0,10.0,5.0,CS100003,일식
20201,11440555,아현동,14.0,9.0,5.0,CS100003,일식
20194,11440555,아현동,14.0,9.0,5.0,CS100003,일식
20202,11440565,공덕동,20.0,15.0,5.0,CS100003,일식
20201,11440565,공덕동,21.0,16.0,5.0,CS100003,일식
20194,11440565,공덕동,20.0,16.0,4.0,CS100003,일식
20202,11440585,도화동,20.0,17.0,3.0,CS100003,일식
20201,11440585,도화동,20.0,17.0,3.0,CS100003,일식
20194,11440585,도화동,19.0,16.0,3.0,CS100003,일식
20202,11440590,용강동,27.0,23.0,4.0,CS100003,일식
20201,11440590,용강동,24.0,20.0,4.0,CS100003,일식
20194,11440590,용강동,24.0,20.0,4.0,CS100003,일식
20202,11440600,대흥동,7.0,6.0,1.0,CS100003,일식
20201,11440600,대흥동,7.0,6.0,1.0,CS100003,일식
20194,11440600,대흥동,7.0,6.0,1.0,CS100003,일식
20202,11440610,염리동,10.0,8.0,2.0,CS100003,일식
20201,11440610,염리동,8.0,6.0,2.0,CS100003,일식
20194,11440610,염리동,11.0,9.0,2.0,CS100003,일식
20202,11440630,신수동,2.0,2.0,0.0,CS100003,일식
20201,11440630,신수동,1.0,1.0,0.0,CS100003,일식
20194,11440630,신수동,1.0,1.0,0.0,CS100003,일식
20202,11440655,서강동,40.0,35.0,5.0,CS100003,일식
20201,11440655,서강동,40.0,35.0,5.0,CS100003,일식
20194,11440655,서강동,43.0,38.0,5.0,CS100003,일식
20202,11440660,서교동,198.0,160.0,38.0,CS100003,일식
20201,11440660,서교동,199.0,161.0,38.0,CS100003,일식
20194,11440660,서교동,199.0,162.0,37.0,CS100003,일식
20202,11440680,합정동,42.0,37.0,5.0,CS100003,일식
20201,11440680,합정동,43.0,38.0,5.0,CS100003,일식
20194,11440680,합정동,43.0,38.0,5.0,CS100003,일식
20202,11440690,망원1동,29.0,28.0,1.0,CS100003,일식
20201,11440690,망원1동,28.0,27.0,1.0,CS100003,일식
20194,11440690,망원1동,28.0,27.0,1.0,CS100003,일식
20202,11440700,망원2동,5.0,5.0,0.0,CS100003,일식
20201,11440700,망원2동,5.0,5.0,0.0,CS100003,일식
20194,11440700,망원2동,5.0,5.0,0.0,CS100003,일식
20202,11440710,연남동,62.0,55.0,7.0,CS100003,일식
20201,11440710,연남동,60.0,53.0,7.0,CS100003,일식
20194,11440710,연남동,60.0,53.0,7.0,CS100003,일식
20202,11440720,성산1동,12.0,10.0,2.0,CS100003,일식
20201,11440720,성산1동,11.0,9.0,2.0,CS100003,일식
20194,11440720,성산1동,11.0,9.0,2.0,CS100003,일식
20202,11440730,성산2동,13.0,11.0,2.0,CS100003,일식
20201,11440730,성산2동,12.0,10.0,2.0,CS100003,일식
20194,11440730,성산2동,12.0,10.0,2.0,CS100003,일식
20202,11440740,상암동,56.0,48.0,8.0,CS100003,일식
20201,11440740,상암동,58.0,50.0,8.0,CS100003,일식
20194,11440740,상암동,62.0,53.0,9.0,CS100003,일식
20202,11440555,아현동,5.0,5.0,0.0,CS100004,양식
20201,11440555,아현동,5.0,5.0,0.0,CS100004,양식
20194,11440555,아현동,6.0,6.0,0.0,CS100004,양식
20202,11440565,공덕동,15.0,12.0,3.0,CS100004,양식
20201,11440565,공덕동,16.0,13.0,3.0,CS100004,양식
20194,11440565,공덕동,16.0,13.0,3.0,CS100004,양식
20202,11440585,도화동,17.0,15.0,2.0,CS100004,양식
20201,11440585,도화동,17.0,14.0,3.0,CS100004,양식
20194,11440585,도화동,17.0,14.0,3.0,CS100004,양식
20202,11440590,용강동,12.0,11.0,1.0,CS100004,양식
20201,11440590,용강동,16.0,13.0,3.0,CS100004,양식
20194,11440590,용강동,18.0,15.0,3.0,CS100004,양식
20202,11440600,대흥동,20.0,18.0,2.0,CS100004,양식
20201,11440600,대흥동,17.0,15.0,2.0,CS100004,양식
20194,11440600,대흥동,16.0,14.0,2.0,CS100004,양식
20202,11440610,염리동,12.0,11.0,1.0,CS100004,양식
20201,11440610,염리동,12.0,11.0,1.0,CS100004,양식
20194,11440610,염리동,11.0,10.0,1.0,CS100004,양식
20202,11440630,신수동,10.0,10.0,0.0,CS100004,양식
20201,11440630,신수동,11.0,11.0,0.0,CS100004,양식
20194,11440630,신수동,10.0,10.0,0.0,CS100004,양식
20202,11440655,서강동,57.0,57.0,0.0,CS100004,양식
20201,11440655,서강동,54.0,54.0,0.0,CS100004,양식
20194,11440655,서강동,52.0,52.0,0.0,CS100004,양식
20202,11440660,서교동,286.0,254.0,32.0,CS100004,양식
20201,11440660,서교동,298.0,262.0,36.0,CS100004,양식
20194,11440660,서교동,284.0,249.0,35.0,CS100004,양식
20202,11440680,합정동,59.0,53.0,6.0,CS100004,양식
20201,11440680,합정동,60.0,54.0,6.0,CS100004,양식
20194,11440680,합정동,60.0,55.0,5.0,CS100004,양식
20202,11440690,망원1동,44.0,43.0,1.0,CS100004,양식
20201,11440690,망원1동,46.0,45.0,1.0,CS100004,양식
20194,11440690,망원1동,48.0,46.0,2.0,CS100004,양식
20202,11440700,망원2동,4.0,4.0,0.0,CS100004,양식
20201,11440700,망원2동,4.0,4.0,0.0,CS100004,양식
20194,11440700,망원2동,4.0,4.0,0.0,CS100004,양식
20202,11440710,연남동,120.0,112.0,8.0,CS100004,양식
20201,11440710,연남동,128.0,120.0,8.0,CS100004,양식
20194,11440710,연남동,129.0,121.0,8.0,CS100004,양식
20202,11440720,성산1동,16.0,14.0,2.0,CS100004,양식
20201,11440720,성산1동,16.0,14.0,2.0,CS100004,양식
20194,11440720,성산1동,16.0,14.0,2.0,CS100004,양식
20202,11440730,성산2동,6.0,5.0,1.0,CS100004,양식
20201,11440730,성산2동,7.0,6.0,1.0,CS100004,양식
20194,11440730,성산2동,7.0,6.0,1.0,CS100004,양식
20202,11440740,상암동,36.0,30.0,6.0,CS100004,양식
20201,11440740,상암동,35.0,30.0,5.0,CS100004,양식
20194,11440740,상암동,37.0,32.0,5.0,CS100004,양식
20202,11440555,아현동,13.0,7.0,6.0,CS100005,제과
20201,11440555,아현동,13.0,7.0,6.0,CS100005,제과
20194,11440555,아현동,13.0,7.0,6.0,CS100005,제과
20202,11440565,공덕동,16.0,10.0,6.0,CS100005,제과
20201,11440565,공덕동,17.0,11.0,6.0,CS100005,제과
20194,11440565,공덕동,17.0,12.0,5.0,CS100005,제과
20202,11440585,도화동,17.0,10.0,7.0,CS100005,제과
20201,11440585,도화동,18.0,11.0,7.0,CS100005,제과
20194,11440585,도화동,20.0,13.0,7.0,CS100005,제과
20202,11440590,용강동,14.0,7.0,7.0,CS100005,제과
20201,11440590,용강동,12.0,6.0,6.0,CS100005,제과
20194,11440590,용강동,12.0,6.0,6.0,CS100005,제과
20202,11440600,대흥동,17.0,13.0,4.0,CS100005,제과
20201,11440600,대흥동,17.0,13.0,4.0,CS100005,제과
20194,11440600,대흥동,17.0,13.0,4.0,CS100005,제과
20202,11440610,염리동,14.0,13.0,1.0,CS100005,제과
20201,11440610,염리동,16.0,15.0,1.0,CS100005,제과
20194,11440610,염리동,16.0,15.0,1.0,CS100005,제과
20202,11440630,신수동,13.0,10.0,3.0,CS100005,제과
20201,11440630,신수동,10.0,7.0,3.0,CS100005,제과
20194,11440630,신수동,11.0,9.0,2.0,CS100005,제과
20202,11440655,서강동,29.0,24.0,5.0,CS100005,제과
20201,11440655,서강동,29.0,23.0,6.0,CS100005,제과
20194,11440655,서강동,29.0,23.0,6.0,CS100005,제과
20202,11440660,서교동,115.0,88.0,27.0,CS100005,제과
20201,11440660,서교동,113.0,86.0,27.0,CS100005,제과
20194,11440660,서교동,114.0,87.0,27.0,CS100005,제과
20202,11440680,합정동,24.0,20.0,4.0,CS100005,제과
20201,11440680,합정동,23.0,19.0,4.0,CS100005,제과
20194,11440680,합정동,26.0,22.0,4.0,CS100005,제과
20202,11440690,망원1동,26.0,24.0,2.0,CS100005,제과
20201,11440690,망원1동,27.0,23.0,4.0,CS100005,제과
20194,11440690,망원1동,26.0,22.0,4.0,CS100005,제과
20202,11440700,망원2동,19.0,16.0,3.0,CS100005,제과
20201,11440700,망원2동,20.0,17.0,3.0,CS100005,제과
20194,11440700,망원2동,20.0,17.0,3.0,CS100005,제과
20202,11440710,연남동,49.0,45.0,4.0,CS100005,제과
20201,11440710,연남동,51.0,47.0,4.0,CS100005,제과
20194,11440710,연남동,53.0,48.0,5.0,CS100005,제과
20202,11440720,성산1동,14.0,11.0,3.0,CS100005,제과
20201,11440720,성산1동,16.0,13.0,3.0,CS100005,제과
20194,11440720,성산1동,16.0,13.0,3.0,CS100005,제과
20202,11440730,성산2동,17.0,12.0,5.0,CS100005,제과
20201,11440730,성산2동,16.0,11.0,5.0,CS100005,제과
20194,11440730,성산2동,16.0,11.0,5.0,CS100005,제과
20202,11440740,상암동,25.0,17.0,8.0,CS100005,제과
20201,11440740,상암동,25.0,17.0,8.0,CS100005,제과
20194,11440740,상암동,25.0,17.0,8.0,CS100005,제과
20202,11440555,아현동,6.0,2.0,4.0,CS100006,패스트푸드
20201,11440555,아현동,6.0,2.0,4.0,CS100006,패스트푸드
20194,11440555,아현동,5.0,2.0,3.0,CS100006,패스트푸드
20202,11440565,공덕동,13.0,5.0,8.0,CS100006,패스트푸드
20201,11440565,공덕동,14.0,6.0,8.0,CS100006,패스트푸드
20194,11440565,공덕동,13.0,5.0,8.0,CS100006,패스트푸드
20202,11440585,도화동,14.0,6.0,8.0,CS100006,패스트푸드
20201,11440585,도화동,13.0,6.0,7.0,CS100006,패스트푸드
20194,11440585,도화동,14.0,7.0,7.0,CS100006,패스트푸드
20202,11440590,용강동,11.0,3.0,8.0,CS100006,패스트푸드
20201,11440590,용강동,11.0,3.0,8.0,CS100006,패스트푸드
20194,11440590,용강동,11.0,3.0,8.0,CS100006,패스트푸드
20202,11440600,대흥동,22.0,11.0,11.0,CS100006,패스트푸드
20201,11440600,대흥동,23.0,11.0,12.0,CS100006,패스트푸드
20194,11440600,대흥동,23.0,11.0,12.0,CS100006,패스트푸드
20202,11440610,염리동,11.0,4.0,7.0,CS100006,패스트푸드
20201,11440610,염리동,10.0,3.0,7.0,CS100006,패스트푸드
20194,11440610,염리동,11.0,4.0,7.0,CS100006,패스트푸드
20202,11440630,신수동,8.0,2.0,6.0,CS100006,패스트푸드
20201,11440630,신수동,7.0,2.0,5.0,CS100006,패스트푸드
20194,11440630,신수동,7.0,2.0,5.0,CS100006,패스트푸드
20202,11440655,서강동,22.0,17.0,5.0,CS100006,패스트푸드
20201,11440655,서강동,22.0,16.0,6.0,CS100006,패스트푸드
20194,11440655,서강동,22.0,16.0,6.0,CS100006,패스트푸드
20202,11440660,서교동,106.0,70.0,36.0,CS100006,패스트푸드
20201,11440660,서교동,109.0,70.0,39.0,CS100006,패스트푸드
20194,11440660,서교동,110.0,70.0,40.0,CS100006,패스트푸드
20202,11440680,합정동,23.0,18.0,5.0,CS100006,패스트푸드
20201,11440680,합정동,22.0,18.0,4.0,CS100006,패스트푸드
20194,11440680,합정동,23.0,19.0,4.0,CS100006,패스트푸드
20202,11440690,망원1동,16.0,8.0,8.0,CS100006,패스트푸드
20201,11440690,망원1동,17.0,9.0,8.0,CS100006,패스트푸드
20194,11440690,망원1동,17.0,9.0,8.0,CS100006,패스트푸드
20202,11440700,망원2동,10.0,6.0,4.0,CS100006,패스트푸드
20201,11440700,망원2동,9.0,5.0,4.0,CS100006,패스트푸드
20194,11440700,망원2동,9.0,4.0,5.0,CS100006,패스트푸드
20202,11440710,연남동,26.0,22.0,4.0,CS100006,패스트푸드
20201,11440710,연남동,25.0,21.0,4.0,CS100006,패스트푸드
20194,11440710,연남동,26.0,22.0,4.0,CS100006,패스트푸드
20202,11440720,성산1동,14.0,6.0,8.0,CS100006,패스트푸드
20201,11440720,성산1동,14.0,6.0,8.0,CS100006,패스트푸드
20194,11440720,성산1동,15.0,6.0,9.0,CS100006,패스트푸드
20202,11440730,성산2동,9.0,4.0,5.0,CS100006,패스트푸드
20201,11440730,성산2동,10.0,4.0,6.0,CS100006,패스트푸드
20194,11440730,성산2동,11.0,5.0,6.0,CS100006,패스트푸드
20202,11440740,상암동,31.0,13.0,18.0,CS100006,패스트푸드
20201,11440740,상암동,32.0,13.0,19.0,CS100006,패스트푸드
20194,11440740,상암동,33.0,13.0,20.0,CS100006,패스트푸드
20202,11440555,아현동,14.0,8.0,6.0,CS100007,치킨
20201,11440555,아현동,14.0,8.0,6.0,CS100007,치킨
20194,11440555,아현동,18.0,8.0,10.0,CS100007,치킨
20202,11440565,공덕동,26.0,7.0,19.0,CS100007,치킨
20201,11440565,공덕동,26.0,8.0,18.0,CS100007,치킨
20194,11440565,공덕동,26.0,9.0,17.0,CS100007,치킨
20202,11440585,도화동,20.0,8.0,12.0,CS100007,치킨
20201,11440585,도화동,20.0,8.0,12.0,CS100007,치킨
20194,11440585,도화동,20.0,8.0,12.0,CS100007,치킨
20202,11440590,용강동,12.0,5.0,7.0,CS100007,치킨
20201,11440590,용강동,13.0,5.0,8.0,CS100007,치킨
20194,11440590,용강동,14.0,6.0,8.0,CS100007,치킨
20202,11440600,대흥동,11.0,6.0,5.0,CS100007,치킨
20201,11440600,대흥동,11.0,6.0,5.0,CS100007,치킨
20194,11440600,대흥동,13.0,8.0,5.0,CS100007,치킨
20202,11440610,염리동,6.0,4.0,2.0,CS100007,치킨
20201,11440610,염리동,6.0,4.0,2.0,CS100007,치킨
20194,11440610,염리동,6.0,4.0,2.0,CS100007,치킨
20202,11440630,신수동,13.0,4.0,9.0,CS100007,치킨
20201,11440630,신수동,13.0,4.0,9.0,CS100007,치킨
20194,11440630,신수동,14.0,4.0,10.0,CS100007,치킨
20202,11440655,서강동,18.0,5.0,13.0,CS100007,치킨
20201,11440655,서강동,18.0,5.0,13.0,CS100007,치킨
20194,11440655,서강동,18.0,5.0,13.0,CS100007,치킨
20202,11440660,서교동,67.0,28.0,39.0,CS100007,치킨
20201,11440660,서교동,63.0,25.0,38.0,CS100007,치킨
20194,11440660,서교동,58.0,22.0,36.0,CS100007,치킨
