quarter,dong_code,adstrd_flpop
20193,11740685,15138884
20193,11740690,10990
20193,11740700,7944260
20194,11110515,3979444
20194,11110530,4692294
20194,11110540,1055368
20194,11110550,1312921
20194,11110560,1036054
20194,11110570,1940078
20194,11110580,3276552
20194,11110600,1696040
20194,11110615,16283893
20194,11110630,7564017
20194,11110640,4349260
20194,11110650,10058180
20194,11110670,3777265
20194,11110680,5743180
20194,11110690,749705
20194,11110700,2457006
20194,11110710,6524628
20194,11140520,3174045
20194,11140540,5330936
20194,11140550,6534883
20194,11140570,2867650
20194,11140580,2597255
20194,11140590,6574591
20194,11140605,5621016
20194,11140615,6088089
20194,11140625,4556810
20194,11140635,2709714
20194,11140645,3574169
20194,11140650,5334809
20194,11140665,2738064
20194,11140670,6351931
20194,11140680,2273266
20194,11170510,4636503
20194,11170520,4816909
20194,11170530,2538225
20194,11170555,8762065
20194,11170560,5338864
20194,11170570,3659211
20194,11170580,4022702
20194,11170590,3380395
20194,11170625,5098549
20194,11170630,5451420
20194,11170640,1852859
20194,11170650,2990047
20194,11170660,3344850
20194,11170685,6869216
20194,11170690,1968185
20194,11170700,4846578
20194,11200520,5196239
20194,11200535,5356210
20194,11200540,6542664
20194,11200550,4851415
20194,11200560,6485937
20194,11200570,4224052
20194,11200580,3207699
20194,11200590,3917884
20194,11200615,6748754
20194,11200620,3249211
20194,11200645,3435988
20194,11200650,3059534
20194,11200660,6225153
20194,11200670,5399756
20194,11200690,5838781
20194,11200720,3308533
20194,11200790,3148445
20194,11215710,9852808
20194,11215730,5392389
20194,11215740,4256689
20194,11215750,5127879
20194,11215760,5216831
20194,11215770,7444790
20194,11215780,2740354
20194,11215810,6682321
20194,11215820,8985145
20194,11215830,5152436
20194,11215840,7838758
20194,11215847,8365540
20194,11215850,6605203
20194,11215860,7308240
20194,11215870,6840296
20194,11230536,14125627
20194,11230545,12446883
20194,11230560,11978838
20194,11230570,2689975
20194,11230600,6832986
20194,11230610,7549711
20194,11230650,9756573
20194,11230660,6954409
20194,11230705,7403250
20194,11230710,6170402
20194,11230720,5980954
20194,11230730,5364089
20194,11230740,10315254
20194,11230750,4884804
20194,11260520,6623907
20194,11260540,5739380
20194,11260550,2353574
20194,11260565,10620069
20194,11260570,7526535
20194,11260575,6766857
20194,11260580,5579752
20194,11260590,7758774
20194,11260600,5547588
20194,11260610,8674249
20194,11260620,8006644
20194,11260630,5696773
20194,11260655,9576986
20194,11260660,4768726
20194,11260680,5321513
20194,11260690,1927806
20194,11290525,4558929
20194,11290555,11190686
20194,11290575,9713749
20194,11290580,3436375
20194,11290590,2983260
20194,11290600,6775617
20194,11290610,6751222
20194,11290620,5352706
20194,11290630,5843657
20194,11290640,2924303
20194,11290650,3840218
20194,11290660,6954214
20194,11290685,5087508
20194,11290705,10944048
20194,11290715,7278927
20194,11290725,6973181
20194,11290760,6655109
20194,11290770,5960965
20194,11290780,3328842
20194,11290810,10908921
20194,11305534,11418380
20194,11305535,7984029
20194,11305545,12571917
20194,11305555,13268706
20194,11305575,3608941
20194,11305595,8263806
20194,11305603,3462479
20194,11305608,3808298
20194,11305615,7168778
20194,11305625,7065069
20194,11305635,11823916
20194,11305645,4262253
20194,11305660,9087704
20194,11320511,5181068
20194,11320512,8903352
20194,11320513,5174018
20194,11320514,3374103
20194,11320515,5361470
20194,11320521,3439725
20194,11320522,3219133
20194,11320660,5361072
20194,11320670,5014084
20194,11320680,5384415
20194,11320681,2726146
20194,11320690,6929516
20194,11320700,3772212
20194,11320710,3838472
20194,11350560,6791178
20194,11350570,3979535
20194,11350580,2882176
20194,11350595,11030269
20194,11350600,8397588
20194,11350611,4285644
20194,11350612,2688538
20194,11350619,5414138
20194,11350621,4101924
20194,11350624,3649508
20194,11350625,5309406
20194,11350630,7646650
20194,11350640,12445274
20194,11350665,9203704
20194,11350670,7510953
20194,11350695,6575802
20194,11350700,1035940
20194,11350710,1759249
20194,11350720,2764896
20194,11380510,7140069
20194,11380520,7246202
20194,11380530,6311296
20194,11380551,8963579
20194,11380552,6605494
20194,11380560,5388714
20194,11380570,9586651
20194,11380580,6205450
20194,11380590,3992979
20194,11380600,7890530
20194,11380625,11991917
20194,11380631,6228778
20194,11380632,4163831
20194,11380640,3055413
20194,11380650,1589276
20194,11380690,6586183
20194,11410520,4536778
20194,11410555,15235249
20194,11410565,9101703
20194,11410585,11561325
20194,11410615,9577417
20194,11410620,6234534
20194,11410640,4410902
20194,11410655,2712122
20194,11410660,3806116
20194,11410685,5467783
20194,11410690,2406547
20194,11410700,6224534
20194,11410710,3185797
20194,11410720,12895715
20194,11440555,6597271
20194,11440565,14459431
20194,11440585,5438630
20194,11440590,6887893
20194,11440600,8516894
20194,11440610,3830731
20194,11440630,5861449
20194,11440655,7131919
20194,11440660,19472648
20194,11440680,6026693
20194,11440690,6453150
20194,11440700,6509393
20194,11440710,6782734
20194,11440720,6368974
20194,11440730,8266032
20194,11440740,5821412
20194,11470510,5837252
20194,11470520,7381391
20194,11470530,5297283
20194,11470540,5554435
20194,11470550,4901782
20194,11470560,4146998
20194,11470570,4281364
20194,11470580,2857790
20194,11470590,3957680
20194,11470600,3097209
20194,11470610,1223850
20194,11470611,2458734
20194,11470620,3533864
20194,11470630,4576276
20194,11470640,6823310
20194,11470650,11220935
20194,11470670,1844968
20194,11470680,3722602
20194,11500510,8597414
20194,11500520,4734754
20194,11500530,3988036
20194,11500535,5389408
20194,11500540,16663563
20194,11500550,3578538
20194,11500560,4045429
20194,11500570,5168347
20194,11500590,8831580
20194,11500591,5489861
20194,11500593,7454728
20194,11500603,3100338
20194,11500604,1677604
20194,11500605,1629499
20194,11500611,5795993
20194,11500615,7331617
20194,11500620,6347676
20194,11500630,7880517
20194,11500640,7212599
20194,11500641,3210185
20194,11530510,7160699
20194,11530520,2345638
20194,11530530,9132333
20194,11530540,7777471
20194,11530550,6091822
20194,11530560,6852895
20194,11530595,2929010
20194,11530720,4750774
20194,11530730,6076774
20194,11530740,7406811
20194,11530750,4127364
20194,11530760,3194124
20194,11530770,4127506
20194,11530780,5678516
20194,11530790,2578611
20194,11530800,741033
20194,11545510,3974671
20194,11545610,5456490
20194,11545620,3214780
20194,11545630,5674232
20194,11545640,4866095
20194,11545670,6372459
20194,11545680,1618711
20194,11545690,1396613
20194,11545700,2990567
20194,11545710,4030369
20194,11560515,8359268
20194,11560535,10664501
20194,11560540,6025915
20194,11560550,7074546
20194,11560560,8956844
20194,11560585,5487569
20194,11560605,10781591
20194,11560610,5395378
20194,11560620,5401905
20194,11560630,5664608
20194,11560650,7123792
20194,11560660,2461489
20194,11560670,2598716
20194,11560680,4950020
20194,11560690,3212987
20194,11560700,3897055
20194,11560710,4262234
20194,11560720,8213996
20194,11590510,8395288
20194,11590520,4076903
20194,11590530,9881976
20194,11590540,5822088
20194,11590550,4789058
20194,11590560,6968826
20194,11590605,8534436
20194,11590620,7696531
20194,11590630,8524196
20194,11590640,5623378
20194,11590650,3936354
20194,11590651,3168627
20194,11590660,7082634
20194,11590670,3374137
20194,11590680,5616971
20194,11620525,4458952
20194,11620545,2668947
20194,11620565,6058128
20194,11620575,7870395
20194,11620585,6977418
20194,11620595,11064480
20194,11620605,7482145
20194,11620615,6328603
20194,11620625,5846783
20194,11620630,5405664
20194,11620645,6397224
20194,11620655,6517868
20194,11620665,5707445
20194,11620685,8483604
20194,11620695,10024586
20194,11620715,1329962
20194,11620725,7127294
20194,11620735,6665882
20194,11620745,8020330
20194,11620765,5983561
20194,11620775,6265344
20194,11650510,7929700
20194,11650520,6764107
20194,11650530,12584671
20194,11650531,7515637
20194,11650540,7519659
20194,11650550,882018
20194,11650560,7764387
20194,11650570,1540904
20194,11650580,2995466
20194,11650581,5243500
20194,11650590,5673823
20194,11650600,4753254
20194,11650610,5829698
20194,11650620,4070632
20194,11650621,6859984
20194,11650651,7833404
20194,11650652,6060676
20194,11650660,2661863
20194,11680510,7748611
20194,11680521,11092725
20194,11680531,11816706
20194,11680545,8901519
20194,11680565,9816414
20194,11680580,5666158
20194,11680590,9835117
20194,11680600,4740716
20194,11680610,6356286
20194,11680630,9035132
20194,11680640,22999664
20194,11680650,12027465
20194,11680655,5457657
20194,11680656,4075697
20194,11680660,721779
20194,11680670,1727530
20194,11680690,3729135
20194,11680700,3407255
20194,11680720,3338662
20194,11680730,3734011
20194,11680740,869021
20194,11680750,2719947
20194,11710510,5680807
20194,11710520,7207452
20194,11710531,3419417
20194,11710532,3214750
20194,11710540,3877463
20194,11710550,5724427
20194,11710561,3397630
20194,11710562,6487494
20194,11710566,775761
20194,11710570,9445832
20194,11710580,6495630
20194,11710590,3785791
20194,11710600,8012446
20194,11710610,7163548
20194,11710620,7745210
20194,11710631,879304
20194,11710632,7121340
20194,11710641,4880928
20194,11710642,3612747
20194,11710646,8240388
20194,11710647,2934063
20194,11710650,8302915
20194,11710670,2562922
20194,11710680,3753602
20194,11710690,2303588
20194,11710710,2713899
20194,11710720,1005758
20194,11740515,3901832
20194,11740520,1626985
20194,11740530,5290252
20194,11740540,2311060
20194,11740550,2528770
20194,11740560,1462392
20194,11740570,9543515
20194,11740580,2741636
20194,11740590,1320589
20194,11740600,16133419
20194,11740610,12197791
20194,11740620,8862021
20194,11740640,6299528
20194,11740650,9214304
20194,11740660,7053988
20194,11740685,15484736
20194,11740690,11470
20194,11740700,8318019
20201,11110515,3612274
20201,11110530,3962616
20201,11110540,896467
20201,11110550,1289447
20201,11110560,1039818
20201,11110570,1961315
20201,11110580,3330946
20201,11110600,1341490
20201,11110615,13522182
20201,11110630,6533193
20201,11110640,3861053
20201,11110650,8331297
20201,11110670,3624150
20201,11110680,5870010
20201,11110690,856530
20201,11110700,2462665
20201,11110710,5878009
20201,11140520,2536048
20201,11140540,4446571
20201,11140550,5055905
20201,11140570,2170595
20201,11140580,2173660
20201,11140590,5945600
20201,11140605,4973973
20201,11140615,6030407
20201,11140625,4632750
20201,11140635,2820085
20201,11140645,3733581
20201,11140650,4964450
20201,11140665,3091253
20201,11140670,6199908
20201,11140680,2160290
20201,11170510,4934169
20201,11170520,4934733
20201,11170530,2239022
20201,11170555,8412857
20201,11170560,5302852
20201,11170570,3724609
20201,11170580,4112049
20201,11170590,3276869
20201,11170625,4958607
20201,11170630,5421279
20201,11170640,1905419
20201,11170650,2497588
20201,11170660,3396366
20201,11170685,7252958
20201,11170690,2086802
20201,11170700,4872737
20201,11200520,5354686
20201,11200535,5704385
20201,11200540,6324687
20201,11200550,4373484
20201,11200560,5730530
20201,11200570,4443791
20201,11200580,3465866
20201,11200590,4082172
20201,11200615,7030499
20201,11200620,3242120
20201,11200645,3298833
20201,11200650,2986535
20201,11200660,6312444
20201,11200670,5509678
20201,11200690,5692383
20201,11200720,3396646
20201,11200790,3149214
20201,11215710,9347518
20201,11215730,5377666
20201,11215740,4552413
20201,11215750,5437606
20201,11215760,5424691
20201,11215770,7728066
20201,11215780,2600331
20201,11215810,6723060
20201,11215820,9201605
20201,11215830,5318703
20201,11215840,7701288
20201,11215847,8044789
20201,11215850,6818044
20201,11215860,7304476
20201,11215870,6891769
20201,11230536,14384853
20201,11230545,11639217
20201,11230560,11719440
20201,11230570,2759961
20201,11230600,7189265
20201,11230610,8088878
20201,11230650,9832980
20201,11230660,7543272
20201,11230705,7293369
20201,11230710,5175095
20201,11230720,5800073
20201,11230730,5213967
20201,11230740,8943071
20201,11230750,4975391
20201,11260520,6953351
20201,11260540,6022143
20201,11260550,2418625
20201,11260565,10926104
20201,11260570,8016605
20201,11260575,6999538
20201,11260580,5983454
20201,11260590,7656373
20201,11260600,5958720
20201,11260610,9411736
20201,11260620,7766456
20201,11260630,6062386
20201,11260655,9805368
20201,11260660,5049120
20201,11260680,5581268
20201,11260690,1991263
20201,11290525,4443145
20201,11290555,10329237
20201,11290575,8815879
20201,11290580,3411635
20201,11290590,3083493
20201,11290600,5610971
20201,11290610,6563577
20201,11290620,5561288
20201,11290630,6095602
20201,11290640,2865894
20201,11290650,3802415
20201,11290660,7269216
20201,11290685,5019695
20201,11290705,11528475
20201,11290715,7491570
20201,11290725,7091382
20201,11290760,6915046
20201,11290770,6094547
20201,11290780,3728914
20201,11290810,11196593
20201,11305534,12189170
20201,11305535,8515342
20201,11305545,12895390
20201,11305555,13736946
20201,11305575,3582276
20201,11305595,8399030
20201,11305603,3563696
20201,11305608,4006974
20201,11305615,7230831
20201,11305625,7127664
20201,11305635,11477637
20201,11305645,4325021
20201,11305660,9581326
20201,11320511,4977741
20201,11320512,9348813
20201,11320513,5292311
20201,11320514,3570538
20201,11320515,5307168
20201,11320521,3648124
20201,11320522,3337433
20201,11320660,5498028
20201,11320670,5314921
20201,11320680,5387938
20201,11320681,2998818
20201,11320690,7467452
20201,11320700,3579262
20201,11320710,4131680
20201,11350560,6148635
20201,11350570,3994193
20201,11350580,3012012
20201,11350595,11599897
20201,11350600,8111771
20201,11350611,4274577
20201,11350612,2776710
20201,11350619,5824178
20201,11350621,4197165
20201,11350624,3818057
20201,11350625,5448616
20201,11350630,8038150
20201,11350640,12026948
20201,11350665,10180095
20201,11350670,8123365
20201,11350695,6325553
20201,11350700,1112270
20201,11350710,1777871
20201,11350720,2621253
20201,11380510,7230508
20201,11380520,7400360
20201,11380530,6483394
20201,11380551,9022836
20201,11380552,6794244
20201,11380560,5594265
20201,11380570,9611408
20201,11380580,6266322
20201,11380590,4199008
20201,11380600,8101692
20201,11380625,12712452
20201,11380631,6634376
20201,11380632,4235935
20201,11380640,3323023
20201,11380650,1627960
20201,11380690,6820586
20201,11410520,4639267
20201,11410555,15414492
20201,11410565,8905082
20201,11410585,9913370
20201,11410615,9504439
20201,11410620,6070882
20201,11410640,4535745
20201,11410655,2805832
20201,11410660,4101325
20201,11410685,4867202
20201,11410690,2499766
20201,11410700,6412707
20201,11410710,3356952
20201,11410720,13364721
20201,11440555,6492215
20201,11440565,14840310
20201,11440585,5301231
20201,11440590,7347050
20201,11440600,7518719
20201,11440610,3766875
20201,11440630,5801955
20201,11440655,6763420
20201,11440660,17358659
20201,11440680,5827273
20201,11440690,6466857
20201,11440700,6840919
20201,11440710,6811404
20201,11440720,6489152
20201,11440730,8296902
20201,11440740,5732417
20201,11470510,5817182
20201,11470520,7918501
20201,11470530,5321324
20201,11470540,6037355
20201,11470550,5283515
20201,11470560,4438907
20201,11470570,4383502
20201,11470580,2964457
20201,11470590,4168638
20201,11470600,3136292
20201,11470610,1240212
20201,11470611,2580846
20201,11470620,3658312
20201,11470630,4775687
20201,11470640,7109124
20201,11470650,11736309
20201,11470670,1859766
20201,11470680,3894808
20201,11500510,8621636
20201,11500520,5045151
20201,11500530,4109846
20201,11500535,5502006
20201,11500540,17668826
20201,11500550,3714120
20201,11500560,4148281
20201,11500570,5063651
20201,11500590,9364350
20201,11500591,5360162
