quarter,dong_name,trend_score
20224,문래동,31.88
20224,문정1동,0.02
20224,미성동,4.16
20224,미아동,54.85
20224,반포1동,3.32
20224,반포4동,38.67
20224,방배1동,53.85
20224,방배2동,50.0
20224,방배3동,23.08
20224,방배4동,34.62
20224,방배본동,36.63
20224,방이1동,6.59
20224,방이2동,65.22
20224,방학1동,10.87
20224,방학2동,23.91
20224,방학3동,48.67
20224,방화2동,62.5
20224,번3동,13.04
20224,보광동,38.51
20224,보라매동,0.45
20224,보문동,40.81
20224,부암동,43.86
20224,북가좌2동,1.92
20224,북아현동,45.69
20224,불광2동,1.05
20224,사근동,39.76
20224,사당1동,53.85
20224,사당2동,46.15
20224,사당4동,45.45
20224,사직동,50.23
20224,삼각산동,0.29
20224,삼선동,18.9
20224,삼성1동,10.11
20224,삼성2동,7.8
20224,삼성동,44.61
20224,삼양동,2.89
20224,삼전동,8.83
20224,삼청동,42.26
20224,상계1동,78.95
20224,상계5동,21.25
20224,상도1동,34.21
20224,상도2동,33.33
20224,상도3동,48.89
20224,상도4동,6.53
20224,상봉2동,1.3
20224,상암동,34.51
20224,상일동,11.84
20224,서강동,0.09
20224,서교동,47.53
20224,서림동,3.8
20224,서빙고동,5.61
20224,서원동,3.52
20224,서초1동,4.9
20224,서초2동,31.62
20224,서초3동,59.08
20224,서초4동,0.31
20224,석관동,45.61
20224,석촌동,38.19
20224,성내1동,0.16
20224,성내2동,0.23
20224,성내3동,0.11
20224,성북동,53.24
20224,성산1동,9.62
20224,성산2동,26.44
20224,성수1가1동,9.62
20224,성수2가1동,48.79
20224,성현동,0.08
20224,세곡동,46.91
20224,소공동,16.5
20224,송정동,54.22
20224,송중동,0.06
20224,송천동,50.27
20224,송파1동,0.03
20224,송파2동,9.65
20224,수궁동,24.34
20224,수색동,4.31
20224,수서동,12.14
20224,수유1동,0.35
20224,수유2동,12.82
20224,수유3동,11.54
20224,숭인2동,18.97
20224,시흥1동,55.17
20224,시흥2동,19.09
20224,시흥3동,39.09
20224,시흥4동,12.79
20224,시흥5동,19.19
20224,신길1동,13.47
20224,신길3동,36.43
20224,신길4동,23.81
20224,신길6동,25.0
20224,신길7동,16.67
20224,신내1동,40.0
20224,신당5동,0.05
20224,신당동,37.5
20224,신대방2동,3.04
20224,신도림동,39.29
20224,신림동,34.52
20224,신사1동,0.05
20224,신사동,46.2
20224,신수동,2.03
20224,신원동,47.42
20224,신월1동,1.27
20224,신월2동,1.27
20224,신월3동,20.49
20224,신월4동,42.96
20224,신월5동,9.8
20224,신월6동,34.75
20224,신월7동,56.52
20224,신정1동,5.38
20224,신정2동,11.52
20224,신정3동,29.63
20224,신정4동,17.9
20224,신정6동,4.63
20224,신정7동,7.57
20224,신촌동,43.69
20224,쌍문1동,8.2
20224,쌍문2동,40.98
20224,쌍문4동,0.19
20224,아현동,26.07
20224,안암동,46.68
20224,암사2동,0.13
20224,압구정동,23.54
20224,약수동,47.82
20224,양재2동,27.35
20224,양평1동,31.58
20224,양평2동,26.32
20224,여의동,43.5
20224,역삼1동,5.9
20224,역삼2동,19.92
20224,역촌동,0.66
20224,연남동,53.57
20224,연희동,50.72
20224,염리동,0.52
20224,염창동,25.94
20224,영등포동,7.97
20224,영등포본동,0.39
20224,오금동,44.22
20224,오류1동,0.34
20224,오류2동,0.61
20224,오륜동,4.3
20224,옥수동,44.92
20224,왕십리도선동,0.1
20224,용강동,29.7
20224,용답동,20.67
20224,용문동,56.54
20224,용산2가동,0.04
20224,용신동,0.18
20224,우이동,71.74
20224,우장산동,0.04
20224,원효로1동,0.05
20224,월곡2동,2.07
20224,위례동,40.66
20224,은천동,23.35
20224,응봉동,21.43
20224,응암1동,45.45
20224,응암2동,27.27
20224,응암3동,25.0
20224,이촌1동,3.07
20224,이촌2동,3.99
20224,이태원1동,3.07
20224,이태원2동,1.35
20224,이화동,37.92
20224,인수동,12.54
20224,인헌동,18.37
20224,일원1동,1.37
20224,일원본동,20.83
20224,자양1동,8.84
20224,자양2동,50.17
20224,자양3동,30.08
20224,자양4동,32.48
20224,잠실3동,40.0
20224,잠실4동,40.0
20224,잠실본동,45.75
20224,잠원동,28.78
20224,장안1동,0.38
20224,장안2동,0.73
20224,장위1동,67.86
20224,장위2동,35.71
20224,장위3동,0.06
20224,장지동,24.52
20224,장충동,65.09
20224,정릉2동,13.33
20224,정릉3동,40.56
20224,정릉4동,0.61
20224,제기동,43.51
20224,조원동,47.59
20224,종암동,36.19
20224,중계1동,0.06
20224,중계본동,57.49
20224,중곡1동,7.75
20224,중곡2동,8.53
20224,중곡3동,0.18
20224,중곡4동,0.19
20224,중림동,26.93
20224,중앙동,57.71
20224,중화2동,0.18
20224,증산동,19.25
20224,진관동,46.1
20224,창2동,2.48
20224,창3동,50.0
20224,창4동,5.56
20224,창5동,25.34
20224,천연동,32.69
20224,천호1동,23.08
20224,청구동,0.04
20224,청담동,42.26
20224,청량리동,0.08
20224,청룡동,49.59
20224,청림동,17.05
20224,청운효자동,5.35
20224,청파동,22.8
20224,충현동,0.2
20224,평창동,58.1
20224,풍납2동,0.32
20224,필동,31.86
20224,하계1동,0.23
20224,하계2동,2.98
20224,한강로동,2.52
20224,한남동,50.59
20224,합정동,3.57
20224,항동,13.13
20224,행당1동,0.19
20224,행운동,1.66
20224,혜화동,53.93
20224,홍은1동,0.04
20224,홍은2동,46.67
20224,화곡1동,28.48
20224,화곡2동,55.77
20224,화곡3동,34.62
20224,화곡4동,25.07
20224,화곡6동,6.27
20224,화곡8동,17.09
20224,화곡본동,5.47
20224,화양동,23.06
20224,황학동,33.72
20224,회기동,18.87
20224,회현동,18.79
20224,효창동,2.65
20224,후암동,46.58
20224,휘경2동,0.06
20224,흑석동,90.25
20231,가락1동,3.57
20231,가락2동,10.71
20231,가락본동,55.59
20231,가리봉동,6.01
20231,가산동,44.47
20231,가양1동,76.47
20231,가양2동,64.71
20231,가회동,22.76
20231,갈현1동,0.23
20231,갈현2동,0.25
20231,강일동,40.39
20231,개봉1동,1.0
20231,개봉2동,15.29
20231,개봉3동,23.31
20231,개포2동,1.98
20231,개포4동,64.63
20231,고덕1동,41.67
20231,고척1동,68.06
20231,고척2동,0.55
20231,공덕동,30.89
20231,공릉2동,0.84
20231,공항동,32.59
20231,광장동,42.88
20231,광희동,2.56
20231,교남동,19.91
20231,구로1동,50.46
20231,구로2동,5.56
20231,구로3동,42.45
20231,구로4동,11.97
20231,구로5동,2.94
20231,구산동,55.32
20231,구의1동,2.22
20231,구의2동,6.23
20231,구의3동,31.5
20231,군자동,45.85
20231,길동,44.01
20231,길음1동,43.75
20231,낙성대동,31.25
20231,난곡동,25.52
20231,난향동,2.62
20231,남가좌1동,0.08
20231,남가좌2동,0.07
20231,남영동,52.73
20231,남현동,16.17
20231,내곡동,57.45
20231,녹번동,76.78
20231,논현1동,7.65
20231,논현2동,12.55
20231,능동,19.36
20231,다산동,49.22
20231,답십리1동,0.05
20231,답십리2동,45.45
20231,당산1동,54.55
20231,대림1동,20.83
20231,대림2동,29.17
20231,대림3동,0.99
20231,대방동,53.53
20231,대조동,12.25
20231,대치2동,0.5
20231,대치4동,1.43
20231,대학동,41.7
20231,대흥동,55.3
20231,도곡1동,0.04
20231,도곡2동,0.03
20231,도림동,54.31
20231,도봉1동,0.17
20231,도봉2동,0.1
20231,도화동,46.06
20231,독산1동,0.28
20231,독산2동,11.11
20231,독산3동,47.0
20231,독산4동,46.67
20231,돈암2동,8.33
20231,동선동,12.99
20231,동화동,1.79
20231,둔촌2동,23.65
20231,등촌1동,44.14
20231,등촌2동,18.92
20231,등촌3동,0.81
20231,마장동,43.4
20231,마천2동,31.25
20231,망우3동,43.75
20231,망우본동,50.0
20231,망원1동,21.74
20231,망원2동,9.32
20231,면목2동,38.98
20231,면목4동,16.3
20231,면목5동,28.26
20231,면목7동,0.0
20231,명동,39.48
20231,명일1동,0.01
20231,명일2동,0.01
20231,목1동,1.14
20231,목2동,53.09
20231,목3동,31.53
20231,목4동,45.05
20231,목5동,68.69
20231,무악동,25.17
20231,묵2동,6.13
20231,문래동,32.92
20231,문정1동,0.01
20231,문정2동,0.25
20231,미성동,5.96
20231,미아동,59.88
20231,반포1동,2.46
20231,반포3동,20.0
20231,반포4동,36.0
20231,방배1동,38.46
20231,방배2동,28.21
20231,방배3동,28.21
20231,방배4동,32.69
20231,방배본동,70.16
20231,방이1동,7.17
20231,방이2동,42.39
20231,방학1동,30.43
20231,방학2동,18.84
20231,방학3동,68.0
20231,방화1동,15.0
20231,번2동,10.87
20231,번3동,10.87
20231,보광동,44.93
20231,보라매동,1.0
20231,보문동,40.07
20231,부암동,33.02
20231,북가좌2동,0.55
20231,북아현동,47.81
20231,불광1동,0.55
20231,불광2동,0.63
20231,사근동,33.72
20231,사당1동,46.15
20231,사당2동,69.23
20231,사직동,50.51
20231,삼각산동,0.27
20231,삼선동,18.88
20231,삼성1동,5.32
20231,삼성2동,10.99
20231,삼성동,39.05
20231,삼양동,2.79
20231,삼전동,9.29
20231,삼청동,32.84
20231,상계10동,0.01
20231,상계1동,26.32
20231,상계2동,42.11
20231,상계5동,25.0
20231,상계9동,8.77
20231,상도1동,56.93
20231,상도2동,46.67
20231,상도3동,33.33
20231,상도4동,8.25
20231,상암동,29.98
20231,상일동,12.18
20231,서강동,0.08
20231,서교동,51.47
20231,서림동,5.47
20231,서빙고동,37.1
20231,서원동,2.7
20231,서초1동,4.04
20231,서초2동,37.78
20231,서초3동,42.22
20231,서초4동,0.57
20231,석관동,39.72
20231,석촌동,38.48
20231,성내1동,0.17
20231,성내2동,0.2
20231,성내3동,0.2
20231,성북동,40.34
20231,성산1동,9.62
20231,성산2동,22.44
20231,성수1가1동,11.54
20231,성수2가1동,43.84
20231,성수2가3동,0.12
20231,성현동,0.15
20231,세곡동,46.48
20231,소공동,12.2
20231,송정동,58.99
20231,송중동,0.04
20231,송천동,52.38
20231,송파1동,1.8
20231,송파2동,6.14
20231,수궁동,24.74
20231,수색동,4.54
20231,수서동,10.09
20231,수유2동,39.74
20231,수유3동,19.87
20231,숭인1동,17.24
20231,숭인2동,17.24
20231,시흥1동,48.28
20231,시흥2동,20.0
20231,시흥3동,24.55
20231,시흥4동,20.2
20231,시흥5동,23.91
20231,신길1동,12.12
20231,신길3동,24.11
20231,신길4동,57.14
20231,신길5동,15.15
20231,신길6동,28.28
20231,신길7동,25.25
20231,신내1동,24.0
20231,신당5동,0.03
20231,신당동,40.15
20231,신대방1동,0.03
20231,신도림동,20.07
20231,신림동,38.35
20231,신사동,43.96
20231,신수동,1.96
20231,신원동,45.42
20231,신월1동,1.2
20231,신월2동,1.67
20231,신월3동,24.14
20231,신월4동,38.64
20231,신월5동,8.76
20231,신월6동,38.59
20231,신월7동,37.67
20231,신정1동,4.92
20231,신정2동,15.36
20231,신정3동,43.98
20231,신정4동,15.05
20231,신정6동,4.71
20231,신정7동,10.19
20231,신촌동,42.77
20231,쌍문1동,16.39
20231,쌍문2동,63.39
20231,쌍문4동,0.15
20231,아현동,28.73
20231,안암동,47.75
20231,암사1동,0.17
20231,압구정동,21.79
20231,약수동,45.37
20231,양재1동,0.11
20231,양재2동,29.95
20231,양평2동,50.0
20231,여의동,37.11
20231,역삼1동,10.48
20231,역삼2동,12.74
20231,역촌동,0.66
20231,연남동,51.43
20231,연희동,54.92
20231,염리동,0.55
20231,염창동,27.64
20231,영등포동,5.42
20231,영등포본동,0.95
20231,오금동,43.66
20231,오류1동,0.43
20231,오류2동,0.68
20231,오륜동,4.15
20231,옥수동,43.29
20231,왕십리도선동,0.1
20231,용강동,29.85
20231,용답동,22.36
20231,용문동,57.27
20231,용산2가동,1.19
20231,용신동,0.15
20231,우이동,56.76
20231,우장산동,0.06
20231,월계2동,58.33
20231,위례동,30.06
20231,은천동,22.46
20231,응봉동,30.22
20231,응암2동,31.82
20231,응암3동,29.55
20231,이문1동,100.0
20231,이문2동,46.15
20231,이촌1동,3.07
20231,이태원1동,28.83
20231,이태원2동,1.97
20231,이화동,35.08
20231,인수동,13.45
20231,인헌동,9.25
20231,일원1동,2.05
20231,일원본동,20.83
20231,자양1동,10.2
20231,자양2동,29.48
20231,자양3동,25.85
20231,자양4동,26.28
20231,잠실2동,16.67
20231,잠실본동,28.21
20231,잠원동,26.03
20231,장안1동,0.17
20231,장안2동,9.49
20231,장위1동,54.76
20231,장위2동,64.29
20231,장위3동,0.08
20231,장지동,24.47
20231,장충동,55.77
20231,전농2동,0.32
20231,정릉1동,8.33
20231,정릉2동,15.56
20231,정릉3동,22.52
20231,정릉4동,0.66
20231,제기동,54.14
20231,조원동,49.99
20231,종암동,35.96
20231,중계1동,0.06
20231,중계4동,2.03
20231,중계본동,67.57
20231,중곡2동,7.75
20231,중곡3동,0.34
20231,중곡4동,0.23
20231,중림동,23.77
20231,중앙동,60.54
20231,증산동,21.13
20231,진관동,50.54
20231,창1동,0.25
20231,창2동,2.87
20231,창3동,60.19
20231,창5동,20.4
20231,천연동,34.62
20231,청구동,0.02
20231,청담동,38.35
20231,청량리동,0.2
20231,청룡동,44.74
20231,청림동,11.04
20231,청운효자동,1.4
20231,청파동,22.75
20231,충현동,0.38
20231,평창동,55.91
20231,풍납2동,0.86
20231,필동,28.81
20231,하계2동,2.75
20231,한강로동,5.5
20231,한남동,53.91
20231,합정동,3.37
20231,항동,15.11
20231,행운동,1.63
20231,혜화동,46.83
20231,홍은1동,11.15
20231,홍은2동,33.33
20231,홍제3동,15.45
20231,화곡1동,26.97
20231,화곡2동,69.23
20231,화곡3동,19.23
20231,화곡4동,33.05
20231,화곡6동,18.8
20231,화곡8동,7.69
20231,화곡본동,4.88
20231,화양동,22.99
20231,황학동,34.04
20231,회기동,19.37
20231,회현동,14.85
20231,효창동,4.05
20231,후암동,41.39
20231,휘경1동,0.06
20231,휘경2동,0.07
20231,흑석동,87.92
20232,가락2동,8.1
20232,가락본동,75.48
20232,가리봉동,6.33
20232,가산동,44.49
20232,가양2동,41.18
20232,가회동,20.76
20232,강일동,40.54
20232,개봉1동,2.51
20232,개봉2동,11.78
20232,개봉3동,18.46
20232,개포2동,4.09
20232,개포4동,84.46
20232,고덕1동,25.0
20232,고척1동,33.33
20232,고척2동,0.57
20232,공덕동,31.6
20232,공릉2동,0.42
20232,공항동,30.99
20232,광장동,40.93
20232,광희동,2.41
20232,교남동,17.13
20232,구로1동,34.58
20232,구로2동,4.86
20232,구로3동,39.03
20232,구로4동,7.69
20232,구로5동,1.95
20232,구산동,53.85
20232,구의1동,0.2
20232,구의2동,5.86
20232,구의3동,51.28
20232,군자동,41.77
20232,길동,43.98
20232,길음2동,31.25
20232,난곡동,28.33
20232,난향동,3.17
20232,남가좌1동,0.1
20232,남가좌2동,0.08
20232,남영동,42.95
20232,남현동,16.09
20232,내곡동,62.48
20232,녹번동,73.64
20232,논현1동,2.94
20232,논현2동,8.24
20232,능동,19.29
20232,다산동,49.49
20232,당산1동,68.18
20232,당산2동,25.0
20232,대림1동,22.92
20232,대림3동,1.19
20232,대방동,51.87
20232,대조동,11.44
20232,대치2동,0.88
20232,대치4동,0.78
20232,대학동,42.12
20232,대흥동,38.09
20232,도곡1동,0.02
20232,도곡2동,0.03
20232,도림동,62.87
20232,도봉1동,0.35
20232,도봉2동,0.1
20232,도화동,45.42
20232,독산1동,0.2
20232,독산2동,15.33
20232,독산3동,47.67
20232,독산4동,55.0
20232,동선동,12.33
20232,둔촌2동,28.83
20232,등촌1동,64.86
20232,등촌2동,33.78
20232,등촌3동,0.72
20232,마장동,38.21
20232,망우3동,31.25
20232,망우본동,52.17
20232,망원2동,11.86
20232,면목2동,61.44
20232,면목4동,18.48
20232,면목5동,28.26
20232,면목7동,0.0
20232,면목본동,0.0
20232,명동,30.59
20232,명일2동,0.01
20232,목1동,1.26
20232,목2동,43.14
20232,목3동,33.09
20232,목4동,80.63
20232,목5동,52.03
20232,무악동,35.71
20232,묵1동,17.01
20232,묵2동,19.39
20232,문래동,31.21
20232,미성동,5.28
20232,미아동,51.83
20232,반포1동,1.73
20232,반포4동,36.0
20232,방배1동,92.31
20232,방배2동,30.77
20232,방배3동,23.08
20232,방배4동,51.92
20232,방배본동,30.58
20232,방이1동,5.23
20232,방이2동,21.74
20232,방학1동,10.87
20232,방학2동,16.3
20232,방학3동,34.67
20232,방화1동,12.0
20232,번1동,31.25
20232,번3동,20.65
20232,보광동,41.5
20232,보라매동,0.61
20232,보문동,42.92
20232,부암동,42.27
20232,북가좌2동,0.6
20232,북아현동,44.72
20232,불광2동,0.52
20232,사근동,41.63
20232,사당1동,38.46
20232,사당2동,38.46
20232,사당5동,45.45
20232,사직동,54.45
20232,삼각산동,0.18
20232,삼선동,10.22
20232,삼성2동,8.87
20232,삼성동,36.55
20232,삼양동,2.73
20232,삼전동,8.73
20232,삼청동,32.73
20232,상계1동,26.32
20232,상계2동,26.32
20232,상계5동,30.0
20232,상계8동,8.77
20232,상계9동,8.77
20232,상도1동,39.77
20232,상도2동,46.67
20232,상도3동,40.0
20232,상도4동,5.46
20232,상암동,30.2
20232,상일동,12.7
20232,서강동,0.08
20232,서교동,43.85
20232,서림동,2.91
20232,서빙고동,10.66
20232,서원동,2.35
20232,서초1동,1.96
20232,서초2동,23.97
20232,서초3동,39.49
20232,서초4동,0.42
20232,석관동,42.6
20232,석촌동,37.35
20232,성내1동,0.13
20232,성내2동,0.21
20232,성내3동,0.23
20232,성북동,43.4
20232,성산1동,9.62
20232,성산2동,37.82
20232,성수1가1동,11.54
20232,성수2가1동,36.23
20232,성수2가3동,0.08
20232,성현동,0.22
20232,세곡동,48.29
20232,소공동,10.69
20232,송정동,61.76
20232,송중동,0.05
20232,송천동,55.31
20232,송파1동,4.39
20232,송파2동,8.19
20232,수궁동,26.54
20232,수색동,4.85
20232,수서동,9.99
20232,수유2동,31.41
20232,수유3동,20.19
20232,시흥1동,20.69
20232,시흥2동,14.55
20232,시흥3동,45.45
20232,시흥4동,12.12
20232,시흥5동,55.22
20232,신길1동,13.7
20232,신길3동,51.19
20232,신길4동,25.0
20232,신길5동,36.36
20232,신길6동,18.18
20232,신길7동,34.85
20232,신내1동,100.0
20232,신당동,56.97
20232,신대방1동,0.03
20232,신도림동,21.68
20232,신림동,35.47
20232,신사동,36.45
20232,신수동,2.03
20232,신원동,47.08
20232,신월1동,2.02
20232,신월2동,2.68
20232,신월3동,30.9
20232,신월4동,49.01
20232,신월5동,8.59
20232,신월6동,25.82
20232,신월7동,43.41
20232,신정1동,7.68
20232,신정2동,11.98
20232,신정3동,45.37
20232,신정4동,11.73
20232,신정6동,15.74
20232,신정7동,9.84
20232,신촌동,44.39
20232,쌍문2동,48.09
20232,쌍문3동,9.84
20232,쌍문4동,0.31
20232,아현동,23.9
20232,안암동,43.86
20232,암사3동,0.27
20232,압구정동,19.11
20232,약수동,46.74
20232,양재2동,16.18
20232,양평1동,36.84
20232,여의동,40.09
20232,역삼1동,3.04
20232,역삼2동,26.1
20232,역촌동,0.66
20232,연남동,44.24
20232,연희동,46.03
20232,염리동,0.59
20232,염창동,25.84
20232,영등포동,8.1
20232,영등포본동,0.79
20232,오금동,46.08
20232,오류1동,0.41
20232,오류2동,1.13
20232,오륜동,4.75
20232,옥수동,41.72
20232,용강동,28.98
20232,용답동,23.24
20232,용문동,54.29
20232,용산2가동,0.11
20232,용신동,0.2
20232,우이동,70.5
20232,우장산동,0.06
20232,원효로2동,100.0
20232,월계2동,66.67
20232,월곡1동,83.33
20232,위례동,34.71
20232,은천동,19.65
20232,응봉동,24.89
20232,응암1동,36.36
20232,응암2동,36.36
20232,응암3동,56.06
20232,이촌2동,6.13
20232,이태원2동,1.63
20232,이화동,33.68
20232,인수동,15.3
20232,인헌동,10.14
20232,일원1동,1.71
20232,일원본동,31.25
20232,자양1동,4.76
20232,자양2동,50.75
20232,자양3동,32.42
20232,자양4동,45.64
20232,잠실본동,35.06
20232,잠원동,25.48
20232,장안1동,0.27
20232,장안2동,0.7
20232,장위1동,59.52
20232,장위3동,0.11
20232,장지동,24.51
20232,장충동,76.78
20232,전농1동,0.32
20232,정릉1동,8.33
20232,정릉2동,18.33
20232,정릉3동,30.0
20232,정릉4동,0.73
20232,제기동,42.68
20232,조원동,53.69
20232,종암동,35.64
20232,중계1동,0.08
20232,중계본동,84.77
20232,중곡2동,12.79
20232,중곡3동,0.1
20232,중곡4동,0.24
20232,중림동,24.92
20232,중앙동,53.48
20232,중화1동,0.03
20232,증산동,24.59
20232,진관동,58.43
20232,창2동,4.62
20232,창3동,45.83
20232,창4동,4.63
20232,창5동,7.72
20232,창신1동,45.45
20232,천연동,19.23
20232,천호1동,19.23
20232,천호2동,37.04
20232,청구동,0.04
20232,청담동,31.79
20232,청량리동,0.03
20232,청룡동,53.42
20232,청림동,13.86
20232,청운효자동,2.41
20232,청파동,19.12
20232,충현동,0.19
20232,평창동,62.08
20232,풍납2동,0.37
20232,필동,32.16
20232,하계1동,0.23
20232,한강로동,4.7
20232,한남동,55.53
20232,합정동,3.11
20232,항동,13.57
20232,행운동,1.49
20232,혜화동,42.97
20232,홍은1동,33.33
20232,홍은2동,50.0
20232,홍제1동,33.33
20232,홍제2동,5.45
20232,홍제3동,5.0
20232,화곡1동,23.64
20232,화곡2동,42.31
20232,화곡3동,19.23
20232,화곡4동,42.74
20232,화곡6동,8.55
20232,화곡8동,4.7
20232,화곡본동,5.65
20232,화양동,22.94
20232,황학동,36.51
20232,회기동,17.16
20232,회현동,14.8
20232,효창동,3.38
20232,후암동,42.77
20232,휘경2동,0.06
20232,흑석동,85.38
20233,가락2동,4.64
20233,가락본동,51.43
20233,가리봉동,4.61
20233,가산동,40.52
20233,가회동,12.82
20233,강일동,36.23
20233,개봉1동,0.55
20233,개봉2동,9.09
20233,개봉3동,24.79
20233,개포2동,1.86
20233,개포4동,73.42
20233,고척1동,25.0
20233,고척2동,0.34
20233,공덕동,26.56
20233,공릉2동,0.18
20233,공항동,27.64
20233,광장동,37.44
20233,광희동,2.08
20233,교남동,15.97
20233,구로1동,21.01
20233,구로3동,27.92
20233,구로4동,4.27
20233,구로5동,2.03
20233,구산동,51.79
20233,구의3동,23.74
20233,군자동,36.28
20233,길동,41.73
20233,난곡동,21.35
20233,난향동,2.41
20233,남가좌2동,0.06
20233,남영동,38.75
20233,남현동,15.03
20233,내곡동,55.03
20233,녹번동,54.3
20233,논현2동,8.82
20233,능동,19.36
20233,다산동,44.54
20233,대림2동,20.83
20233,대림3동,0.81
20233,대방동,49.41
20233,대조동,9.59
20233,대치2동,0.7
20233,대치4동,0.66
20233,대학동,39.01
20233,대흥동,38.93
20233,도곡1동,0.02
20233,도곡2동,0.02
20233,도림동,56.23
20233,도봉2동,0.13
20233,도화동,41.05
20233,독산1동,0.21
20233,독산2동,14.67
20233,독산3동,53.78
20233,독산4동,14.44
20233,동선동,15.21
20233,동화동,0.71
20233,둔촌2동,28.38
20233,등촌1동,36.04
20233,등촌2동,13.51
20233,등촌3동,0.76
20233,마장동,39.01
20233,망우3동,21.74
20233,망우본동,34.78
20233,망원2동,8.47
20233,면목2동,47.88
20233,면목4동,13.04
20233,면목5동,19.57
20233,명동,27.74
20233,목2동,32.81
20233,목3동,24.13
20233,목4동,53.21
20233,목5동,17.57
20233,무악동,31.29
20233,묵2동,20.41
20233,문래동,25.62
20233,문정2동,0.35
20233,미성동,2.35
20233,미아동,44.4
20233,반포1동,2.6
20233,반포4동,68.0
20233,방배1동,38.46
20233,방배2동,30.77
20233,방배3동,34.62
20233,방배본동,21.12
20233,방이1동,9.3
20233,방이2동,21.74
20233,방학1동,13.04
20233,방학2동,22.83
20233,방학3동,35.33
20233,번2동,10.87
20233,보광동,35.25
20233,보라매동,0.34
20233,보문동,36.17
20233,부암동,36.34
20233,북가좌2동,1.1
20233,북아현동,34.96
20233,불광2동,0.52
20233,사근동,26.96
20233,사직동,50.65
20233,삼각산동,0.22
20233,삼선동,15.21
20233,삼성1동,5.32
20233,삼성2동,9.04
20233,삼성동,34.07
20233,삼양동,2.73
20233,삼전동,8.04
20233,삼청동,25.26
20233,상계1동,31.58
20233,상계2동,31.58
20233,상계5동,20.0
20233,상계8동,10.53
20233,상계9동,8.77
20233,상도1동,28.65
20233,상도3동,40.0
20233,상도4동,4.3
20233,상암동,27.39
20233,상일동,11.82
20233,서교동,39.62
20233,서림동,2.15
20233,서빙고동,3.46
20233,서원동,4.19
20233,서초1동,1.84
20233,서초2동,28.68
20233,서초3동,46.74
20233,서초4동,0.37
20233,석관동,36.78
20233,석촌동,31.94
20233,성내1동,0.14
20233,성내2동,0.11
20233,성내3동,0.08
20233,성북동,37.47
20233,성산2동,22.12
20233,성수2가1동,10.14
20233,성수2가3동,0.15
20233,성현동,0.13
20233,세곡동,45.03
20233,소공동,10.26
20233,송정동,58.72
20233,송중동,0.03
20233,송천동,52.4
20233,송파1동,0.03
20233,송파2동,4.39
20233,수궁동,24.27
20233,수색동,5.78
20233,수서동,8.35
20233,수유1동,0.17
20233,수유2동,28.85
20233,수유3동,23.08
20233,시흥1동,20.69
20233,시흥2동,9.09
20233,시흥3동,42.73
20233,시흥4동,11.11
20233,시흥5동,5.05
20233,신길3동,17.86
20233,신길4동,17.86
20233,신길5동,25.76
20233,신길6동,18.18
20233,신길7동,19.7
20233,신당5동,0.02
20233,신당동,53.9
20233,신대방1동,0.05
20233,신도림동,15.45
20233,신림동,27.06
20233,신사2동,0.04
20233,신사동,35.7
20233,신수동,2.15
20233,신원동,46.23
20233,신월1동,1.2
20233,신월2동,1.66
20233,신월3동,22.52
20233,신월4동,46.86
20233,신월5동,10.61
20233,신월6동,27.88
20233,신월7동,40.68
20233,신정1동,7.83
20233,신정2동,12.1
20233,신정3동,57.1
20233,신정4동,8.56
20233,신정7동,5.32
20233,신촌동,34.43
20233,쌍문1동,8.2
20233,쌍문2동,44.81
20233,쌍문4동,0.22
20233,아현동,19.87
20233,안암동,40.33
20233,암사1동,0.17
20233,암사3동,0.13
20233,압구정동,16.74
20233,약수동,41.13
20233,양재2동,10.22
20233,여의동,43.76
20233,역삼1동,3.56
20233,역삼2동,12.27
20233,역촌동,0.6
20233,연남동,41.45
20233,연희동,34.42
20233,염리동,0.48
20233,염창동,21.39
20233,영등포동,2.07
20233,영등포본동,0.67
20233,오금동,37.75
20233,오류1동,0.23
20233,오류2동,0.85
20233,오륜동,3.55
20233,옥수동,36.39
20233,왕십리도선동,0.12
20233,용강동,27.45
20233,용답동,19.09
20233,용문동,52.85
20233,용산2가동,0.02
20233,용신동,0.07
20233,우이동,69.1
20233,우장산동,0.05
20233,위례동,26.22
20233,은천동,25.29
20233,응봉동,18.71
20233,응암1동,34.85
20233,응암3동,63.64
20233,이촌2동,3.07
20233,이태원1동,7.36
20233,이태원2동,1.28
20233,이화동,26.86
20233,인수동,14.51
20233,인헌동,13.37
20233,일원본동,22.92
20233,자양1동,3.85
20233,자양2동,48.98
20233,자양3동,33.4
20233,자양4동,66.67
20233,잠실본동,46.33
20233,잠원동,22.43
20233,장안1동,0.14
20233,장안2동,9.52
20233,장위1동,57.14
20233,장위3동,0.06
20233,장지동,22.61
20233,장충동,69.94
20233,정릉1동,10.0
20233,정릉2동,8.33
20233,정릉3동,26.67
20233,정릉4동,0.71
20233,제기동,39.41
20233,조원동,48.9
20233,종암동,32.39
20233,중계본동,72.69
20233,중곡2동,3.88
20233,중곡3동,0.19
20233,중곡4동,0.1
20233,중림동,19.75
20233,중앙동,53.96
20233,증산동,19.87
20233,진관동,54.14
20233,창2동,3.17
20233,창3동,60.49
20233,창5동,6.48
20233,천연동,32.69
20233,천호2동,18.52
20233,청구동,0.02
20233,청담동,28.36
20233,청량리동,0.03
20233,청룡동,42.35
20233,청림동,10.19
20233,청운효자동,0.34
20233,청파동,17.99
