quarter,dong_code,dong_name,store_total,store_normal,store_franchise,industry_code,industry_name,survival_1y,survival_3y,survival_5y,survival_1y_num,survival_1y_den,survival_3y_num,survival_3y_den,survival_5y_num,survival_5y_den,surv2_1y,surv2_3y,surv2_5y,avg_oper_period,avg_oper_period_90,open_count,close_count,open_rate,close_rate,golmok_avg_sales,income_level,income_raw,household_count,floating_pop,building_pop,resident_pop_api,worker_pop
20211,11440555,아현동,6.0,6.0,0.0,CS100004,양식,100.0,100.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,50.0,50.0,0.0,2.3916666666666666,3.2666666666666666,1.0,0.0,16.7,0.0,,9,"9분위:4,890,362~6,945,811원",10610.0,84804.36963175437,165424.6825054988,346.24529609599995,76.32389908122676
20212,11440555,아현동,5.0,5.0,0.0,CS100004,양식,100.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,50.0,50.0,0.0,2.3666666666666667,3.316666666666667,0.0,0.0,0.0,0.0,,9,"9분위:4,890,362~6,945,811원",10610.0,87804.67406173475,175235.44142560975,346.24529609599995,76.32389908122676
20213,11440555,아현동,5.0,5.0,0.0,CS100004,양식,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,50.0,0.0,2.3333333333333335,3.2916666666666665,0.0,0.0,0.0,0.0,,9,"9분위:4,890,362~6,945,811원",10610.0,86951.313487568,0.0,346.24529609599995,76.32389908122676
20214,11440555,아현동,7.0,7.0,0.0,CS100004,양식,,75.0,0.0,0.0,0.0,3.0,4.0,0.0,1.0,,,,2.566666666666667,3.283333333333333,0.0,0.0,0.0,0.0,,9,"9분위:4,890,362~6,945,811원",10610.0,83044.11024405477,127767.83384732009,346.24529609599995,75.42375804295142
20221,11440555,아현동,7.0,7.0,0.0,CS100004,양식,100.0,75.0,0.0,1.0,1.0,3.0,4.0,0.0,1.0,,,,2.466666666666667,3.25,1.0,0.0,14.3,0.0,,9,"9분위:4,890,362~6,945,811원",10610.0,81613.04721248742,126289.8239810715,346.24529609599995,75.42375804295142
20222,11440555,아현동,6.0,6.0,0.0,CS100004,양식,100.0,100.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,50.0,50.0,0.0,2.466666666666667,3.2916666666666665,0.0,0.0,0.0,0.0,,9,"9분위:4,890,362~6,945,811원",10610.0,82201.2423587073,164759.82197106743,346.24529609599995,75.42375804295142
20223,11440555,아현동,7.0,7.0,0.0,CS100004,양식,100.0,66.7,,1.0,1.0,2.0,3.0,0.0,0.0,,,,2.5416666666666665,3.316666666666667,0.0,0.0,0.0,0.0,,9,"9분위:4,890,362~6,945,811원",10610.0,80475.12115575782,122540.86361260904,346.24529609599995,75.42375804295142
20224,11440555,아현동,7.0,7.0,0.0,CS100004,양식,,75.0,0.0,0.0,0.0,3.0,4.0,0.0,1.0,,,,2.566666666666667,3.283333333333333,0.0,0.0,0.0,0.0,,9,"9분위:4,890,362~6,945,811원",10610.0,83044.11024405477,127767.83384732009,346.24529609599995,75.42375804295142
20231,11440555,아현동,8.0,8.0,0.0,CS100004,양식,100.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,100.0,100.0,2.4833333333333334,3.316666666666667,2.0,0.0,25.0,0.0,,9,"9분위:4,890,362~6,945,811원",10610.0,95352.5581917865,144301.96627490062,288.8243588185553,56.78949505656495
20232,11440555,아현동,6.0,6.0,0.0,CS100004,양식,100.0,100.0,,2.0,2.0,1.0,1.0,0.0,0.0,100.0,100.0,100.0,2.7916666666666665,3.408333333333333,0.0,0.0,0.0,0.0,,9,"9분위:4,890,362~6,945,811원",10610.0,94411.44058385833,142432.53751338017,288.8243588185553,56.78949505656495
20233,11440555,아현동,6.0,6.0,0.0,CS100004,양식,100.0,,,2.0,2.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,2.7666666666666666,3.375,0.0,0.0,0.0,0.0,,9,"9분위:4,890,362~6,945,811원",10610.0,90084.91940085837,123669.32722292094,288.8243588185553,56.78949505656495
20234,11440555,아현동,13.0,13.0,0.0,CS100004,양식,,,50.0,0.0,0.0,0.0,0.0,2.0,4.0,50.0,0.0,0.0,2.033333333333333,3.1,2.0,0.0,15.4,0.0,,9,"9분위:4,890,362~6,945,811원",11924.0,101808.1144544207,152877.86117994404,380.6790495452491,59.301828999214024
20241,11440555,아현동,11.0,11.0,0.0,CS100004,양식,,100.0,50.0,0.0,0.0,1.0,1.0,2.0,4.0,50.0,0.0,0.0,2.1,3.15,3.0,1.0,27.3,9.1,,9,"9분위:4,890,362~6,945,811원",11924.0,100514.35651854253,147661.2417113183,380.6790495452491,59.301828999214024
20242,11440555,아현동,9.0,9.0,0.0,CS100004,양식,100.0,100.0,100.0,1.0,1.0,1.0,1.0,2.0,2.0,100.0,100.0,100.0,2.408333333333333,3.283333333333333,1.0,0.0,11.1,0.0,,9,"9분위:4,890,362~6,945,811원",11924.0,95099.37673109549,141385.5732612071,380.6790495452491,59.301828999214024
20243,11440555,아현동,14.0,14.0,0.0,CS100004,양식,50.0,100.0,33.3,1.0,2.0,1.0,1.0,1.0,3.0,50.0,0.0,0.0,2.075,3.1,1.0,0.0,7.1,0.0,,9,"9분위:4,890,362~6,945,811원",11924.0,100915.55072279593,141493.93022415353,380.6790495452491,59.301828999214024
20244,11440555,아현동,13.0,13.0,0.0,CS100004,양식,,,50.0,0.0,0.0,0.0,0.0,2.0,4.0,50.0,0.0,0.0,2.033333333333333,3.1,2.0,0.0,15.4,0.0,,9,"9분위:4,890,362~6,945,811원",11924.0,101808.1144544207,152877.86117994404,380.6790495452491,59.301828999214024
20191,11440555,아현동,14.0,8.0,6.0,CS100005,제과,66.7,50.0,0.0,2.0,3.0,1.0,2.0,0.0,1.0,100.0,100.0,100.0,3.183333333333333,3.8583333333333334,0.0,0.0,0.0,0.0,20733835.5,9,"9분위:4,890,362~6,945,811원",11321.0,89742.91954607722,181905.94375434305,367.5934171380822,76.95534130210646
20192,11440555,아현동,14.0,8.0,6.0,CS100005,제과,66.7,50.0,0.0,2.0,3.0,1.0,2.0,0.0,2.0,100.0,100.0,100.0,3.05,3.825,0.0,0.0,0.0,0.0,19183747.65,9,"9분위:4,890,362~6,945,811원",11321.0,85809.15542446442,179251.35790132603,367.5934171380822,76.95534130210646
20193,11440555,아현동,14.0,8.0,6.0,CS100005,제과,50.0,60.0,0.0,1.0,2.0,3.0,5.0,0.0,2.0,100.0,100.0,100.0,2.925,3.7916666666666665,1.0,1.0,7.1,7.1,19337022.4,9,"9분위:4,890,362~6,945,811원",11177.0,84604.10840314941,176287.28505877827,360.23106954144214,76.95534130210646
20194,11440555,아현동,13.0,7.0,6.0,CS100005,제과,75.0,100.0,66.7,3.0,4.0,1.0,1.0,4.0,6.0,66.7,66.7,33.3,3.075,3.966666666666667,0.0,0.0,0.0,0.0,21176534.315789472,9,"9분위:4,890,362~6,945,811원",10034.0,86870.47544835453,178307.19949003326,322.65353992866426,76.95534130210646
20201,11440555,아현동,13.0,7.0,6.0,CS100005,제과,80.0,100.0,66.7,4.0,5.0,1.0,1.0,2.0,3.0,66.7,66.7,33.3,3.025,3.933333333333333,0.0,0.0,0.0,0.0,20448580.52631579,9,"9분위:4,890,362~6,945,811원",10034.0,87222.52463890627,179654.044645062,322.65353992866426,76.95534130210646
20202,11440555,아현동,13.0,7.0,6.0,CS100005,제과,66.7,50.0,100.0,4.0,6.0,1.0,2.0,1.0,1.0,100.0,100.0,100.0,3.3333333333333335,3.8916666666666666,0.0,1.0,0.0,7.7,22450186.157894738,9,"9분위:4,890,362~6,945,811원",10034.0,88633.945786922,181044.49149768276,322.65353992866426,76.95534130210646
20203,11440555,아현동,13.0,7.0,6.0,CS100005,제과,75.0,,57.1,3.0,4.0,0.0,0.0,4.0,7.0,66.7,66.7,33.3,3.05,3.908333333333333,1.0,1.0,7.7,7.7,24668420.555555556,9,"9분위:4,890,362~6,945,811원",10034.0,86225.38332755111,181683.88516559562,322.65353992866426,76.95534130210646
20204,11440555,아현동,13.0,7.0,6.0,CS100005,제과,75.0,100.0,66.7,3.0,4.0,1.0,1.0,4.0,6.0,66.7,66.7,33.3,3.075,3.966666666666667,0.0,0.0,0.0,0.0,21176534.315789472,9,"9분위:4,890,362~6,945,811원",10034.0,86870.47544835453,178307.19949003326,322.65353992866426,76.95534130210646
20211,11440555,아현동,12.0,7.0,5.0,CS100005,제과,100.0,66.7,50.0,1.0,1.0,2.0,3.0,1.0,2.0,100.0,50.0,50.0,3.0,3.841666666666667,0.0,0.0,0.0,0.0,31575846.166666668,9,"9분위:4,890,362~6,945,811원",10610.0,84804.36963175437,165424.6825054988,346.24529609599995,76.32389908122676
20212,11440555,아현동,12.0,7.0,5.0,CS100005,제과,,66.7,50.0,0.0,0.0,2.0,3.0,1.0,2.0,100.0,50.0,50.0,2.933333333333333,3.8,0.0,0.0,0.0,0.0,33858931.666666664,9,"9분위:4,890,362~6,945,811원",10610.0,87804.67406173475,175235.44142560975,346.24529609599995,76.32389908122676
20213,11440555,아현동,12.0,7.0,5.0,CS100005,제과,,50.0,20.0,0.0,0.0,1.0,2.0,1.0,5.0,100.0,50.0,50.0,2.8583333333333334,3.7583333333333333,0.0,1.0,0.0,8.3,29305829.166666668,9,"9분위:4,890,362~6,945,811원",10610.0,86951.313487568,0.0,346.24529609599995,76.32389908122676
20214,11440555,아현동,11.0,7.0,4.0,CS100005,제과,50.0,50.0,100.0,2.0,4.0,2.0,4.0,1.0,1.0,,,,3.033333333333333,3.8666666666666667,0.0,1.0,0.0,9.1,36380861.27272727,9,"9분위:4,890,362~6,945,811원",10610.0,83044.11024405477,127767.83384732009,346.24529609599995,75.42375804295142
20221,11440555,아현동,12.0,8.0,4.0,CS100005,제과,50.0,60.0,100.0,2.0,4.0,3.0,5.0,1.0,1.0,,,,2.9583333333333335,3.816666666666667,1.0,1.0,8.3,8.3,28599503.333333332,9,"9분위:4,890,362~6,945,811원",10610.0,81613.04721248742,126289.8239810715,346.24529609599995,75.42375804295142
20222,11440555,아현동,12.0,7.0,5.0,CS100005,제과,50.0,50.0,50.0,2.0,4.0,3.0,6.0,1.0,2.0,100.0,50.0,50.0,2.933333333333333,3.8583333333333334,1.0,1.0,8.3,8.3,35642702.916666664,9,"9분위:4,890,362~6,945,811원",10610.0,82201.2423587073,164759.82197106743,346.24529609599995,75.42375804295142
20223,11440555,아현동,11.0,7.0,4.0,CS100005,제과,33.3,50.0,,1.0,3.0,2.0,4.0,0.0,0.0,,,,3.2,3.908333333333333,0.0,0.0,0.0,0.0,37691874.81818182,9,"9분위:4,890,362~6,945,811원",10610.0,80475.12115575782,122540.86361260904,346.24529609599995,75.42375804295142
20224,11440555,아현동,11.0,7.0,4.0,CS100005,제과,50.0,50.0,100.0,2.0,4.0,2.0,4.0,1.0,1.0,,,,3.033333333333333,3.8666666666666667,0.0,1.0,0.0,9.1,36380861.27272727,9,"9분위:4,890,362~6,945,811원",10610.0,83044.11024405477,127767.83384732009,346.24529609599995,75.42375804295142
20231,11440555,아현동,13.0,8.0,5.0,CS100005,제과,100.0,100.0,33.3,2.0,2.0,1.0,1.0,1.0,3.0,66.7,50.0,33.3,3.35,3.95,1.0,0.0,7.7,0.0,35097181.384615384,9,"9분위:4,890,362~6,945,811원",10610.0,95352.5581917865,144301.96627490062,288.8243588185553,56.78949505656495
20232,11440555,아현동,12.0,7.0,5.0,CS100005,제과,100.0,,33.3,2.0,2.0,0.0,0.0,1.0,3.0,66.7,50.0,33.3,3.341666666666667,3.9833333333333334,0.0,0.0,0.0,0.0,43214667.25,9,"9분위:4,890,362~6,945,811원",10610.0,94411.44058385833,142432.53751338017,288.8243588185553,56.78949505656495
20233,11440555,아현동,12.0,7.0,5.0,CS100005,제과,100.0,,50.0,2.0,2.0,0.0,0.0,1.0,2.0,66.7,50.0,33.3,3.25,3.933333333333333,0.0,0.0,0.0,0.0,43371362.833333336,9,"9분위:4,890,362~6,945,811원",10610.0,90084.91940085837,123669.32722292094,288.8243588185553,56.78949505656495
20234,11440555,아현동,15.0,10.0,5.0,CS100005,제과,100.0,50.0,25.0,1.0,1.0,2.0,4.0,1.0,4.0,100.0,100.0,0.0,3.058333333333333,3.775,2.0,2.0,13.3,13.3,16314813.533333333,9,"9분위:4,890,362~6,945,811원",11924.0,101808.1144544207,152877.86117994404,380.6790495452491,59.301828999214024
20241,11440555,아현동,15.0,10.0,5.0,CS100005,제과,100.0,50.0,20.0,1.0,1.0,2.0,4.0,1.0,5.0,100.0,100.0,0.0,3.158333333333333,3.85,1.0,1.0,6.7,6.7,18091268.4,9,"9분위:4,890,362~6,945,811원",11924.0,100514.35651854253,147661.2417113183,380.6790495452491,59.301828999214024
20242,11440555,아현동,15.0,10.0,5.0,CS100005,제과,100.0,50.0,33.3,2.0,2.0,2.0,4.0,2.0,6.0,66.7,50.0,33.3,3.158333333333333,3.8583333333333334,2.0,0.0,13.3,0.0,17427710.4,9,"9분위:4,890,362~6,945,811원",11924.0,95099.37673109549,141385.5732612071,380.6790495452491,59.301828999214024
20243,11440555,아현동,16.0,11.0,5.0,CS100005,제과,100.0,33.3,25.0,2.0,2.0,1.0,3.0,1.0,4.0,100.0,100.0,0.0,3.0833333333333335,3.783333333333333,1.0,0.0,6.3,0.0,14877159.25,9,"9분위:4,890,362~6,945,811원",11924.0,100915.55072279593,141493.93022415353,380.6790495452491,59.301828999214024
20244,11440555,아현동,15.0,10.0,5.0,CS100005,제과,100.0,50.0,25.0,1.0,1.0,2.0,4.0,1.0,4.0,100.0,100.0,0.0,3.058333333333333,3.775,2.0,2.0,13.3,13.3,16314813.533333333,9,"9분위:4,890,362~6,945,811원",11924.0,101808.1144544207,152877.86117994404,380.6790495452491,59.301828999214024
20191,11440555,아현동,7.0,3.0,4.0,CS100006,패스트푸드,100.0,100.0,,2.0,2.0,1.0,1.0,0.0,0.0,,,,2.75,3.7416666666666667,0.0,0.0,0.0,0.0,,9,"9분위:4,890,362~6,945,811원",11321.0,89742.91954607722,181905.94375434305,367.5934171380822,76.95534130210646
20192,11440555,아현동,7.0,3.0,4.0,CS100006,패스트푸드,100.0,,,1.0,1.0,0.0,0.0,0.0,0.0,,,,2.658333333333333,3.7083333333333335,2.0,0.0,28.6,0.0,,9,"9분위:4,890,362~6,945,811원",11321.0,85809.15542446442,179251.35790132603,367.5934171380822,76.95534130210646
20193,11440555,아현동,5.0,2.0,3.0,CS100006,패스트푸드,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,3.475,4.058333333333334,1.0,0.0,20.0,0.0,,9,"9분위:4,890,362~6,945,811원",11177.0,84604.10840314941,176287.28505877827,360.23106954144214,76.95534130210646
20194,11440555,아현동,5.0,2.0,3.0,CS100006,패스트푸드,75.0,100.0,0.0,3.0,4.0,1.0,1.0,0.0,1.0,100.0,0.0,0.0,3.033333333333333,3.841666666666667,0.0,1.0,0.0,20.0,,9,"9분위:4,890,362~6,945,811원",10034.0,86870.47544835453,178307.19949003326,322.65353992866426,76.95534130210646
20201,11440555,아현동,6.0,2.0,4.0,CS100006,패스트푸드,100.0,100.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,100.0,0.0,0.0,2.941666666666667,3.808333333333333,0.0,0.0,0.0,0.0,,9,"9분위:4,890,362~6,945,811원",10034.0,87222.52463890627,179654.044645062,322.65353992866426,76.95534130210646
20202,11440555,아현동,6.0,2.0,4.0,CS100006,패스트푸드,100.0,100.0,,2.0,2.0,1.0,1.0,0.0,0.0,,,,2.841666666666667,3.775,0.0,1.0,0.0,16.7,,9,"9분위:4,890,362~6,945,811원",10034.0,88633.945786922,181044.49149768276,322.65353992866426,76.95534130210646
20203,11440555,아현동,4.0,2.0,2.0,CS100006,패스트푸드,66.7,,0.0,2.0,3.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,3.125,3.875,0.0,1.0,0.0,25.0,,9,"9분위:4,890,362~6,945,811원",10034.0,86225.38332755111,181683.88516559562,322.65353992866426,76.95534130210646
20204,11440555,아현동,5.0,2.0,3.0,CS100006,패스트푸드,75.0,100.0,0.0,3.0,4.0,1.0,1.0,0.0,1.0,100.0,0.0,0.0,3.033333333333333,3.841666666666667,0.0,1.0,0.0,20.0,,9,"9분위:4,890,362~6,945,811원",10034.0,86870.47544835453,178307.19949003326,322.65353992866426,76.95534130210646
20211,11440555,아현동,9.0,5.0,4.0,CS100006,패스트푸드,,50.0,100.0,0.0,0.0,1.0,2.0,1.0,1.0,100.0,100.0,100.0,2.4,3.3916666666666666,2.0,0.0,22.2,0.0,660702.5555555555,9,"9분위:4,890,362~6,945,811원",10610.0,84804.36963175437,165424.6825054988,346.24529609599995,76.32389908122676
20212,11440555,아현동,7.0,4.0,3.0,CS100006,패스트푸드,,100.0,,0.0,0.0,1.0,1.0,0.0,0.0,100.0,100.0,100.0,2.7083333333333335,3.6,0.0,0.0,0.0,0.0,,9,"9분위:4,890,362~6,945,811원",10610.0,87804.67406173475,175235.44142560975,346.24529609599995,76.32389908122676
20213,11440555,아현동,7.0,4.0,3.0,CS100006,패스트푸드,100.0,,,2.0,2.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,2.591666666666667,3.55,1.0,0.0,14.3,0.0,,9,"9분위:4,890,362~6,945,811원",10610.0,86951.313487568,0.0,346.24529609599995,76.32389908122676
20214,11440555,아현동,9.0,5.0,4.0,CS100006,패스트푸드,100.0,50.0,100.0,3.0,3.0,2.0,4.0,1.0,1.0,,,,2.8,3.5833333333333335,0.0,0.0,0.0,0.0,3464246.222222222,9,"9분위:4,890,362~6,945,811원",10610.0,83044.11024405477,127767.83384732009,346.24529609599995,75.42375804295142
20221,11440555,아현동,9.0,5.0,4.0,CS100006,패스트푸드,100.0,33.3,100.0,3.0,3.0,1.0,3.0,1.0,1.0,,,,2.6666666666666665,3.5166666666666666,0.0,0.0,0.0,0.0,1294005.111111111,9,"9분위:4,890,362~6,945,811원",10610.0,81613.04721248742,126289.8239810715,346.24529609599995,75.42375804295142
20222,11440555,아현동,9.0,5.0,4.0,CS100006,패스트푸드,100.0,50.0,100.0,2.0,2.0,1.0,2.0,1.0,1.0,100.0,100.0,100.0,2.533333333333333,3.45,0.0,0.0,0.0,0.0,1695894.5555555555,9,"9분위:4,890,362~6,945,811원",10610.0,82201.2423587073,164759.82197106743,346.24529609599995,75.42375804295142
20223,11440555,아현동,8.0,4.0,4.0,CS100006,패스트푸드,80.0,66.7,,4.0,5.0,2.0,3.0,0.0,0.0,,,,2.575,3.65,0.0,1.0,0.0,12.5,5346160.875,9,"9분위:4,890,362~6,945,811원",10610.0,80475.12115575782,122540.86361260904,346.24529609599995,75.42375804295142
20224,11440555,아현동,9.0,5.0,4.0,CS100006,패스트푸드,100.0,50.0,100.0,3.0,3.0,2.0,4.0,1.0,1.0,,,,2.8,3.5833333333333335,0.0,0.0,0.0,0.0,3464246.222222222,9,"9분위:4,890,362~6,945,811원",10610.0,83044.11024405477,127767.83384732009,346.24529609599995,75.42375804295142
20231,11440555,아현동,10.0,6.0,4.0,CS100006,패스트푸드,,,50.0,0.0,0.0,0.0,0.0,1.0,2.0,100.0,50.0,0.0,2.841666666666667,3.7,0.0,0.0,0.0,0.0,2865306.3,9,"9분위:4,890,362~6,945,811원",10610.0,95352.5581917865,144301.96627490062,288.8243588185553,56.78949505656495
20232,11440555,아현동,10.0,6.0,4.0,CS100006,패스트푸드,100.0,,100.0,2.0,2.0,0.0,0.0,1.0,1.0,100.0,50.0,0.0,2.675,3.625,0.0,0.0,0.0,0.0,3991441.1,9,"9분위:4,890,362~6,945,811원",10610.0,94411.44058385833,142432.53751338017,288.8243588185553,56.78949505656495
20233,11440555,아현동,10.0,6.0,4.0,CS100006,패스트푸드,100.0,100.0,,2.0,2.0,2.0,2.0,0.0,0.0,100.0,50.0,0.0,2.5166666666666666,3.55,0.0,0.0,0.0,0.0,2684137.7,9,"9분위:4,890,362~6,945,811원",10610.0,90084.91940085837,123669.32722292094,288.8243588185553,56.78949505656495
20234,11440555,아현동,10.0,6.0,4.0,CS100006,패스트푸드,100.0,66.7,50.0,2.0,2.0,2.0,3.0,2.0,4.0,66.7,66.7,66.7,3.125,3.816666666666667,0.0,0.0,0.0,0.0,4873805.1,9,"9분위:4,890,362~6,945,811원",11924.0,101808.1144544207,152877.86117994404,380.6790495452491,59.301828999214024
20241,11440555,아현동,10.0,6.0,4.0,CS100006,패스트푸드,100.0,66.7,0.0,2.0,2.0,2.0,3.0,0.0,3.0,66.7,66.7,66.7,2.9583333333333335,3.7333333333333334,1.0,0.0,10.0,0.0,3937645.6,9,"9분위:4,890,362~6,945,811원",11924.0,100514.35651854253,147661.2417113183,380.6790495452491,59.301828999214024
20242,11440555,아현동,9.0,5.0,4.0,CS100006,패스트푸드,100.0,100.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,100.0,50.0,0.0,3.0,3.775,0.0,1.0,0.0,11.1,3846515.3333333335,9,"9분위:4,890,362~6,945,811원",11924.0,95099.37673109549,141385.5732612071,380.6790495452491,59.301828999214024
20243,11440555,아현동,10.0,6.0,4.0,CS100006,패스트푸드,100.0,80.0,66.7,2.0,2.0,4.0,5.0,2.0,3.0,66.7,66.7,66.7,3.2916666666666665,3.9,0.0,0.0,0.0,0.0,3985491.0,9,"9분위:4,890,362~6,945,811원",11924.0,100915.55072279593,141493.93022415353,380.6790495452491,59.301828999214024
20244,11440555,아현동,10.0,6.0,4.0,CS100006,패스트푸드,100.0,66.7,50.0,2.0,2.0,2.0,3.0,2.0,4.0,66.7,66.7,66.7,3.125,3.816666666666667,0.0,0.0,0.0,0.0,4873805.1,9,"9분위:4,890,362~6,945,811원",11924.0,101808.1144544207,152877.86117994404,380.6790495452491,59.301828999214024
20191,11440555,아현동,14.0,8.0,6.0,CS100007,치킨,100.0,0.0,100.0,2.0,2.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,3.55,4.825,1.0,1.0,7.1,7.1,14137455.25,9,"9분위:4,890,362~6,945,811원",11321.0,89742.91954607722,181905.94375434305,367.5934171380822,76.95534130210646
20192,11440555,아현동,14.0,7.0,7.0,CS100007,치킨,,50.0,100.0,0.0,0.0,1.0,2.0,1.0,1.0,100.0,100.0,100.0,3.625,4.941666666666666,2.0,0.0,14.3,0.0,11589931.76923077,9,"9분위:4,890,362~6,945,811원",11321.0,85809.15542446442,179251.35790132603,367.5934171380822,76.95534130210646
20193,11440555,아현동,12.0,6.0,6.0,CS100007,치킨,,100.0,,0.0,0.0,1.0,1.0,0.0,0.0,100.0,100.0,100.0,3.841666666666667,5.2,0.0,0.0,0.0,0.0,13398532.461538462,9,"9분위:4,890,362~6,945,811원",11177.0,84604.10840314941,176287.28505877827,360.23106954144214,76.95534130210646
20194,11440555,아현동,18.0,8.0,10.0,CS100007,치킨,83.3,0.0,75.0,5.0,6.0,0.0,1.0,3.0,4.0,100.0,75.0,25.0,2.7666666666666666,4.066666666666666,5.0,1.0,27.8,5.6,12550038.153846154,9,"9분위:4,890,362~6,945,811원",10034.0,86870.47544835453,178307.19949003326,322.65353992866426,76.95534130210646
20201,11440555,아현동,14.0,8.0,6.0,CS100007,치킨,100.0,0.0,80.0,4.0,4.0,0.0,2.0,4.0,5.0,100.0,75.0,25.0,3.55,4.866666666666666,0.0,0.0,0.0,0.0,12935826.416666666,9,"9분위:4,890,362~6,945,811원",10034.0,87222.52463890627,179654.044645062,322.65353992866426,76.95534130210646
20202,11440555,아현동,14.0,8.0,6.0,CS100007,치킨,100.0,0.0,100.0,4.0,4.0,0.0,1.0,2.0,2.0,100.0,100.0,100.0,3.55,4.841666666666667,0.0,0.0,0.0,0.0,14264298.416666666,9,"9분위:4,890,362~6,945,811원",10034.0,88633.945786922,181044.49149768276,322.65353992866426,76.95534130210646
20203,11440555,아현동,17.0,8.0,9.0,CS100007,치킨,80.0,0.0,40.0,4.0,5.0,0.0,1.0,2.0,5.0,100.0,75.0,25.0,2.775,4.041666666666667,1.0,2.0,5.9,11.8,12773342.75,9,"9분위:4,890,362~6,945,811원",10034.0,86225.38332755111,181683.88516559562,322.65353992866426,76.95534130210646
20204,11440555,아현동,18.0,8.0,10.0,CS100007,치킨,83.3,0.0,75.0,5.0,6.0,0.0,1.0,3.0,4.0,100.0,75.0,25.0,2.7666666666666666,4.066666666666666,5.0,1.0,27.8,5.6,12550038.153846154,9,"9분위:4,890,362~6,945,811원",10034.0,86870.47544835453,178307.19949003326,322.65353992866426,76.95534130210646
20211,11440555,아현동,14.0,5.0,9.0,CS100007,치킨,83.3,0.0,0.0,5.0,6.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.8666666666666667,4.066666666666666,0.0,1.0,0.0,7.1,4347191.5,9,"9분위:4,890,362~6,945,811원",10610.0,84804.36963175437,165424.6825054988,346.24529609599995,76.32389908122676
20212,11440555,아현동,15.0,6.0,9.0,CS100007,치킨,66.7,,0.0,4.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.7916666666666665,4.025,0.0,1.0,0.0,6.7,3900175.7333333334,9,"9분위:4,890,362~6,945,811원",10610.0,87804.67406173475,175235.44142560975,346.24529609599995,76.32389908122676
20213,11440555,아현동,16.0,7.0,9.0,CS100007,치킨,66.7,,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.75,3.975,0.0,2.0,0.0,12.5,3832121.8125,9,"9분위:4,890,362~6,945,811원",10610.0,86951.313487568,0.0,346.24529609599995,76.32389908122676
20214,11440555,아현동,15.0,5.0,10.0,CS100007,치킨,66.7,16.7,0.0,2.0,3.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,2.75,3.9166666666666665,1.0,1.0,6.7,6.7,3551174.1333333333,9,"9분위:4,890,362~6,945,811원",10610.0,83044.11024405477,127767.83384732009,346.24529609599995,75.42375804295142
20221,11440555,아현동,15.0,6.0,9.0,CS100007,치킨,75.0,25.0,0.0,6.0,8.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,2.8,3.9833333333333334,0.0,0.0,0.0,0.0,1237999.2,9,"9분위:4,890,362~6,945,811원",10610.0,81613.04721248742,126289.8239810715,346.24529609599995,75.42375804295142
20222,11440555,아현동,15.0,6.0,9.0,CS100007,치킨,75.0,25.0,0.0,6.0,8.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,2.75,3.925,2.0,1.0,13.3,6.7,2617267.3333333335,9,"9분위:4,890,362~6,945,811원",10610.0,82201.2423587073,164759.82197106743,346.24529609599995,75.42375804295142
20223,11440555,아현동,14.0,4.0,10.0,CS100007,치킨,50.0,20.0,0.0,1.0,2.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,2.808333333333333,3.975,0.0,1.0,0.0,7.1,7513384.357142857,9,"9분위:4,890,362~6,945,811원",10610.0,80475.12115575782,122540.86361260904,346.24529609599995,75.42375804295142
20224,11440555,아현동,15.0,5.0,10.0,CS100007,치킨,66.7,16.7,0.0,2.0,3.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,2.75,3.9166666666666665,1.0,1.0,6.7,6.7,3551174.1333333333,9,"9분위:4,890,362~6,945,811원",10610.0,83044.11024405477,127767.83384732009,346.24529609599995,75.42375804295142
20231,11440555,아현동,12.0,2.0,10.0,CS100007,치킨,100.0,66.7,0.0,3.0,3.0,4.0,6.0,0.0,2.0,100.0,25.0,0.0,2.85,4.0,1.0,1.0,8.3,8.3,8993580.25,9,"9분위:4,890,362~6,945,811원",10610.0,95352.5581917865,144301.96627490062,288.8243588185553,56.78949505656495
