quarter,dong_code,industry_code,dong_name,industry_name,monthly_sales,monthly_count,weekday_sales,weekend_sales,mon_sales,tue_sales,wed_sales,thu_sales,fri_sales,sat_sales,sun_sales,time_00_06_sales,time_06_11_sales,time_11_14_sales,time_14_17_sales,time_17_21_sales,time_21_24_sales,male_sales,female_sales,age_10_sales,age_20_sales,age_30_sales,age_40_sales,age_50_sales,age_60_above_sales,weekday_count,weekend_count,mon_count,tue_count,wed_count,thu_count,fri_count,sat_count,sun_count,time_00_06_count,time_06_11_count,time_11_14_count,time_14_17_count,time_17_21_count,time_21_24_count,male_count,female_count,age_10_count,age_20_count,age_30_count,age_40_count,age_50_count,age_60_above_count
20191,11440655,CS100008,서강동,분식전문점,164662900,19058,117444095,47218805,23224539,19607764,23359963,25293423,25958406,24252296,22966509,1706881,7627629,44265776,32433209,69580260,9049145,73329143,86924348,3469760,79881573,34989361,22840042,16140928,2931826,13791,5267,2748,2321,2805,2958,2959,2694,2573,101,1069,5518,3804,7674,892,8155,10664,454,10176,3714,2263,1917,296
20191,11440660,CS100006,서교동,패스트푸드점,2594754656,204269,1593470991,1001283665,279009403,314666541,314631294,302928429,382235324,553965408,447318257,162669181,137133643,487662914,535250015,928783238,343255665,1145349956,1360858726,90070330,1347386429,565215154,254868183,194902734,53765851,131787,72482,23719,26222,25905,25548,30393,39657,32825,18502,11272,40328,41523,67344,25300,94586,106417,10238,111551,39898,19406,16194,3715
20191,11440660,CS100005,서교동,제과점,2967772706,343994,1951626666,1016146040,306139903,341029369,401252823,411091621,492112950,601562790,414583250,3386526,214354200,497356115,763521231,1187135070,302019564,946435140,1892596170,87690635,1299351153,630774827,414092813,292464466,114657418,227318,116676,38638,41452,46251,47631,53346,67692,48984,287,30085,56262,86693,135818,34849,107913,230851,12066,162806,72687,46788,32622,11800
20191,11440660,CS100004,서교동,양식음식점,9303666375,322024,4983135720,4320530655,758263640,900123225,970060868,964754460,1389933527,2367863886,1952666769,1064275939,63359341,1201674668,1520224999,3523510262,1930621166,3787673159,5060718036,195986683,4618348742,2274901012,990667622,605416914,163070227,171076,150948,27556,33071,32622,33303,44524,78988,71960,50161,2739,50965,54889,111108,52162,123284,192235,11283,176141,74216,29644,20099,4122
20191,11440660,CS100003,서교동,일식음식점,8141791303,297287,5187517293,2954274010,867827627,923149491,988280690,1070573238,1337686247,1745762348,1208511662,573552148,14326943,1250733129,1117408740,3292972134,1892798209,4155790409,3339636279,195900108,3729349549,1820166895,894790979,642686782,212532370,194615,102672,36289,33863,37084,40846,46533,57907,44765,18058,435,70078,54089,115354,39273,144584,145200,13495,166218,52845,27281,24767,5174
20191,11440660,CS100002,서교동,중식음식점,3809794841,139107,2583663077,1226131764,376531646,500261832,480332118,565253933,661283548,694843025,531288739,121372312,17285309,837972991,482624542,1697421392,653118295,1772162956,1444973176,51395759,1214362046,834087797,532678948,409387123,175224459,98189,40918,15996,18750,18915,21274,23254,23358,17560,3602,1141,42384,24890,52700,14390,62844,67096,3426,58518,29124,19328,13799,5745
20191,11440660,CS100001,서교동,한식음식점,41161746954,1653802,27507489003,13654257951,4562806232,5051394059,5338888704,5733744657,6820655351,7948504259,5705753692,4398678255,784918457,6800980881,3766134787,15071679053,10339355521,20762630521,16254646472,811602727,15847707275,8780516956,5635032309,4089608250,1852809452,1143410,510392,195208,217274,223073,241172,266683,291671,218721,141627,48128,448373,230488,524512,260674,830898,745998,49738,719167,329848,222963,180907,74274
20191,11440660,CS100010,서교동,커피-음료,11760663453,1185230,7232284804,4528378649,1238938802,1355066506,1447382909,1466524358,1724372229,2586039924,1942338725,288374524,639242172,2192307924,3300539996,3999249861,1340948976,4200485158,7061007808,281914448,5880687981,2799356313,1244168170,844598968,210767083,764487,420743,129495,144288,151575,159661,179468,239504,181239,20129,77427,232910,337280,397628,119856,431917,721897,33196,612904,279698,120803,86894,20327
20191,11440660,CS100009,서교동,호프-간이주점,16734866181,538339,9341545678,7393320503,1445432056,1777657421,1662776125,1744341879,2711338197,4188855928,3204464575,7581452271,330555781,121569179,115019961,2051341787,6534927202,9785605125,6358983761,535474559,9626368735,3152688131,1575587293,976257429,278993245,280750,257589,43531,49538,49144,51374,87163,142120,115469,265278,10388,6625,6265,60406,189377,305213,227004,20358,346995,94095,36212,28624,5930
20191,11440660,CS100008,서교동,분식전문점,4253533650,307176,2802836836,1450696814,458966042,528557826,569430274,578209460,667673234,826190671,624506143,310886927,64006035,783044334,754388053,1523682313,817525988,1722985008,2249984448,195395035,2040366877,797968255,545195136,336863231,57180925,205063,102113,34798,38690,41088,43088,47399,56715,45398,15275,5441,57257,64107,116448,48648,122854,177689,17767,153261,57084,41176,26679,4576
20191,11440660,CS100007,서교동,치킨전문점,1509910394,52989,996742981,513167413,161489312,188678133,188255677,201910526,256409333,300923237,212244176,163870280,0,29068051,70923425,552460180,693588458,831190371,608293025,60201613,666548636,310359590,224066360,139933995,38373208,34344,18645,5880,6505,6292,6803,8864,10674,7971,4458,0,1315,4307,21505,21404,26966,24698,3056,26381,9325,6816,4929,1152
20191,11440680,CS100005,합정동,제과점,387837734,45798,247483588,140354146,16643628,57922628,55246160,57053802,60617370,69893190,70460956,189253,41548983,99706851,95601610,123035986,27755051,115866799,244012846,741943,94991654,123716647,78163257,43161501,19104644,29173,16625,2004,6259,6620,7079,7211,8266,8359,42,6213,9639,10583,15117,4204,14581,29578,201,14412,15130,8040,4204,2175
20191,11440680,CS100010,합정동,커피-음료,4893145076,502562,2942770182,1950374894,491536564,555585225,578593442,605496401,711558550,1049654836,900720058,16169502,205489331,1142382541,1388374599,1633421550,507307553,1803014576,2960312957,26108298,2305043637,1530508933,475876371,319821530,105968763,318481,184081,52688,60715,62710,67353,75015,99365,84716,1352,28807,112191,144493,168245,47474,198962,293656,4030,242599,153503,49212,32504,10773
20191,11440680,CS100009,합정동,호프-간이주점,860453074,22412,573123280,287329794,72225383,103111883,112895435,112372886,172517693,163629032,123700762,285442452,114869,17373939,3246945,106626753,447648116,506060478,300814855,2501864,284213746,250637926,146976990,98903279,23641532,14250,8162,2076,2839,2836,2778,3721,4603,3559,6333,7,1837,195,3214,10826,12245,9288,146,9002,6562,2927,2248,651
20191,11440680,CS100008,합정동,분식전문점,566655060,30606,370388497,196266563,48897735,70488465,63212492,78223667,109566138,116131549,80135014,78079610,15076520,54935566,56188835,152730510,209644019,232557363,302005815,4903260,222990145,156909553,105580914,34422770,9756540,20897,9709,3093,3811,3854,4634,5505,5266,4443,1854,1058,5087,3609,10251,8747,12745,16689,317,13307,8917,4008,2222,664
20191,11440680,CS100007,합정동,치킨전문점,194918810,7416,135422593,59496217,23330703,26125461,22008552,32730334,31227543,35068790,24427427,30259722,0,1646485,5398932,64513988,93099683,125421889,60887382,1201283,48069162,59929540,36170185,25423611,15515492,5051,2365,906,986,854,1097,1208,1312,1053,1275,0,90,267,2705,3079,4709,2474,62,1836,2577,1214,899,594
20191,11440680,CS100006,합정동,패스트푸드점,281156130,18697,177724117,103432013,29620866,35388298,36491913,34965411,41257629,54942830,48489183,0,1011174,73850492,49272791,120566156,36455517,132692875,113273216,5602104,79081092,77442965,50086438,27908866,5844625,12618,6079,2043,2499,2704,2586,2786,2992,3087,0,139,4675,3578,7883,2422,9341,8372,411,6410,5332,3380,1859,322
20191,11440680,CS100003,합정동,일식음식점,887649098,17217,658442597,229206501,93927910,115659995,129442534,139112805,180299353,166366248,62840253,94658404,0,68869192,24953327,273221550,425946625,483784051,285129777,946458,220367068,317017117,116369050,85121751,29092380,12718,4499,2074,2285,2511,2717,3131,2904,1595,1531,0,3447,1289,5191,5759,8683,6832,36,5133,5511,2398,1824,612
20191,11440680,CS100002,합정동,중식음식점,1118490322,29251,856544593,261945729,110256866,166475612,165117307,185183195,229511613,181212041,80733688,120488135,12667246,145720394,53320849,399271101,387022597,633274258,265568232,1782899,217924856,309193295,217036189,118294708,34610543,21429,7822,3187,4151,4228,4521,5342,4538,3284,3098,594,7320,2920,8901,6418,17561,8200,113,7185,8221,5666,3103,1471
20191,11440680,CS100001,합정동,한식음식점,8724854032,229518,6063719878,2661134154,992526677,1088770070,1167762372,1270294679,1544366080,1580718415,1080415739,743117348,62545438,1164658459,592457889,3686733013,2475341885,4623759346,2854610521,21038469,2111208425,2251902968,1450641659,1057199635,586378711,163107,66411,28782,29879,30834,34876,38736,38372,28039,16014,2780,56341,23890,82401,48092,120563,89041,1079,67235,60807,37329,27561,15587
20191,11440680,CS100004,합정동,양식음식점,1137057441,42362,703343517,433713924,80576490,115373658,135304334,157844030,214245005,254719480,178994444,104315613,4721308,123445787,90514339,435360805,378699589,522848986,551363394,5587122,502114190,370634774,109163593,67339233,19373470,26479,15883,3510,4623,4969,5889,7488,8870,7013,2788,15,6694,5453,16099,11313,19301,21932,290,20641,12823,3890,2898,687
20191,11440690,CS100001,망원1동,한식음식점,5127587901,207187,3285855425,1841732476,518430161,580892451,614384327,741441710,830706776,1008886235,832846241,433644025,63286247,881840336,534608572,2108646187,1105562534,2700298537,2065972372,22381725,1180857618,1324324744,1070678169,777738812,390289847,140719,66468,23400,25818,27138,31349,33014,37005,29463,10197,5270,54557,33008,78981,25174,106973,91139,1401,55103,54315,41323,31084,14875
20191,11440690,CS100003,망원1동,일식음식점,48528398,2977,24718510,23809888,5783046,4663586,5632448,4533065,4106365,12499816,11310072,0,85340,17575041,12846195,18021822,0,21045681,27482717,1850095,26361445,12521341,4136986,3516652,141879,1548,1429,325,300,336,311,276,730,699,0,5,1060,778,1134,0,1202,1775,126,1675,714,244,208,10
20191,11440690,CS100004,망원1동,양식음식점,618101942,18057,406053584,212048358,63752782,75977829,79500963,76116176,110705834,156450663,55597695,55329878,156279,101319759,92489273,224611841,144194912,226507880,365959916,3292004,317074667,164107663,52721501,46973088,8298876,12066,5991,1890,2268,2486,2344,3078,4402,1589,962,6,3778,3476,7011,2824,6278,11418,119,9699,4528,1573,1477,298
20191,11440690,CS100005,망원1동,제과점,389810648,48064,254008065,135802583,47869364,48697515,46392480,52426277,58622429,74863967,60938616,0,25745717,53582770,79284369,167151849,64045943,164123654,213061773,2317721,89788397,100300747,97327510,57212702,30238350,31603,16461,6069,6028,6115,6385,7006,9232,7229,0,3120,6810,10275,20508,7351,18884,28508,439,13317,12649,11115,6466,3406
20191,11440690,CS100006,망원1동,패스트푸드점,698303030,83406,455728765,242574265,85058460,88529518,85282409,96459306,100399072,125915544,116658721,80151382,65761565,134143667,116804751,196874822,104566843,373346189,323028527,7881339,259633765,209212060,124119550,69704851,25823152,56309,27097,10830,10716,10621,11816,12326,14143,12954,8612,10092,15872,14172,22351,12307,43494,39842,1091,30884,24908,14442,8502,3509
20191,11440690,CS100007,망원1동,치킨전문점,196508851,7619,127767748,68741103,19302192,25946739,24732147,26596495,31190175,32195940,36545163,21538287,0,4722720,8186835,80742270,81318739,109767146,81896122,1845288,51494301,53111329,41753966,29757139,13701243,4882,2737,823,1084,879,971,1125,1211,1526,930,0,205,391,3297,2796,4104,3329,84,2083,2006,1636,1130,495
20191,11440690,CS100008,망원1동,분식전문점,786364614,80228,465496442,320868172,83288728,89992953,74887600,101057300,116269861,169672162,151196010,47471289,6606372,139152143,183414813,308410162,101309835,344917088,418134632,3223302,218970189,218031025,190373889,98527904,33925412,48698,31530,9574,9479,7726,10597,11322,16313,15217,3017,623,13618,19768,33536,9666,34087,44920,532,24960,22162,18153,9648,3550
20191,11440690,CS100009,망원1동,호프-간이주점,610176950,13374,333522121,276654829,32162014,37198974,86068915,82233443,95858775,135792034,140862795,161693125,0,17703575,21242605,115230174,294307471,284513196,270948504,1141535,273812894,181091286,49607789,34591864,15216332,7118,6256,733,1094,1610,1693,1988,3178,3078,3231,0,685,886,2800,5772,5938,6955,72,6444,4202,956,939,280
20191,11440690,CS100010,망원1동,커피-음료,286116328,44421,174764868,111351460,20949059,35851602,34383822,37248505,46331880,68603566,42747894,292436,9766548,58152855,100742053,109116524,8045912,96054234,189360084,4553970,143075404,75724338,36438091,21502173,4120343,27428,16993,3846,5319,5455,6190,6618,9792,7201,24,3301,9833,15369,14874,1020,15206,29149,756,19550,12632,6912,3715,788
20191,11440690,CS100002,망원1동,중식음식점,358283341,19603,222185789,136097552,23695496,41894306,49461499,47506636,59627852,73706012,62391540,11364109,0,88965254,69650988,145284320,43018670,167217530,159951668,1200643,87595277,101543711,75129328,44199917,17500323,11432,8171,1048,2422,2592,2382,2988,4130,4041,229,0,5143,5080,8178,973,8455,10286,126,6060,5628,3846,2201,878
20191,11440700,CS100006,망원2동,패스트푸드점,167163702,11424,107532476,59631226,18946184,20015045,20344100,20697030,27530117,26654011,32977215,414016,243244,22218216,27036086,82263878,34988262,91325202,73811477,3269679,42951803,31358540,49437261,29784426,8334971,7513,3911,1307,1392,1484,1401,1929,1763,2148,24,22,1511,1939,5582,2346,6270,5089,233,3138,2115,3257,1971,645
20191,11440700,CS100008,망원2동,분식전문점,92687860,7856,58124733,34563127,5942951,21568265,9787142,8782284,12044091,7994626,26568501,0,16358243,19562404,10481859,23842717,22442637,40506828,50855786,243521,9268243,10822412,59313970,9168587,2545879,6297,1559,839,1049,1502,1312,1595,1032,527,0,264,2677,1550,3295,70,3503,4234,41,1427,1606,3093,1213,360
20191,11440700,CS100009,망원2동,호프-간이주점,80629449,2552,56958795,23670654,10336722,11330576,10483027,9964166,14844304,13693552,9977102,37961813,4609976,0,48015,10644347,27365298,49694155,27967348,2430460,19927952,27865068,13086995,10901925,3449104,1783,769,299,365,343,313,463,458,311,1134,153,0,3,325,937,1616,846,102,691,737,420,375,136
20191,11440700,CS100010,망원2동,커피-음료,174302303,24693,119506638,54795665,23298888,20676498,23632174,22900535,28998543,30706675,24088990,0,10792712,46164964,50689663,50623913,16031051,60078834,102308973,1488225,48670240,48956263,34151202,22105716,7016159,16951,7742,3032,3290,3193,3444,3992,4291,3451,0,2067,6220,7399,6729,2278,8797,15090,302,7616,7145,5142,2829,854
20191,11440700,CS100002,망원2동,중식음식점,322197491,13826,185581735,136615756,13542286,42185513,38144107,44916010,46793819,69304234,67311522,814174,1468056,117196128,53964512,122858450,25896171,176401127,105639157,795964,58880926,86480331,79160054,39953690,16769322,8523,5303,593,1828,1874,2029,2199,2554,2749,10,39,5378,2440,5074,885,7953,4675,32,2426,3955,3568,1820,830
20191,11440700,CS100001,망원2동,한식음식점,2576118075,77588,1765129730,810988345,313823143,298137791,339125934,374800982,439241880,494387236,316601109,163704776,8739701,365465809,190641399,1155158310,692408080,1442637771,889990402,7438118,459165611,609984414,556626763,466820434,232592830,56117,21471,10060,9932,11031,12077,13017,13667,7804,3972,660,17540,8533,32424,14459,42627,29652,331,14417,17790,17329,14288,8120
20191,11440700,CS100005,망원2동,제과점,896244090,88893,559927962,336316128,74695599,91866455,115735960,126388986,151240962,186565085,149751043,0,90428720,199008501,235927522,305922108,64957239,314231028,541370056,4632212,207732980,246399192,232407234,116592235,47837230,58029,30864,8683,10196,12242,12612,14296,16677,14187,0,9677,18102,22514,31415,7185,30375,57053,553,21323,24962,23833,11575,5179
20191,11440700,CS100007,망원2동,치킨전문점,234071139,10341,151844919,82226220,21424568,28259795,37786128,24395222,39979206,43410739,38815481,17564607,0,6482121,15579271,108772132,85673008,121080573,105856807,1356274,43539219,64064943,66303058,39570860,12103024,6671,3670,956,1296,1537,1140,1742,1866,1804,716,0,264,655,4907,3799,5506,4667,80,1945,2928,2926,1729,569
20191,11440710,CS100005,연남동,제과점,247944502,29983,154581092,93363410,24793926,22520533,29098014,32420841,45747778,51032386,42331024,0,21910777,54060899,67980672,80559529,23432625,88288281,145848286,2058130,78517876,64339664,43778993,31615402,13826506,18746,11237,3305,2833,3542,4085,4981,6048,5189,0,3014,6576,7748,9558,3087,11019,18029,341,9828,8322,5150,3730,1676
20191,11440710,CS100004,연남동,양식음식점,2214259256,69913,1235803291,978455965,166920580,212931459,241329636,253527331,361094285,564430512,414025453,176432461,0,311353103,421909558,871716787,432847347,776615249,1389760247,16807788,1324798626,536423478,149081042,113723901,25540663,40501,29412,5006,6937,8305,8835,11418,16477,12935,3705,0,12790,16992,27954,8472,22025,46793,989,43692,14867,4584,4009,673
