quarter,dong_code,dong_name,time_zone,total_avg_pop,weekday_avg_pop,weekend_avg_pop
20192,11440555,아현동,13,27744.87231868132,29468.240690769235,23436.451388461537
20193,11440555,아현동,13,28071.58517173913,29584.533842424247,24231.023161538462
20194,11440555,아현동,13,27444.388753260875,28738.84065757576,24158.47238076923
20201,11440555,아현동,13,28365.11615166667,29716.7887547619,25211.213411111108
20202,11440555,아현동,13,27560.841445054957,28894.022203076926,24227.88955
20203,11440555,아현동,13,28496.08655000001,29946.081481818183,24815.330184615388
20204,11440555,아현동,13,29276.742430434784,30853.368971212123,25274.536596153845
20211,11440555,아현동,13,28587.854405555554,30374.6571203125,24189.5708
20212,11440555,아현동,13,27961.919174725273,29965.955612307698,22951.828080769228
20213,11440555,아현동,13,27297.070895652174,29078.4000060606,22775.23546153846
20214,11440555,아현동,13,27551.823513043477,29484.779454545456,22645.08919999999
20221,11440555,아현동,13,27351.01983777777,28965.301303125005,23377.403923076923
20222,11440555,아현동,13,27931.298664835165,29984.22243230769,22798.989246153847
20223,11440555,아현동,13,26688.241191304343,28545.020753030298,21974.87768846154
20224,11440555,아현동,13,26835.119459782607,28643.18538307693,22482.36816296296
20231,11440555,아현동,13,27416.687281111117,28864.30000923077,23652.894188000002
20232,11440555,아현동,13,27700.715867032963,29311.516072307684,23673.715353846157
20233,11440555,아현동,13,27811.54896847826,29309.84932923077,24204.529581481478
20234,11440555,아현동,13,26567.25148913044,27993.39078,23133.953196296297
20241,11440555,아현동,13,28149.405497802196,29435.79033999999,24933.443392307694
20242,11440555,아현동,13,29140.429943956045,30718.89943230769,25194.256223076918
20243,11440555,아현동,13,28309.846945652167,29672.62729545455,24850.481442307697
20244,11440555,아현동,13,29536.06925652175,30820.629277272736,26275.26305
20251,11440555,아현동,13,28991.04855888889,29887.78425625,26783.69915
20252,11440555,아현동,13,30319.271409890112,31869.88435230769,26442.73905384616
20253,11440555,아현동,13,29122.51690888889,30253.611284374998,26338.2846
20254,11440555,아현동,13,28815.447561956527,29712.682592424248,26537.850946153845
20261,11440555,아현동,13,28650.515064406776,29318.095683333326,27001.198241176462
20191,11440555,아현동,14,26857.19164642857,28080.615879999998,23798.6310625
20192,11440555,아현동,14,27719.05011978022,29619.04576307692,22969.06101153846
20193,11440555,아현동,14,28071.58430652174,29769.45963939394,23761.59307692308
20194,11440555,아현동,14,27383.676297826085,28872.575375757584,23604.163253846156
20201,11440555,아현동,14,28416.965198333335,29957.055090476195,24823.42211666667
20202,11440555,아현동,14,27584.730613186814,29061.90645076923,23891.791019230768
20203,11440555,아현동,14,28500.92527065217,30102.85783636364,24434.481065384618
20204,11440555,아현동,14,29356.010327173917,31092.39358181818,24948.26821923077
20211,11440555,아현동,14,28638.89585333333,30582.63767031251,23854.30061153846
20212,11440555,아현동,14,28041.421603296705,30197.99123076922,22649.997534615388
20213,11440555,아현동,14,27329.639055434778,29247.68607878788,22460.75045769231
20214,11440555,아현동,14,27722.597227173912,29838.48478636363,22351.49803846154
20221,11440555,아현동,14,27472.90335888889,29283.239401562503,23016.691561538457
20222,11440555,아현동,14,28156.094482417593,30454.985320000003,22408.867388461535
20223,11440555,아현동,14,26918.671619565215,29016.915800000002,21592.359469230767
20224,11440555,아현동,14,27009.709157608697,29068.285007692313,22053.87840740741
20231,11440555,아현동,14,27594.080604444443,29302.966558461536,23150.977124
20232,11440555,아현동,14,27940.339168131864,29832.75592461539,23209.297276923076
20233,11440555,아현동,14,27934.367416304343,29629.742856923076,23852.908022222222
20234,11440555,아현동,14,26663.073770652172,28271.117318461536,22791.85782222222
20241,11440555,아현동,14,28195.33365714286,29665.477600000002,24519.9738
20242,11440555,아현동,14,29232.91768901098,31037.80764307693,24720.692803846152
20243,11440555,아현동,14,28367.220858695655,29913.38275151515,24442.348361538465
20244,11440555,아현동,14,29699.252928260867,31129.507395454544,26068.60697307692
20251,11440555,아현동,14,29037.58252,30063.791407812503,26511.529873076925
20252,11440555,아현동,14,30599.080908791217,32385.109016923077,26134.01063846154
20253,11440555,아현동,14,29069.12537444444,30391.873210937498,25813.130699999998
20254,11440555,아현동,14,28773.076393478266,29850.608459090912,26037.802688461536
20261,11440555,아현동,14,28506.49665762712,29331.044364285717,26469.378794117645
20191,11440555,아현동,15,26854.50398571429,28246.246095,23375.148712500002
20192,11440555,아현동,15,27664.414258241755,29642.7880676923,22718.479734615383
20193,11440555,아현동,15,28033.743590217397,29790.808800000006,23573.501134615384
20194,11440555,아현동,15,27401.982085869568,28984.23269242424,23385.49977692308
20201,11440555,아현동,15,28444.02180166667,30025.44466428572,24754.035122222223
20202,11440555,아현동,15,27640.8618934066,29117.505753846155,23949.252242307695
20203,11440555,아현동,15,28493.87036956522,30098.13223636363,24421.51332307692
20204,11440555,아현동,15,29393.396642391308,31153.20665909091,24926.1866
20211,11440555,아현동,15,28737.115097777772,30679.9132640625,23954.84268846154
20212,11440555,아현동,15,28177.55457032968,30330.24122461539,22795.837934615385
20213,11440555,아현동,15,27440.78737065217,29433.82693484849,22381.533092307698
20214,11440555,아현동,15,27748.698667391305,29861.15293181818,22386.314765384617
20221,11440555,아현동,15,27574.81889444444,29430.766278125004,23006.33302692308
20222,11440555,아현동,15,28215.657152747255,30594.50602153846,22268.534980769233
20223,11440555,아현동,15,26929.576000000005,29076.226992424243,21480.385019230773
20224,11440555,아현동,15,27007.381640217394,29111.043960000003,21943.00938888889
20231,11440555,아현동,15,27571.010631111116,29313.88188307693,23039.545376
20232,11440555,아현동,15,27933.04708571428,29850.72742153846,23138.84624615385
20233,11440555,아현동,15,27854.386665217397,29598.02077538462,23656.74899259259
20234,11440555,아현동,15,26630.597135869564,28300.502147692314,22610.455440740738
20241,11440555,아현동,15,28121.30374725275,29549.72221384615,24550.257580769234
20242,11440555,아현동,15,28898.88071208791,30551.491893846156,24767.35275769231
20243,11440555,아현동,15,28046.53279456522,29480.23784393939,24407.127669230766
20244,11440555,아현동,15,29343.179342391293,30648.478872727264,26029.72668846154
20251,11440555,아현동,15,29088.030734444445,29929.7860265625,27016.017707692306
20252,11440555,아현동,15,30035.71284065934,31652.989486153845,25992.52122692308
20253,11440555,아현동,15,28996.529428888884,30331.617365625003,25710.159123076926
20254,11440555,아현동,15,28715.605683695663,29835.313343939404,25873.27085384616
20261,11440555,아현동,15,28599.051086440675,29509.518471428564,26349.661076470587
20191,11440555,아현동,16,26848.44867142857,28165.631545,23555.491487499996
20192,11440555,아현동,16,27339.493882417588,29169.90007076923,22763.47841153846
20193,11440555,아현동,16,27892.17568804348,29533.906977272734,23724.70395384615
20194,11440555,아현동,16,27414.59882608695,28898.70656515151,23647.24841153846
20201,11440555,아현동,16,28438.595651666674,29956.56950476192,24896.656661111116
20202,11440555,아현동,16,27737.149814285713,29155.21403538461,24191.989261538463
20203,11440555,아현동,16,28448.715625000004,29956.776393939395,24620.561365384616
20204,11440555,아현동,16,29254.75945652174,30909.935630303025,25053.1584
20211,11440555,아현동,16,28634.87357888888,30486.37681406249,24077.327153846156
20212,11440555,아현동,16,28043.95591978022,30037.099764615385,23061.09630769231
20213,11440555,아현동,16,27414.982085869557,29323.428275757567,22570.46483461538
20214,11440555,아현동,16,27712.229165217395,29727.759604545456,22595.882665384615
20221,11440555,아현동,16,27618.524801111118,29421.120881250004,23181.36521923077
20222,11440555,아현동,16,27704.435594505496,29750.39448153846,22589.538376923076
20223,11440555,아현동,16,26616.08333695652,28560.407828787873,21680.490396153844
20224,11440555,아현동,16,26714.116690217386,28565.597493846162,22256.84808888889
20231,11440555,아현동,16,27533.423950000004,29198.99671846154,23202.934752
20232,11440555,아현동,16,27668.63593516484,29438.446641538456,23244.10916923077
20233,11440555,아현동,16,27781.741879347825,29444.9371,23777.753385185188
20234,11440555,아현동,16,26463.02099673913,28000.58527076923,22761.47737407407
20241,11440555,아현동,16,28071.142795604403,29415.671795384616,24709.820296153848
20242,11440555,아현동,16,28374.64877802198,29792.587387692303,24829.802253846152
20243,11440555,아현동,16,27782.61859891304,29062.980804545445,24532.468384615382
20244,11440555,아현동,16,28950.912298913034,30011.06024090908,26259.767523076924
20251,11440555,아현동,16,28985.680403333332,29761.892710937504,27075.003953846157
20252,11440555,아현동,16,29308.49658131868,30512.29531692307,26298.999742307693
20253,11440555,아현동,16,28765.15093666667,30018.032432812506,25681.13494615385
20254,11440555,아현동,16,28637.679752173914,29665.0342560606,26029.77985769231
20261,11440555,아현동,16,28778.755737288142,29724.762540476193,26441.562458823526
20191,11440555,아현동,17,26822.686021428573,27975.528830000003,23940.578999999998
20192,11440555,아현동,17,27207.25888461539,28833.12877692308,23142.584153846154
20193,11440555,아현동,17,27799.385341304343,29224.853940909088,24180.888126923077
20194,11440555,아현동,17,27385.797429347826,28684.788424242422,24088.358749999996
20201,11440555,아현동,17,28339.753456666665,29703.95301904761,25156.62114444444
20202,11440555,아현동,17,27680.074332967037,28925.692958461546,24566.02776923077
20203,11440555,아현동,17,28303.508744565213,29663.18141969696,24852.031953846148
20204,11440555,아현동,17,29142.664546739128,30547.091787878784,25577.580011538463
20211,11440555,아현동,17,28442.93105555556,30042.3354328125,24505.93566538462
20212,11440555,아현동,17,27816.8196912088,29623.611478461546,23299.840223076924
20213,11440555,아현동,17,27161.43896195652,28884.315990909086,22787.981888461545
20214,11440555,아현동,17,27442.665510869574,29202.95189848486,22974.246219230772
20221,11440555,아현동,17,27378.66585333334,28948.705678125014,23513.95243846154
20222,11440555,아현동,17,27392.64953406593,29119.420092307693,23075.723138461537
20223,11440555,아현동,17,26306.863350000003,27983.095851515154,22051.811615384617
20224,11440555,아현동,17,26421.45780978261,28010.552475384615,22595.859540740745
20231,11440555,아현동,17,27331.18629777777,28755.678987692303,23627.505304000006
20232,11440555,아현동,17,27445.95045274725,28929.18422,23737.866034615385
20233,11440555,아현동,17,27558.61516195652,29025.71778,24026.70145185185
20234,11440555,아현동,17,26396.733158695642,27819.45443692307,22971.66341481482
20241,11440555,아현동,17,28232.75954615384,29510.06948153846,25039.484707692307
20242,11440555,아현동,17,28546.93789450549,29933.202773846155,25081.275696153843
20243,11440555,아현동,17,27865.85796086956,29097.720863636365,24738.821361538467
20244,11440555,아현동,17,29064.94253586956,30118.774451515143,26389.83075
20251,11440555,아현동,17,29056.792632222223,29814.64053125,27191.32088076923
20252,11440555,아현동,17,29291.771449450553,30365.758180000004,26606.80462307692
20253,11440555,아현동,17,29140.70895888889,30436.245359374996,25951.69628076923
20254,11440555,아현동,17,29257.803980434775,30381.18886515151,26406.134657692302
20261,11440555,아현동,17,29388.521423728806,30427.418452380956,26821.83464705883
20191,11440555,아현동,18,26862.538082142855,28013.495465000004,23985.144624999997
20192,11440555,아현동,18,27205.302449450548,28720.506912307694,23417.29129230769
20193,11440555,아현동,18,27916.555852173915,29344.891504545456,24290.780734615382
20194,11440555,아현동,18,27467.73825,28740.466119696965,24236.967503846157
20201,11440555,아현동,18,28281.311126666675,29531.6232,25363.916288888886
20202,11440555,아현동,18,27817.773439560435,29023.765627692304,24802.79296923077
20203,11440555,아현동,18,28277.252548913046,29551.247906060606,25043.26433461538
20204,11440555,아현동,18,28865.32155217391,30075.987431818183,25792.092780769235
20211,11440555,아현동,18,28009.522832222232,29334.799417187503,24747.303546153846
20212,11440555,아현동,18,27406.914224175824,28965.198069230773,23511.204611538466
20213,11440555,아현동,18,26754.785242391306,28285.589319696966,22868.89796923077
20214,11440555,아현동,18,26847.346488043473,28295.340640909097,23171.669023076924
20221,11440555,아현동,18,26899.549615555545,28195.398018749987,23709.76893076923
20222,11440555,아현동,18,26942.34066263737,28415.932847692315,23258.360199999992
20223,11440555,아현동,18,25894.867090217394,27367.01422272727,22157.878215384615
20224,11440555,아현동,18,26019.62725543479,27393.802583076933,22711.42739259259
20231,11440555,아현동,18,27046.643393333336,28260.767164615383,23889.921587999997
20232,11440555,아현동,18,27232.219372527474,28535.05722615385,23975.124738461545
20233,11440555,아현동,18,27360.9349173913,28653.359716923078,24249.54188148148
20234,11440555,아현동,18,26097.724698913047,27269.80739230769,23276.04414074074
20241,11440555,아현동,18,28069.04626373627,29208.93233384616,25219.33108846154
20242,11440555,아현동,18,28447.299240659348,29696.992498461535,25323.066096153845
20243,11440555,아현동,18,27670.30362608695,28745.826059090905,24940.131296153853
