quarter,dong_code,total_pop
20221,11200520,16059.1
20222,11200520,17672.4
20223,11200520,17018.7
20224,11200520,17311.8
20231,11200520,17206.1
20232,11200520,16760.0
20233,11200520,16815.5
20234,11200520,16996.9
20241,11200520,17156.0
20242,11200520,16946.5
20243,11200520,16092.4
20244,11200520,16318.5
20191,11200535,22451.6
20192,11200535,21622.6
20193,11200535,21168.9
20194,11200535,23752.0
20201,11200535,25438.9
20202,11200535,28704.9
20203,11200535,28537.3
20204,11200535,28289.0
20211,11200535,28788.9
20212,11200535,30510.3
20213,11200535,31300.7
20214,11200535,31817.7
20221,11200535,31746.6
20222,11200535,30943.8
20223,11200535,30275.7
20224,11200535,30225.9
20231,11200535,30350.6
20232,11200535,30080.2
20233,11200535,29198.6
20234,11200535,30122.9
20241,11200535,29653.5
20242,11200535,29121.1
20243,11200535,30216.3
20244,11200535,30430.4
20191,11200540,26161.8
20192,11200540,25939.9
20193,11200540,24253.0
20194,11200540,24440.0
20201,11200540,23480.5
20202,11200540,24227.7
20203,11200540,23842.5
20204,11200540,23512.4
20211,11200540,23394.4
20212,11200540,23128.0
20213,11200540,22277.8
20214,11200540,21968.3
20221,11200540,21987.6
20222,11200540,21912.9
20223,11200540,21360.6
20224,11200540,21724.0
20231,11200540,21504.9
20232,11200540,21206.6
20233,11200540,21235.9
20234,11200540,21544.9
20241,11200540,21103.0
20242,11200540,20270.5
20243,11200540,19999.7
20244,11200540,19778.3
20191,11200550,19398.4
20192,11200550,21563.1
20193,11200550,19178.7
20194,11200550,21822.3
20201,11200550,18692.4
20202,11200550,20233.5
20203,11200550,19092.8
20204,11200550,19441.0
20211,11200550,17658.3
20212,11200550,18741.9
20213,11200550,17601.7
20214,11200550,19420.2
20221,11200550,18463.0
20222,11200550,21765.0
20223,11200550,20127.3
20224,11200550,21443.1
20231,11200550,19842.7
20232,11200550,21760.2
20233,11200550,19080.7
20234,11200550,21178.7
20241,11200550,18948.7
20242,11200550,20881.0
20243,11200550,18244.0
20244,11200550,20107.5
20191,11200560,25976.3
20192,11200560,24898.4
20193,11200560,26304.2
20194,11200560,25533.7
20201,11200560,22850.2
20202,11200560,18622.6
20203,11200560,17690.0
20204,11200560,15970.0
20211,11200560,15043.2
20212,11200560,15266.9
20213,11200560,15666.8
20214,11200560,16247.6
20221,11200560,15404.7
20222,11200560,15665.1
20223,11200560,16585.4
20224,11200560,17366.5
20231,11200560,16613.6
20232,11200560,17197.8
20233,11200560,19222.6
20234,11200560,21927.9
20241,11200560,22061.1
20242,11200560,23732.4
20243,11200560,23273.1
20244,11200560,25949.5
20191,11200570,20187.6
20192,11200570,19232.9
20193,11200570,20193.2
20194,11200570,23377.6
20201,11200570,23135.2
20202,11200570,22904.3
20203,11200570,23237.0
20204,11200570,23111.9
20211,11200570,23218.6
20212,11200570,22715.3
20213,11200570,24117.2
20214,11200570,24102.8
20221,11200570,23937.8
20222,11200570,23494.2
20223,11200570,22549.3
20224,11200570,22317.1
20231,11200570,21633.9
20232,11200570,21376.2
20233,11200570,21631.4
20234,11200570,21958.8
20241,11200570,21836.7
20242,11200570,21632.8
20243,11200570,21678.3
20244,11200570,22069.5
20191,11200580,18051.3
20192,11200580,17455.9
20193,11200580,16766.3
20194,11200580,15294.3
20201,11200580,16013.8
20202,11200580,15577.2
20203,11200580,15024.8
20204,11200580,14425.1
20211,11200580,14175.5
20212,11200580,14025.2
20213,11200580,12826.9
20214,11200580,12785.2
20221,11200580,12875.2
20222,11200580,13198.8
20223,11200580,12734.0
20224,11200580,13267.2
20231,11200580,13744.6
20232,11200580,13271.5
20233,11200580,12760.8
20234,11200580,12350.4
20241,11200580,12612.1
20242,11200580,12511.1
20243,11200580,12885.9
20244,11200580,12693.9
20191,11200590,16423.6
20192,11200590,15557.9
20193,11200590,15489.6
20194,11200590,15544.7
20201,11200590,15796.4
20202,11200590,15815.6
20203,11200590,15365.4
20204,11200590,16663.6
20211,11200590,17404.0
20212,11200590,18217.9
20213,11200590,18466.9
20214,11200590,18015.6
20221,11200590,17648.6
20222,11200590,16669.3
20223,11200590,15811.4
20224,11200590,15267.8
20231,11200590,15790.2
20232,11200590,15639.2
20233,11200590,15377.0
20234,11200590,15040.0
20241,11200590,14974.5
20242,11200590,14950.7
20243,11200590,14827.2
20244,11200590,14604.3
20191,11200615,29745.4
20192,11200615,28056.3
20193,11200615,28003.3
20194,11200615,28218.6
20201,11200615,27916.1
20202,11200615,25176.9
20203,11200615,24554.4
20204,11200615,24150.4
20211,11200615,23856.5
20212,11200615,23248.2
20213,11200615,22418.9
20214,11200615,22713.0
20221,11200615,22891.6
20222,11200615,22607.2
20223,11200615,22666.0
20224,11200615,23233.9
20231,11200615,23935.7
20232,11200615,23376.2
20233,11200615,23495.3
20234,11200615,23456.0
20241,11200615,23584.8
20242,11200615,23173.3
20243,11200615,23258.9
20244,11200615,23126.5
20191,11200620,9300.0
20192,11200620,9237.1
20193,11200620,11592.9
20194,11200620,11487.5
20201,11200620,11792.1
20202,11200620,13100.3
20203,11200620,12874.6
20204,11200620,12871.7
20211,11200620,13463.7
20212,11200620,13026.4
20213,11200620,13536.7
20214,11200620,13681.8
20221,11200620,13792.5
20222,11200620,13423.3
20223,11200620,13277.9
20224,11200620,13072.4
20231,11200620,12209.8
20232,11200620,12518.3
20233,11200620,12858.1
20234,11200620,13246.1
20241,11200620,14484.1
20242,11200620,13331.0
20243,11200620,12282.8
20244,11200620,11593.7
20191,11200645,29864.5
20192,11200645,29209.2
20193,11200645,27226.2
20194,11200645,28549.6
20201,11200645,28262.3
20202,11200645,27999.6
20203,11200645,28836.6
20204,11200645,29614.8
20211,11200645,30569.5
20212,11200645,29224.3
20213,11200645,27635.3
20214,11200645,27216.6
20221,11200645,26773.9
20222,11200645,27032.2
20223,11200645,26584.4
20224,11200645,26710.1
20231,11200645,26794.8
20232,11200645,26950.1
20233,11200645,26613.2
20234,11200645,25748.0
20241,11200645,25367.6
20242,11200645,26388.9
20243,11200645,26618.3
20244,11200645,26639.6
20191,11200650,15769.9
20192,11200650,14970.2
20193,11200650,15268.5
20194,11200650,14894.4
20201,11200650,15185.2
20202,11200650,15649.7
20203,11200650,15604.8
20204,11200650,15606.5
20211,11200650,15543.2
20212,11200650,15227.0
20213,11200650,15188.4
20214,11200650,15541.1
20221,11200650,15469.4
20222,11200650,15511.0
20223,11200650,14851.6
20224,11200650,15136.4
20231,11200650,14779.4
20232,11200650,14184.4
20233,11200650,14493.1
20234,11200650,14447.8
20241,11200650,14607.3
20242,11200650,14003.3
20243,11200650,14111.4
20244,11200650,14856.6
20191,11200660,16084.6
20192,11200660,16119.5
20193,11200660,15905.7
20194,11200660,16612.2
20201,11200660,16579.4
20202,11200660,16536.5
20203,11200660,16111.5
20204,11200660,15403.6
20211,11200660,15597.7
20212,11200660,15761.6
20213,11200660,14980.5
20214,11200660,15373.4
20221,11200660,15224.4
20222,11200660,15525.0
20223,11200660,15265.2
20224,11200660,14599.0
20231,11200660,14674.1
20232,11200660,14834.1
20233,11200660,14477.3
20234,11200660,14637.3
20241,11200660,14881.4
20242,11200660,14322.9
20243,11200660,13831.9
20244,11200660,13615.6
20191,11200670,19510.9
20192,11200670,18720.2
20193,11200670,18253.3
20194,11200670,18694.1
20201,11200670,19080.2
20202,11200670,18815.4
20203,11200670,18504.8
20204,11200670,18165.9
20211,11200670,18036.6
20212,11200670,17729.9
20213,11200670,18893.5
20214,11200670,19121.9
20221,11200670,18716.1
20222,11200670,18649.2
20223,11200670,18014.5
20224,11200670,17979.7
20231,11200670,17787.5
20232,11200670,17050.6
20233,11200670,16799.6
20234,11200670,17775.7
20241,11200670,18089.0
20242,11200670,17136.7
20243,11200670,16662.0
20244,11200670,17113.6
20191,11200690,17316.8
20192,11200690,17330.0
20193,11200690,19020.9
20194,11200690,25750.5
20201,11200690,24518.1
20202,11200690,18528.8
20203,11200690,20134.8
20204,11200690,19683.4
20211,11200690,19760.6
20212,11200690,20637.4
20213,11200690,20450.1
20214,11200690,20696.4
20221,11200690,20329.9
20222,11200690,20688.6
20223,11200690,21024.3
20224,11200690,21309.9
20231,11200690,21178.2
20232,11200690,21436.8
20233,11200690,20847.0
20234,11200690,20607.0
20241,11200690,21024.4
20242,11200690,21572.4
20243,11200690,22638.0
20244,11200690,23254.6
20191,11200720,11543.9
20192,11200720,11504.6
20193,11200720,11567.5
20194,11200720,12047.3
20201,11200720,11756.0
20202,11200720,11691.0
20203,11200720,11628.9
20204,11200720,11614.6
20211,11200720,11484.9
20212,11200720,11692.4
20213,11200720,11659.7
20214,11200720,11840.9
20221,11200720,11451.0
20222,11200720,11439.1
20223,11200720,11196.1
20224,11200720,11328.0
20231,11200720,10395.9
20232,11200720,10413.1
20233,11200720,10064.9
20234,11200720,10216.9
20241,11200720,10188.3
20242,11200720,9742.5
20243,11200720,10133.9
20244,11200720,10639.8
20191,11200790,19227.0
20192,11200790,17619.2
20193,11200790,18060.2
20194,11200790,18261.6
20201,11200790,17332.7
20202,11200790,16103.1
20203,11200790,16441.6
20204,11200790,16926.3
20211,11200790,17611.3
20212,11200790,17729.0
20213,11200790,18034.4
20214,11200790,18589.5
20221,11200790,18432.9
20222,11200790,18180.1
20223,11200790,17625.2
20224,11200790,17596.9
20231,11200790,17573.7
20232,11200790,17850.4
20233,11200790,18373.7
20234,11200790,18327.2
20241,11200790,17908.4
20242,11200790,18849.4
20243,11200790,17375.0
20244,11200790,17281.3
20191,11215710,38781.8
20192,11215710,41546.0
20193,11215710,37667.0
20194,11215710,42062.6
20201,11215710,37088.3
20202,11215710,35782.5
20203,11215710,34095.7
20204,11215710,33376.3
20211,11215710,30618.7
20212,11215710,32293.0
20213,11215710,31307.8
20214,11215710,34427.4
20221,11215710,34371.5
20222,11215710,40227.8
20223,11215710,38294.7
20224,11215710,39863.8
20231,11215710,38974.4
20232,11215710,41359.9
20233,11215710,40504.1
20234,11215710,42152.0
20241,11215710,38601.5
20242,11215710,39863.9
20243,11215710,37374.8
20244,11215710,39609.7
20191,11215730,19428.2
20192,11215730,19869.8
20193,11215730,17979.4
20194,11215730,19302.6
20201,11215730,18831.2
20202,11215730,18942.5
20203,11215730,18844.1
20204,11215730,18977.6
20211,11215730,19589.2
20212,11215730,19870.0
20213,11215730,18427.9
20214,11215730,18488.1
20221,11215730,18144.8
20222,11215730,19092.0
20223,11215730,18405.2
20224,11215730,19187.1
20231,11215730,19562.1
20232,11215730,20625.8
20233,11215730,20821.1
20234,11215730,22632.5
20241,11215730,21980.7
20242,11215730,23820.0
20243,11215730,21878.6
20244,11215730,23336.1
20191,11215740,17451.2
20192,11215740,16603.2
20193,11215740,15818.5
20194,11215740,17814.7
20201,11215740,17931.9
20202,11215740,17541.7
20203,11215740,17077.1
20204,11215740,17001.3
20211,11215740,17213.3
20212,11215740,17200.6
20213,11215740,16857.5
20214,11215740,16369.4
20221,11215740,16427.7
20222,11215740,16290.3
20223,11215740,16017.8
20224,11215740,16093.4
20231,11215740,16360.5
20232,11215740,15965.0
20233,11215740,16104.8
20234,11215740,16006.6
20241,11215740,15825.7
20242,11215740,15554.1
20243,11215740,15350.4
20244,11215740,15311.0
20191,11215750,21989.8
20192,11215750,21844.2
20193,11215750,19877.3
20194,11215750,21549.7
20201,11215750,21690.6
20202,11215750,21553.6
20203,11215750,20937.5
20204,11215750,20455.5
20211,11215750,20530.0
20212,11215750,20367.3
20213,11215750,21811.6
20214,11215750,22544.5
20221,11215750,22209.1
20222,11215750,22131.2
20223,11215750,21132.0
20224,11215750,21269.4
20231,11215750,21372.0
20232,11215750,21391.5
20233,11215750,22208.7
20234,11215750,21988.3
20241,11215750,21700.9
20242,11215750,21474.2
20243,11215750,20896.6
20244,11215750,20684.6
20191,11215760,18836.2
20192,11215760,17154.4
20193,11215760,17189.1
20194,11215760,17831.6
20201,11215760,17731.8
20202,11215760,17636.6
20203,11215760,17690.3
20204,11215760,17703.4
20211,11215760,17560.2
20212,11215760,16595.7
20213,11215760,16061.6
20214,11215760,15964.9
20221,11215760,16158.7
20222,11215760,16096.5
20223,11215760,15987.2
20224,11215760,15997.8
20231,11215760,16132.8
20232,11215760,15468.6
20233,11215760,15310.7
20234,11215760,15717.8
20241,11215760,15916.0
20242,11215760,15628.3
20243,11215760,15581.7
20244,11215760,15419.4
20191,11215770,34704.8
20192,11215770,32072.0
20193,11215770,30039.0
20194,11215770,31064.0
20201,11215770,31173.8
20202,11215770,30703.8
20203,11215770,29829.7
20204,11215770,29414.0
20211,11215770,29554.5
20212,11215770,28759.8
20213,11215770,27460.5
20214,11215770,27057.5
20221,11215770,27723.1
20222,11215770,27018.4
20223,11215770,26212.1
20224,11215770,26592.5
20231,11215770,27134.6
20232,11215770,26638.5
20233,11215770,26216.9
20234,11215770,26297.4
20241,11215770,26053.7
20242,11215770,25699.9
20243,11215770,25564.6
20244,11215770,25803.4
20191,11215780,12182.4
20192,11215780,12181.3
20193,11215780,13709.8
20194,11215780,14196.4
20201,11215780,13808.0
20202,11215780,13805.9
20203,11215780,13778.3
20204,11215780,13601.3
20211,11215780,13395.4
20212,11215780,13349.5
20213,11215780,12917.5
20214,11215780,13095.8
20221,11215780,13340.2
20222,11215780,13830.6
20223,11215780,13213.9
20224,11215780,13324.5
20231,11215780,12860.2
20232,11215780,13204.4
20233,11215780,11516.1
20234,11215780,11811.4
20241,11215780,11676.9
20242,11215780,12289.4
20243,11215780,11971.7
20244,11215780,12455.6
20191,11215810,41363.4
20192,11215810,39237.1
20193,11215810,37621.9
20194,11215810,40193.5
20201,11215810,40647.1
20202,11215810,41429.3
20203,11215810,41118.9
20204,11215810,40100.3
20211,11215810,38885.5
20212,11215810,38062.9
20213,11215810,37397.9
20214,11215810,37389.7
20221,11215810,37483.4
20222,11215810,37785.6
20223,11215810,37450.6
20224,11215810,37046.8
20231,11215810,37091.1
20232,11215810,37371.3
20233,11215810,37042.5
20234,11215810,36117.2
20241,11215810,35844.3
20242,11215810,36552.2
20243,11215810,35709.1
20244,11215810,36638.0
20191,11215820,29485.3
20192,11215820,27930.2
20193,11215820,26624.8
20194,11215820,28044.6
20201,11215820,28055.1
20202,11215820,27404.2
20203,11215820,26627.8
20204,11215820,26592.6
20211,11215820,26489.7
20212,11215820,26644.7
20213,11215820,25238.2
20214,11215820,25805.0
20221,11215820,26162.7
20222,11215820,26872.3
20223,11215820,25267.4
20224,11215820,25612.1
20231,11215820,25190.1
20232,11215820,25559.2
20233,11215820,24975.0
20234,11215820,25895.0
20241,11215820,25807.9
20242,11215820,25950.7
20243,11215820,24697.1
20244,11215820,25660.0
20191,11215830,25471.9
20192,11215830,24725.1
20193,11215830,24651.3
20194,11215830,24445.3
20201,11215830,24283.9
20202,11215830,23868.2
20203,11215830,23684.1
20204,11215830,23081.0
20211,11215830,23034.9
20212,11215830,22940.8
20213,11215830,23398.4
20214,11215830,23176.3
20221,11215830,23292.5
20222,11215830,22308.6
20223,11215830,22599.0
20224,11215830,23234.2
20231,11215830,23387.9
20232,11215830,23216.5
20233,11215830,23090.6
20234,11215830,23023.5
20241,11215830,23977.5
20242,11215830,22828.4
20243,11215830,22875.8
20244,11215830,22744.5
20191,11215840,24212.9
20192,11215840,23304.2
20193,11215840,25659.5
20194,11215840,26229.8
20201,11215840,25882.8
20202,11215840,25629.7
20203,11215840,25138.4
20204,11215840,25071.4
20211,11215840,25279.0
20212,11215840,25323.1
20213,11215840,25165.7
20214,11215840,24342.9
20221,11215840,24426.3
20222,11215840,24541.6
20223,11215840,24150.4
20224,11215840,23377.8
20231,11215840,23694.4
20232,11215840,23789.5
20233,11215840,24980.4
20234,11215840,24707.2
20241,11215840,24805.5
20242,11215840,26121.6
20243,11215840,26790.3
20244,11215840,26548.5
20191,11215847,25330.1
20192,11215847,25619.0
20193,11215847,27091.6
20194,11215847,25231.0
20201,11215847,24377.3
20202,11215847,25099.4
20203,11215847,24838.4
20204,11215847,23996.9
20211,11215847,22982.4
20212,11215847,23444.9
20213,11215847,21267.0
20214,11215847,22161.6
20221,11215847,22710.2
20222,11215847,24065.3
20223,11215847,23556.4
20224,11215847,24082.6
20231,11215847,24340.8
20232,11215847,24496.1
20233,11215847,25075.8
20234,11215847,26353.8
20241,11215847,25859.8
20242,11215847,26253.9
20243,11215847,24937.0
20244,11215847,25085.8
20191,11215850,26887.0
20192,11215850,26614.9
20193,11215850,26442.2
20194,11215850,22767.6
20201,11215850,23227.6
20202,11215850,27180.3
20203,11215850,26443.4
20204,11215850,26564.1
20211,11215850,28058.4
20212,11215850,27552.6
20213,11215850,28986.9
20214,11215850,29831.0
20221,11215850,30118.1
20222,11215850,31034.2
20223,11215850,29862.0
20224,11215850,29382.5
20231,11215850,29147.0
20232,11215850,27972.4
20233,11215850,26399.3
20234,11215850,26597.7
20241,11215850,27361.7
20242,11215850,26229.8
20243,11215850,25047.6
20244,11215850,24908.7
20191,11215860,26242.0
20192,11215860,26193.5
20193,11215860,27620.1
20194,11215860,28400.2
20201,11215860,28400.2
20202,11215860,26904.0
20203,11215860,24990.6
20204,11215860,24968.7
20211,11215860,24435.4
20212,11215860,24101.4
20213,11215860,23307.7
20214,11215860,23156.6
20221,11215860,23216.9
20222,11215860,23223.1
20223,11215860,23444.2
20224,11215860,23518.6
20231,11215860,23733.9
20232,11215860,23233.9
20233,11215860,22379.6
20234,11215860,22434.6
20241,11215860,22651.1
20242,11215860,22124.6
20243,11215860,21425.6
20244,11215860,21624.7
20191,11215870,33862.5
20192,11215870,33176.7
20193,11215870,32551.7
20194,11215870,31861.9
20201,11215870,30327.6
20202,11215870,32780.6
20203,11215870,32056.3
20204,11215870,32487.7
20211,11215870,32005.3
20212,11215870,31850.5
20213,11215870,28935.0
20214,11215870,28445.5
20221,11215870,28621.2
20222,11215870,28716.0
20223,11215870,26831.6
20224,11215870,28680.9
20231,11215870,29250.4
20232,11215870,29791.3
20233,11215870,27707.9
20234,11215870,28264.5
20241,11215870,27838.5
20242,11215870,26778.8
20243,11215870,26252.2
20244,11215870,25812.3
20191,11230536,37071.7
20192,11230536,36908.0
20193,11230536,38087.5
20194,11230536,36814.3
20201,11230536,37265.7
20202,11230536,37254.7
20203,11230536,36695.1
20204,11230536,36675.7
20211,11230536,36205.1
20212,11230536,36222.6
20213,11230536,31788.3
20214,11230536,31516.1
20221,11230536,34264.3
20222,11230536,36159.4
20223,11230536,33621.7
20224,11230536,35249.8
20231,11230536,36484.2
20232,11230536,37358.1
20233,11230536,37332.5
20234,11230536,38420.6
20241,11230536,38001.4
20242,11230536,39172.8
20243,11230536,37563.6
20244,11230536,37975.0
20191,11230545,32648.0
20192,11230545,32669.9
20193,11230545,30558.7
20194,11230545,30332.9
20201,11230545,29587.8
20202,11230545,30118.1
20203,11230545,29631.4
20204,11230545,29437.1
20211,11230545,29107.8
20212,11230545,29746.2
20213,11230545,31787.3
20214,11230545,32673.6
20221,11230545,31634.1
20222,11230545,31968.0
20223,11230545,31635.4
20224,11230545,31873.0
20231,11230545,31313.4
20232,11230545,32101.1
20233,11230545,29893.1
20234,11230545,30623.9
20241,11230545,29284.4
20242,11230545,30493.8
20243,11230545,29372.7
20244,11230545,30417.5
20191,11230560,34289.3
20192,11230560,33262.8
20193,11230560,32960.3
20194,11230560,34379.3
20201,11230560,33684.0
20202,11230560,32451.3
20203,11230560,31813.4
