STDR_YYQU_CD,TRDAR_SE_CD,TRDAR_SE_CD_NM,TRDAR_CD,TRDAR_CD_NM,TRDAR_CHNGE_IX,TRDAR_CHNGE_IX_NM,OPR_SALE_MT_AVRG,CLS_SALE_MT_AVRG,SU_OPR_SALE_MT_AVRG,SU_CLS_SALE_MT_AVRG
20232,A,골목상권,3110545,마포구청역 1번,LH,상권확장,78.0,63.0,100.0,51.0
20232,A,골목상권,3110554,망원역 1번,LL,다이나믹,84.0,46.0,100.0,51.0
20232,A,골목상권,3110581,염리초등학교,HH,정체,107.0,61.0,100.0,51.0
20232,A,골목상권,3110582,이대역 5번,HL,상권축소,112.0,50.0,100.0,51.0
20232,A,골목상권,3110583,공덕래미안3차아파트,HL,상권축소,109.0,43.0,100.0,51.0
20232,A,골목상권,3110585,마포경찰서,LL,다이나믹,78.0,45.0,100.0,51.0
20232,A,골목상권,3110587,공덕동주민센터,LH,상권확장,95.0,55.0,100.0,51.0
20232,A,골목상권,3110560,마포FM,LH,상권확장,87.0,54.0,100.0,51.0
20232,A,골목상권,3110561,상수역 4번,LL,다이나믹,86.0,42.0,100.0,51.0
20232,A,골목상권,3110547,KB국민은행 망원동지점,HL,상권축소,103.0,47.0,100.0,51.0
20232,A,골목상권,3110569,홍대땡땡거리,LL,다이나믹,69.0,45.0,100.0,51.0
20232,A,골목상권,3110570,KB국민은행 서강지점,LH,상권확장,100.0,53.0,100.0,51.0
20232,A,골목상권,3110571,신수동주민센터,HL,상권축소,107.0,50.0,100.0,51.0
20232,A,골목상권,3110572,서강대역 1번,HH,정체,101.0,54.0,100.0,51.0
20232,A,골목상권,3110573,신촌역 6번,HL,상권축소,122.0,50.0,100.0,51.0
20232,A,골목상권,3110574,서강대학교,LH,상권확장,61.0,74.0,100.0,51.0
20232,A,골목상권,3110550,합정역 8번,LL,다이나믹,78.0,49.0,100.0,51.0
20232,A,골목상권,3110575,대흥동주민센터,HL,상권축소,110.0,44.0,100.0,51.0
20232,A,골목상권,3110576,대흥역 3번,LL,다이나믹,78.0,48.0,100.0,51.0
20232,A,골목상권,3110557,홍대부속여중고앞,LL,다이나믹,87.0,49.0,100.0,51.0
20232,A,골목상권,3110559,성산중학교,LL,다이나믹,65.0,46.0,100.0,51.0
20232,A,골목상권,3110532,아현역 2번,HH,정체,168.0,55.0,100.0,51.0
20232,A,골목상권,3110565,홍익대,LL,다이나믹,87.0,41.0,100.0,51.0
20232,A,골목상권,3110530,아현역 1번,HH,정체,112.0,53.0,100.0,51.0
20232,A,골목상권,3110577,용강동주민센터,LH,상권확장,94.0,56.0,100.0,51.0
20232,A,골목상권,3110578,대흥역 2번,HH,정체,105.0,53.0,100.0,51.0
20232,A,골목상권,3110579,마포역 4번,LH,상권확장,77.0,54.0,100.0,51.0
20232,A,골목상권,3110562,연트럴파크(연남동주민센터),LL,다이나믹,59.0,37.0,100.0,51.0
20232,A,골목상권,3110563,상수역 3번,HH,정체,103.0,52.0,100.0,51.0
20232,A,골목상권,3110754,삼성산자연공원(서울금천초등학교),HL,상권축소,111.0,49.0,100.0,51.0
20232,D,발달상권,3120100,망원역,LH,상권확장,90.0,53.0,100.0,51.0
20232,D,발달상권,3120101,합정역,LL,다이나믹,80.0,49.0,100.0,51.0
20232,D,발달상권,3120102,서교동(홍대),LL,다이나믹,88.0,49.0,100.0,51.0
20232,D,발달상권,3120103,홍대입구역(홍대),LL,다이나믹,72.0,43.0,100.0,51.0
20232,D,발달상권,3120054,어린이대공원역,LL,다이나믹,81.0,49.0,100.0,51.0
20232,D,발달상권,3120106,마포역,HL,상권축소,111.0,47.0,100.0,51.0
20232,D,발달상권,3120107,공덕역(공덕오거리),LH,상권확장,98.0,52.0,100.0,51.0
20232,D,발달상권,3120094,"신촌역(신촌역, 신촌로터리)",LL,다이나믹,92.0,50.0,100.0,51.0
20232,D,발달상권,3120096,"이화여대(이대역, 이대)",LL,다이나믹,89.0,47.0,100.0,51.0
20232,D,발달상권,3120099,월드컵경기장역(월드컵경기장),LH,상권확장,78.0,53.0,100.0,51.0
20232,A,골목상권,3110144,어린이대공원역 4번,LL,다이나믹,83.0,40.0,100.0,51.0
20232,R,전통시장,3130175,신촌 상인회(신촌상점가),LL,다이나믹,81.0,51.0,100.0,51.0
20232,R,전통시장,3130178,이대 앞 스타트업 상점가,HL,상권축소,101.0,44.0,100.0,51.0
20232,R,전통시장,3130183,상암동상점가,LL,다이나믹,67.0,48.0,100.0,51.0
20232,R,전통시장,3130184,마포농수산물시장,HH,정체,161.0,68.0,100.0,51.0
20232,R,전통시장,3130185,망원월드컵시장,HH,정체,113.0,53.0,100.0,51.0
20232,R,전통시장,3130188,합정시장,LH,상권확장,92.0,54.0,100.0,51.0
20232,R,전통시장,3130189,서교시장,HL,상권축소,103.0,33.0,100.0,51.0
20232,A,골목상권,3110584,아현역 4번,HH,정체,107.0,67.0,100.0,51.0
20232,A,골목상권,3110555,홍익지구대,HL,상권축소,104.0,51.0,100.0,51.0
20232,A,골목상권,3110548,마포구청역 4번,LL,다이나믹,97.0,49.0,100.0,51.0
20232,A,골목상권,3110540,망원나들목체육관,LH,상권확장,99.0,51.0,100.0,51.0
20232,A,골목상권,3110564,홍대입구역 3번,LL,다이나믹,58.0,41.0,100.0,51.0
20232,R,전통시장,3130190,홍대소상공인상점가,LL,다이나믹,72.0,45.0,100.0,51.0
20232,R,전통시장,3130181,아현가구거리상점가,HH,정체,170.0,84.0,100.0,51.0
20232,R,전통시장,3130194,용강동 상점가,HH,정체,106.0,56.0,100.0,51.0
20232,R,전통시장,3130195,도화동 상점가,HH,정체,108.0,53.0,100.0,51.0
20232,R,전통시장,3130196,공덕시장,HH,정체,155.0,57.0,100.0,51.0
20232,R,전통시장,3130197,마포시장,HH,정체,163.0,63.0,100.0,51.0
20232,R,전통시장,3130191,홍대 걷고싶은 거리,LL,다이나믹,72.0,48.0,100.0,51.0
20232,R,전통시장,3130193,신수시장,HL,상권축소,168.0,35.0,100.0,51.0
20232,D,발달상권,3120105,상수역(홍대),LL,다이나믹,65.0,39.0,100.0,51.0
20232,D,발달상권,3120104,연남동(홍대),LL,다이나믹,66.0,43.0,100.0,51.0
20232,R,전통시장,3130186,망원시장,LL,다이나믹,85.0,49.0,100.0,51.0
20232,R,전통시장,3130198,아현시장,HH,정체,108.0,60.0,100.0,51.0
20233,A,골목상권,3110148,어린이대공원역 3번,LH,상권확장,77.0,56.0,101.0,51.0
20233,A,골목상권,3110285,홍대부중,LL,다이나믹,90.0,51.0,101.0,51.0
20233,A,골목상권,3110520,경의중앙 신촌역,LL,다이나믹,92.0,50.0,101.0,51.0
20233,A,골목상권,3110542,마포구청역 7번,LL,다이나믹,87.0,44.0,101.0,51.0
20233,A,골목상권,3110545,마포구청역 1번,LH,상권확장,79.0,63.0,101.0,51.0
20233,A,골목상권,3110554,망원역 1번,LL,다이나믹,84.0,46.0,101.0,51.0
20233,A,골목상권,3110581,염리초등학교,HH,정체,112.0,61.0,101.0,51.0
20233,A,골목상권,3110582,이대역 5번,HL,상권축소,112.0,50.0,101.0,51.0
20233,A,골목상권,3110583,공덕래미안3차아파트,HL,상권축소,108.0,44.0,101.0,51.0
20233,A,골목상권,3110585,마포경찰서,LL,다이나믹,77.0,45.0,101.0,51.0
20233,A,골목상권,3110587,공덕동주민센터,LH,상권확장,94.0,55.0,101.0,51.0
20233,A,골목상권,3110560,마포FM,LH,상권확장,87.0,55.0,101.0,51.0
20233,A,골목상권,3110561,상수역 4번,LL,다이나믹,87.0,42.0,101.0,51.0
20233,A,골목상권,3110547,KB국민은행 망원동지점,HL,상권축소,105.0,47.0,101.0,51.0
20233,A,골목상권,3110569,홍대땡땡거리,LL,다이나믹,68.0,45.0,101.0,51.0
20233,A,골목상권,3110570,KB국민은행 서강지점,HH,정체,103.0,52.0,101.0,51.0
20233,A,골목상권,3110571,신수동주민센터,HL,상권축소,103.0,50.0,101.0,51.0
20233,A,골목상권,3110572,서강대역 1번,LH,상권확장,98.0,54.0,101.0,51.0
20233,A,골목상권,3110573,신촌역 6번,HL,상권축소,118.0,51.0,101.0,51.0
20233,A,골목상권,3110574,서강대학교,LH,상권확장,61.0,73.0,101.0,51.0
20233,A,골목상권,3110550,합정역 8번,LL,다이나믹,79.0,49.0,101.0,51.0
20233,A,골목상권,3110575,대흥동주민센터,HL,상권축소,111.0,44.0,101.0,51.0
20233,A,골목상권,3110576,대흥역 3번,LL,다이나믹,79.0,48.0,101.0,51.0
20233,A,골목상권,3110557,홍대부속여중고앞,LL,다이나믹,87.0,49.0,101.0,51.0
20233,A,골목상권,3110559,성산중학교,LL,다이나믹,67.0,46.0,101.0,51.0
20233,A,골목상권,3110532,아현역 2번,HH,정체,169.0,55.0,101.0,51.0
20233,A,골목상권,3110565,홍익대,LL,다이나믹,87.0,41.0,101.0,51.0
20233,A,골목상권,3110530,아현역 1번,HH,정체,115.0,53.0,101.0,51.0
20233,A,골목상권,3110577,용강동주민센터,LH,상권확장,93.0,56.0,101.0,51.0
20233,A,골목상권,3110578,대흥역 2번,HH,정체,105.0,52.0,101.0,51.0
20233,A,골목상권,3110579,마포역 4번,LH,상권확장,78.0,54.0,101.0,51.0
20233,A,골목상권,3110562,연트럴파크(연남동주민센터),LL,다이나믹,60.0,37.0,101.0,51.0
20233,A,골목상권,3110563,상수역 3번,HH,정체,101.0,53.0,101.0,51.0
20233,A,골목상권,3110754,삼성산자연공원(서울금천초등학교),HL,상권축소,114.0,49.0,101.0,51.0
20233,D,발달상권,3120100,망원역,LH,상권확장,90.0,53.0,101.0,51.0
20233,D,발달상권,3120101,합정역,LL,다이나믹,81.0,49.0,101.0,51.0
20233,D,발달상권,3120102,서교동(홍대),LL,다이나믹,88.0,50.0,101.0,51.0
20233,D,발달상권,3120103,홍대입구역(홍대),LL,다이나믹,72.0,43.0,101.0,51.0
20233,D,발달상권,3120104,연남동(홍대),LL,다이나믹,67.0,43.0,101.0,51.0
20233,D,발달상권,3120054,어린이대공원역,LL,다이나믹,82.0,49.0,101.0,51.0
20233,D,발달상권,3120106,마포역,HL,상권축소,112.0,47.0,101.0,51.0
20233,D,발달상권,3120094,"신촌역(신촌역, 신촌로터리)",LL,다이나믹,92.0,51.0,101.0,51.0
20233,D,발달상권,3120096,"이화여대(이대역, 이대)",LL,다이나믹,91.0,47.0,101.0,51.0
20233,D,발달상권,3120099,월드컵경기장역(월드컵경기장),LH,상권확장,77.0,53.0,101.0,51.0
20233,A,골목상권,3110144,어린이대공원역 4번,LL,다이나믹,81.0,40.0,101.0,51.0
20233,R,전통시장,3130175,신촌 상인회(신촌상점가),LL,다이나믹,81.0,51.0,101.0,51.0
20233,R,전통시장,3130178,이대 앞 스타트업 상점가,HL,상권축소,102.0,44.0,101.0,51.0
20233,R,전통시장,3130183,상암동상점가,LL,다이나믹,67.0,48.0,101.0,51.0
20233,R,전통시장,3130184,마포농수산물시장,HH,정체,162.0,68.0,101.0,51.0
20233,R,전통시장,3130185,망원월드컵시장,HH,정체,113.0,53.0,101.0,51.0
20233,R,전통시장,3130188,합정시장,LH,상권확장,95.0,54.0,101.0,51.0
20233,R,전통시장,3130189,서교시장,LL,다이나믹,99.0,33.0,101.0,51.0
20233,A,골목상권,3110584,아현역 4번,HH,정체,109.0,67.0,101.0,51.0
20233,A,골목상권,3110555,홍익지구대,HL,상권축소,106.0,51.0,101.0,51.0
20233,A,골목상권,3110548,마포구청역 4번,LL,다이나믹,97.0,49.0,101.0,51.0
20233,A,골목상권,3110540,망원나들목체육관,HL,상권축소,104.0,51.0,101.0,51.0
20233,A,골목상권,3110564,홍대입구역 3번,LL,다이나믹,60.0,41.0,101.0,51.0
20233,R,전통시장,3130190,홍대소상공인상점가,LL,다이나믹,72.0,45.0,101.0,51.0
20233,R,전통시장,3130181,아현가구거리상점가,HH,정체,169.0,84.0,101.0,51.0
20233,R,전통시장,3130194,용강동 상점가,HH,정체,108.0,56.0,101.0,51.0
20233,R,전통시장,3130195,도화동 상점가,HH,정체,109.0,54.0,101.0,51.0
20233,R,전통시장,3130196,공덕시장,HH,정체,156.0,57.0,101.0,51.0
20233,R,전통시장,3130197,마포시장,HH,정체,164.0,65.0,101.0,51.0
20233,R,전통시장,3130191,홍대 걷고싶은 거리,LL,다이나믹,71.0,48.0,101.0,51.0
20233,R,전통시장,3130193,신수시장,HL,상권축소,162.0,39.0,101.0,51.0
20233,D,발달상권,3120105,상수역(홍대),LL,다이나믹,66.0,40.0,101.0,51.0
20233,D,발달상권,3120107,공덕역(공덕오거리),LH,상권확장,99.0,52.0,101.0,51.0
20233,R,전통시장,3130186,망원시장,LL,다이나믹,80.0,49.0,101.0,51.0
20233,R,전통시장,3130198,아현시장,HH,정체,106.0,61.0,101.0,51.0
20234,A,골목상권,3110148,어린이대공원역 3번,LH,상권확장,80.0,56.0,102.0,51.0
20234,A,골목상권,3110285,홍대부중,LL,다이나믹,92.0,51.0,102.0,51.0
20234,A,골목상권,3110520,경의중앙 신촌역,LL,다이나믹,93.0,51.0,102.0,51.0
20234,A,골목상권,3110542,마포구청역 7번,LL,다이나믹,86.0,45.0,102.0,51.0
20234,A,골목상권,3110545,마포구청역 1번,LH,상권확장,78.0,63.0,102.0,51.0
20234,A,골목상권,3110584,아현역 4번,HH,정체,104.0,67.0,102.0,51.0
20234,A,골목상권,3110554,망원역 1번,LL,다이나믹,87.0,46.0,102.0,51.0
20234,A,골목상권,3110581,염리초등학교,HH,정체,115.0,61.0,102.0,51.0
20234,A,골목상권,3110582,이대역 5번,HL,상권축소,112.0,50.0,102.0,51.0
20234,A,골목상권,3110583,공덕래미안3차아파트,HL,상권축소,106.0,44.0,102.0,51.0
20234,A,골목상권,3110585,마포경찰서,LH,상권확장,72.0,52.0,102.0,51.0
20234,A,골목상권,3110587,공덕동주민센터,LH,상권확장,93.0,55.0,102.0,51.0
20234,A,골목상권,3110560,마포FM,LH,상권확장,87.0,56.0,102.0,51.0
20234,A,골목상권,3110561,상수역 4번,LL,다이나믹,89.0,42.0,102.0,51.0
20234,A,골목상권,3110547,KB국민은행 망원동지점,HL,상권축소,109.0,46.0,102.0,51.0
20234,A,골목상권,3110569,홍대땡땡거리,LL,다이나믹,55.0,45.0,102.0,51.0
20234,A,골목상권,3110570,KB국민은행 서강지점,HL,상권축소,106.0,51.0,102.0,51.0
20234,A,골목상권,3110571,신수동주민센터,HL,상권축소,105.0,50.0,102.0,51.0
20234,A,골목상권,3110572,서강대역 1번,LH,상권확장,97.0,54.0,102.0,51.0
20234,A,골목상권,3110573,신촌역 6번,HL,상권축소,124.0,51.0,102.0,51.0
20234,A,골목상권,3110574,서강대학교,LH,상권확장,64.0,73.0,102.0,51.0
20234,A,골목상권,3110550,합정역 8번,LL,다이나믹,80.0,49.0,102.0,51.0
20234,A,골목상권,3110575,대흥동주민센터,HL,상권축소,105.0,45.0,102.0,51.0
20234,A,골목상권,3110576,대흥역 3번,LL,다이나믹,80.0,48.0,102.0,51.0
20234,A,골목상권,3110557,홍대부속여중고앞,LL,다이나믹,86.0,50.0,102.0,51.0
20234,A,골목상권,3110559,성산중학교,LL,다이나믹,69.0,46.0,102.0,51.0
20234,A,골목상권,3110532,아현역 2번,HH,정체,169.0,55.0,102.0,51.0
20234,A,골목상권,3110565,홍익대,LL,다이나믹,90.0,41.0,102.0,51.0
20234,A,골목상권,3110530,아현역 1번,HH,정체,115.0,53.0,102.0,51.0
20234,A,골목상권,3110577,용강동주민센터,LH,상권확장,97.0,56.0,102.0,51.0
20234,A,골목상권,3110578,대흥역 2번,HH,정체,105.0,52.0,102.0,51.0
20234,A,골목상권,3110579,마포역 4번,LH,상권확장,78.0,54.0,102.0,51.0
20234,A,골목상권,3110562,연트럴파크(연남동주민센터),LL,다이나믹,63.0,37.0,102.0,51.0
20234,A,골목상권,3110563,상수역 3번,LH,상권확장,97.0,55.0,102.0,51.0
20234,A,골목상권,3110754,삼성산자연공원(서울금천초등학교),HL,상권축소,117.0,49.0,102.0,51.0
20234,D,발달상권,3120100,망원역,LH,상권확장,91.0,53.0,102.0,51.0
20234,D,발달상권,3120101,합정역,LL,다이나믹,82.0,49.0,102.0,51.0
20234,D,발달상권,3120102,서교동(홍대),LL,다이나믹,90.0,50.0,102.0,51.0
20234,D,발달상권,3120103,홍대입구역(홍대),LL,다이나믹,73.0,44.0,102.0,51.0
20234,D,발달상권,3120104,연남동(홍대),LL,다이나믹,68.0,44.0,102.0,51.0
20234,D,발달상권,3120054,어린이대공원역,LL,다이나믹,83.0,49.0,102.0,51.0
20234,D,발달상권,3120106,마포역,HL,상권축소,113.0,48.0,102.0,51.0
20234,D,발달상권,3120094,"신촌역(신촌역, 신촌로터리)",LL,다이나믹,94.0,51.0,102.0,51.0
20234,D,발달상권,3120096,"이화여대(이대역, 이대)",LL,다이나믹,92.0,47.0,102.0,51.0
20234,D,발달상권,3120099,월드컵경기장역(월드컵경기장),LH,상권확장,79.0,52.0,102.0,51.0
20234,A,골목상권,3110144,어린이대공원역 4번,LL,다이나믹,82.0,40.0,102.0,51.0
20234,R,전통시장,3130175,신촌 상인회(신촌상점가),LL,다이나믹,82.0,51.0,102.0,51.0
20234,R,전통시장,3130178,이대 앞 스타트업 상점가,HL,상권축소,105.0,44.0,102.0,51.0
20234,R,전통시장,3130183,상암동상점가,LL,다이나믹,69.0,47.0,102.0,51.0
20234,R,전통시장,3130184,마포농수산물시장,HH,정체,164.0,67.0,102.0,51.0
20234,R,전통시장,3130185,망원월드컵시장,HH,정체,115.0,53.0,102.0,51.0
20234,R,전통시장,3130188,합정시장,LH,상권확장,98.0,54.0,102.0,51.0
20234,R,전통시장,3130189,서교시장,LL,다이나믹,92.0,33.0,102.0,51.0
20234,A,골목상권,3110555,홍익지구대,HH,정체,105.0,52.0,102.0,51.0
20234,A,골목상권,3110548,마포구청역 4번,LL,다이나믹,99.0,49.0,102.0,51.0
20234,A,골목상권,3110540,망원나들목체육관,LH,상권확장,100.0,53.0,102.0,51.0
20234,A,골목상권,3110564,홍대입구역 3번,LL,다이나믹,64.0,41.0,102.0,51.0
20234,R,전통시장,3130190,홍대소상공인상점가,LL,다이나믹,73.0,45.0,102.0,51.0
20234,R,전통시장,3130181,아현가구거리상점가,HH,정체,172.0,84.0,102.0,51.0
20234,R,전통시장,3130194,용강동 상점가,HH,정체,109.0,57.0,102.0,51.0
20234,R,전통시장,3130195,도화동 상점가,HH,정체,111.0,54.0,102.0,51.0
20234,R,전통시장,3130196,공덕시장,HH,정체,158.0,57.0,102.0,51.0
20234,R,전통시장,3130197,마포시장,HH,정체,166.0,66.0,102.0,51.0
20234,R,전통시장,3130191,홍대 걷고싶은 거리,LL,다이나믹,72.0,48.0,102.0,51.0
20234,R,전통시장,3130193,신수시장,HL,상권축소,165.0,39.0,102.0,51.0
20234,D,발달상권,3120105,상수역(홍대),LL,다이나믹,68.0,40.0,102.0,51.0
20234,D,발달상권,3120107,공덕역(공덕오거리),LH,상권확장,101.0,52.0,102.0,51.0
20234,R,전통시장,3130186,망원시장,LL,다이나믹,83.0,49.0,102.0,51.0
20234,R,전통시장,3130198,아현시장,HH,정체,109.0,61.0,102.0,51.0
20241,A,골목상권,3110144,어린이대공원역 4번,LL,다이나믹,80.0,40.0,103.0,52.0
20241,A,골목상권,3110148,어린이대공원역 3번,LH,상권확장,76.0,56.0,103.0,52.0
20241,A,골목상권,3110285,홍대부중,LL,다이나믹,96.0,50.0,103.0,52.0
20241,A,골목상권,3110520,경의중앙 신촌역,LL,다이나믹,95.0,50.0,103.0,52.0
20241,A,골목상권,3110542,마포구청역 7번,LL,다이나믹,89.0,45.0,103.0,52.0
20241,A,골목상권,3110545,마포구청역 1번,LH,상권확장,78.0,63.0,103.0,52.0
20241,A,골목상권,3110584,아현역 4번,HH,정체,103.0,67.0,103.0,52.0
20241,A,골목상권,3110554,망원역 1번,LL,다이나믹,86.0,46.0,103.0,52.0
20241,A,골목상권,3110555,홍익지구대,HH,정체,108.0,52.0,103.0,52.0
20241,A,골목상권,3110581,염리초등학교,HH,정체,121.0,60.0,103.0,52.0
20241,A,골목상권,3110582,이대역 5번,HL,상권축소,114.0,50.0,103.0,52.0
20241,A,골목상권,3110583,공덕래미안3차아파트,HL,상권축소,104.0,45.0,103.0,52.0
20241,A,골목상권,3110585,마포경찰서,LH,상권확장,72.0,52.0,103.0,52.0
20241,A,골목상권,3110587,공덕동주민센터,LH,상권확장,94.0,55.0,103.0,52.0
20241,A,골목상권,3110560,마포FM,LH,상권확장,89.0,56.0,103.0,52.0
20241,A,골목상권,3110561,상수역 4번,LL,다이나믹,90.0,42.0,103.0,52.0
20241,A,골목상권,3110547,KB국민은행 망원동지점,HL,상권축소,108.0,47.0,103.0,52.0
20241,A,골목상권,3110569,홍대땡땡거리,LL,다이나믹,59.0,45.0,103.0,52.0
20241,A,골목상권,3110570,KB국민은행 서강지점,HL,상권축소,104.0,51.0,103.0,52.0
20241,A,골목상권,3110548,마포구청역 4번,HL,상권축소,103.0,49.0,103.0,52.0
20241,A,골목상권,3110571,신수동주민센터,HL,상권축소,103.0,51.0,103.0,52.0
20241,A,골목상권,3110572,서강대역 1번,LH,상권확장,96.0,54.0,103.0,52.0
20241,A,골목상권,3110540,망원나들목체육관,LH,상권확장,101.0,53.0,103.0,52.0
20241,A,골목상권,3110573,신촌역 6번,HL,상권축소,126.0,51.0,103.0,52.0
20241,A,골목상권,3110574,서강대학교,LH,상권확장,65.0,73.0,103.0,52.0
20241,A,골목상권,3110550,합정역 8번,LL,다이나믹,82.0,49.0,103.0,52.0
20241,A,골목상권,3110575,대흥동주민센터,LL,다이나믹,103.0,47.0,103.0,52.0
20241,A,골목상권,3110576,대흥역 3번,LL,다이나믹,82.0,48.0,103.0,52.0
20241,A,골목상권,3110557,홍대부속여중고앞,LL,다이나믹,89.0,49.0,103.0,52.0
20241,A,골목상권,3110559,성산중학교,LL,다이나믹,70.0,46.0,103.0,52.0
20241,A,골목상권,3110564,홍대입구역 3번,LL,다이나믹,64.0,41.0,103.0,52.0
20241,A,골목상권,3110532,아현역 2번,HH,정체,170.0,56.0,103.0,52.0
20241,A,골목상권,3110565,홍익대,LL,다이나믹,91.0,42.0,103.0,52.0
20241,A,골목상권,3110530,아현역 1번,HH,정체,115.0,52.0,103.0,52.0
20241,A,골목상권,3110577,용강동주민센터,LH,상권확장,97.0,57.0,103.0,52.0
20241,A,골목상권,3110578,대흥역 2번,HH,정체,107.0,52.0,103.0,52.0
20241,A,골목상권,3110579,마포역 4번,LH,상권확장,81.0,54.0,103.0,52.0
20241,A,골목상권,3110562,연트럴파크(연남동주민센터),LL,다이나믹,64.0,37.0,103.0,52.0
20241,A,골목상권,3110563,상수역 3번,LH,상권확장,96.0,56.0,103.0,52.0
20241,A,골목상권,3110754,삼성산자연공원(서울금천초등학교),HL,상권축소,118.0,49.0,103.0,52.0
20241,D,발달상권,3120100,망원역,LH,상권확장,91.0,54.0,103.0,52.0
20241,D,발달상권,3120101,합정역,LL,다이나믹,83.0,49.0,103.0,52.0
20241,D,발달상권,3120105,상수역(홍대),LL,다이나믹,69.0,40.0,103.0,52.0
20241,D,발달상권,3120102,서교동(홍대),LL,다이나믹,91.0,50.0,103.0,52.0
20241,D,발달상권,3120103,홍대입구역(홍대),LL,다이나믹,74.0,44.0,103.0,52.0
20241,D,발달상권,3120104,연남동(홍대),LL,다이나믹,70.0,44.0,103.0,52.0
20241,D,발달상권,3120054,어린이대공원역,LL,다이나믹,85.0,49.0,103.0,52.0
20241,D,발달상권,3120106,마포역,HL,상권축소,114.0,47.0,103.0,52.0
20241,D,발달상권,3120107,공덕역(공덕오거리),LH,상권확장,103.0,52.0,103.0,52.0
20241,D,발달상권,3120094,"신촌역(신촌역, 신촌로터리)",LL,다이나믹,95.0,51.0,103.0,52.0
20241,D,발달상권,3120096,"이화여대(이대역, 이대)",LL,다이나믹,93.0,47.0,103.0,52.0
20241,D,발달상권,3120099,월드컵경기장역(월드컵경기장),LH,상권확장,81.0,53.0,103.0,52.0
20241,R,전통시장,3130175,신촌 상인회(신촌상점가),LL,다이나믹,84.0,51.0,103.0,52.0
20241,R,전통시장,3130178,이대 앞 스타트업 상점가,LL,다이나믹,102.0,44.0,103.0,52.0
20241,R,전통시장,3130183,상암동상점가,LL,다이나믹,69.0,48.0,103.0,52.0
20241,R,전통시장,3130184,마포농수산물시장,HH,정체,166.0,68.0,103.0,52.0
20241,R,전통시장,3130185,망원월드컵시장,HH,정체,116.0,53.0,103.0,52.0
20241,R,전통시장,3130186,망원시장,LL,다이나믹,82.0,50.0,103.0,52.0
20241,R,전통시장,3130188,합정시장,HH,정체,119.0,53.0,103.0,52.0
20241,R,전통시장,3130189,서교시장,LL,다이나믹,92.0,33.0,103.0,52.0
20241,R,전통시장,3130190,홍대소상공인상점가,LL,다이나믹,75.0,45.0,103.0,52.0
20241,R,전통시장,3130181,아현가구거리상점가,HH,정체,171.0,84.0,103.0,52.0
20241,R,전통시장,3130194,용강동 상점가,HH,정체,107.0,57.0,103.0,52.0
20241,R,전통시장,3130195,도화동 상점가,HH,정체,113.0,54.0,103.0,52.0
20241,R,전통시장,3130196,공덕시장,HH,정체,157.0,58.0,103.0,52.0
20241,R,전통시장,3130197,마포시장,HH,정체,167.0,65.0,103.0,52.0
20241,R,전통시장,3130198,아현시장,HH,정체,111.0,61.0,103.0,52.0
20241,R,전통시장,3130191,홍대 걷고싶은 거리,LL,다이나믹,73.0,48.0,103.0,52.0
20241,R,전통시장,3130193,신수시장,HL,상권축소,166.0,39.0,103.0,52.0
20242,A,골목상권,3110144,어린이대공원역 4번,LL,다이나믹,81.0,41.0,105.0,52.0
20242,A,골목상권,3110148,어린이대공원역 3번,LH,상권확장,76.0,55.0,105.0,52.0
20242,A,골목상권,3110285,홍대부중,LL,다이나믹,94.0,51.0,105.0,52.0
20242,A,골목상권,3110520,경의중앙 신촌역,LL,다이나믹,98.0,50.0,105.0,52.0
20242,A,골목상권,3110542,마포구청역 7번,LL,다이나믹,90.0,45.0,105.0,52.0
20242,A,골목상권,3110545,마포구청역 1번,LH,상권확장,79.0,62.0,105.0,52.0
20242,A,골목상권,3110584,아현역 4번,LH,상권확장,100.0,68.0,105.0,52.0
20242,A,골목상권,3110554,망원역 1번,LL,다이나믹,87.0,46.0,105.0,52.0
20242,A,골목상권,3110555,홍익지구대,HH,정체,108.0,52.0,105.0,52.0
20242,A,골목상권,3110581,염리초등학교,HH,정체,127.0,60.0,105.0,52.0
20242,A,골목상권,3110582,이대역 5번,HL,상권축소,114.0,51.0,105.0,52.0
20242,A,골목상권,3110583,공덕래미안3차아파트,HL,상권축소,106.0,45.0,105.0,52.0
20242,A,골목상권,3110585,마포경찰서,LH,상권확장,73.0,52.0,105.0,52.0
20242,A,골목상권,3110587,공덕동주민센터,LH,상권확장,97.0,55.0,105.0,52.0
20242,A,골목상권,3110560,마포FM,LH,상권확장,92.0,55.0,105.0,52.0
20242,A,골목상권,3110561,상수역 4번,LL,다이나믹,90.0,43.0,105.0,52.0
20242,A,골목상권,3110547,KB국민은행 망원동지점,HL,상권축소,110.0,47.0,105.0,52.0
20242,A,골목상권,3110569,홍대땡땡거리,LL,다이나믹,60.0,45.0,105.0,52.0
20242,A,골목상권,3110570,KB국민은행 서강지점,HL,상권축소,106.0,51.0,105.0,52.0
20242,A,골목상권,3110548,마포구청역 4번,HL,상권축소,107.0,49.0,105.0,52.0
20242,A,골목상권,3110571,신수동주민센터,HL,상권축소,106.0,51.0,105.0,52.0
20242,A,골목상권,3110572,서강대역 1번,LH,상권확장,96.0,55.0,105.0,52.0
20242,A,골목상권,3110540,망원나들목체육관,LH,상권확장,105.0,53.0,105.0,52.0
