quarter,dong_code,dong_name,open_count,close_count,open_rate,close_rate,industry_code,industry_name
20191,11440555,아현동,0.0,1.0,0.0,3.6,CS100009,호프
20193,11440565,공덕동,0.0,2.0,0.0,2.8,CS100009,호프
20192,11440565,공덕동,4.0,3.0,5.5,4.1,CS100009,호프
20191,11440565,공덕동,1.0,4.0,1.4,5.7,CS100009,호프
20193,11440585,도화동,3.0,0.0,3.8,0.0,CS100009,호프
20192,11440585,도화동,1.0,2.0,1.3,2.6,CS100009,호프
20191,11440585,도화동,3.0,1.0,3.8,1.3,CS100009,호프
20193,11440590,용강동,1.0,3.0,1.6,4.8,CS100009,호프
20192,11440590,용강동,2.0,4.0,3.3,6.6,CS100009,호프
20191,11440590,용강동,3.0,3.0,4.9,4.9,CS100009,호프
20193,11440600,대흥동,1.0,0.0,2.6,0.0,CS100009,호프
20192,11440600,대흥동,0.0,1.0,0.0,2.6,CS100009,호프
20191,11440600,대흥동,1.0,0.0,2.6,0.0,CS100009,호프
20193,11440610,염리동,3.0,1.0,14.3,4.8,CS100009,호프
20192,11440610,염리동,2.0,2.0,9.5,9.5,CS100009,호프
20191,11440610,염리동,1.0,2.0,5.0,10.0,CS100009,호프
20193,11440630,신수동,0.0,1.0,0.0,7.1,CS100009,호프
20192,11440630,신수동,1.0,1.0,7.1,7.1,CS100009,호프
20191,11440630,신수동,2.0,0.0,12.5,0.0,CS100009,호프
20193,11440655,서강동,5.0,5.0,5.3,5.3,CS100009,호프
20192,11440655,서강동,6.0,8.0,6.5,8.7,CS100009,호프
20191,11440655,서강동,3.0,4.0,3.3,4.4,CS100009,호프
20193,11440660,서교동,26.0,28.0,4.4,4.8,CS100009,호프
20192,11440660,서교동,30.0,33.0,5.2,5.7,CS100009,호프
20191,11440660,서교동,27.0,35.0,4.7,6.1,CS100009,호프
20193,11440680,합정동,7.0,6.0,6.7,5.7,CS100009,호프
20192,11440680,합정동,2.0,5.0,2.0,4.9,CS100009,호프
20191,11440680,합정동,6.0,1.0,5.6,0.9,CS100009,호프
20193,11440690,망원1동,0.0,3.0,0.0,6.5,CS100009,호프
20192,11440690,망원1동,5.0,2.0,10.2,4.1,CS100009,호프
20191,11440690,망원1동,3.0,5.0,6.4,10.6,CS100009,호프
20193,11440700,망원2동,0.0,1.0,0.0,3.3,CS100009,호프
20192,11440700,망원2동,0.0,0.0,0.0,0.0,CS100009,호프
20191,11440700,망원2동,0.0,1.0,0.0,3.4,CS100009,호프
20193,11440710,연남동,7.0,6.0,5.2,4.4,CS100009,호프
20192,11440710,연남동,7.0,5.0,5.1,3.6,CS100009,호프
20191,11440710,연남동,0.0,6.0,0.0,4.6,CS100009,호프
20193,11440720,성산1동,1.0,0.0,3.7,0.0,CS100009,호프
20192,11440720,성산1동,2.0,3.0,7.7,11.5,CS100009,호프
20191,11440720,성산1동,1.0,2.0,4.0,8.0,CS100009,호프
20193,11440730,성산2동,1.0,2.0,4.3,8.7,CS100009,호프
20192,11440730,성산2동,0.0,0.0,0.0,0.0,CS100009,호프
20191,11440730,성산2동,0.0,0.0,0.0,0.0,CS100009,호프
20193,11440740,상암동,2.0,0.0,3.6,0.0,CS100009,호프
20192,11440740,상암동,4.0,0.0,6.8,0.0,CS100009,호프
20191,11440740,상암동,2.0,3.0,3.4,5.2,CS100009,호프
20193,11440555,아현동,1.0,1.0,3.0,3.0,CS100010,커피
20192,11440555,아현동,2.0,2.0,6.1,6.1,CS100010,커피
20191,11440555,아현동,3.0,2.0,8.8,5.9,CS100010,커피
20193,11440565,공덕동,1.0,2.0,1.8,3.6,CS100010,커피
20192,11440565,공덕동,6.0,5.0,10.5,8.8,CS100010,커피
20191,11440565,공덕동,4.0,3.0,6.9,5.2,CS100010,커피
20193,11440585,도화동,3.0,0.0,5.5,0.0,CS100010,커피
20192,11440585,도화동,3.0,0.0,5.2,0.0,CS100010,커피
20191,11440585,도화동,4.0,5.0,7.0,8.8,CS100010,커피
20193,11440590,용강동,3.0,1.0,4.8,1.6,CS100010,커피
20192,11440590,용강동,3.0,2.0,4.8,3.2,CS100010,커피
20191,11440590,용강동,1.0,2.0,1.6,3.2,CS100010,커피
20193,11440600,대흥동,4.0,3.0,6.6,4.9,CS100010,커피
20192,11440600,대흥동,6.0,3.0,9.4,4.7,CS100010,커피
20191,11440600,대흥동,4.0,3.0,6.2,4.6,CS100010,커피
20193,11440610,염리동,3.0,2.0,8.6,5.7,CS100010,커피
20192,11440610,염리동,4.0,1.0,10.5,2.6,CS100010,커피
20191,11440610,염리동,1.0,0.0,2.6,0.0,CS100010,커피
20193,11440630,신수동,2.0,3.0,6.3,9.4,CS100010,커피
20192,11440630,신수동,1.0,1.0,3.1,3.1,CS100010,커피
20191,11440630,신수동,6.0,2.0,16.7,5.6,CS100010,커피
20193,11440655,서강동,3.0,3.0,2.8,2.8,CS100010,커피
20192,11440655,서강동,8.0,6.0,7.3,5.5,CS100010,커피
20191,11440655,서강동,10.0,7.0,8.8,6.2,CS100010,커피
20193,11440660,서교동,47.0,19.0,8.5,3.4,CS100010,커피
20192,11440660,서교동,39.0,23.0,6.8,4.0,CS100010,커피
20191,11440660,서교동,39.0,32.0,6.7,5.5,CS100010,커피
20193,11440680,합정동,5.0,6.0,3.8,4.6,CS100010,커피
20192,11440680,합정동,6.0,4.0,4.5,3.0,CS100010,커피
20191,11440680,합정동,8.0,2.0,5.8,1.4,CS100010,커피
20193,11440690,망원1동,10.0,4.0,10.2,4.1,CS100010,커피
20192,11440690,망원1동,12.0,9.0,11.9,8.9,CS100010,커피
20191,11440690,망원1동,6.0,3.0,5.8,2.9,CS100010,커피
20193,11440700,망원2동,3.0,2.0,5.9,3.9,CS100010,커피
20192,11440700,망원2동,4.0,3.0,7.7,5.8,CS100010,커피
20191,11440700,망원2동,4.0,0.0,7.1,0.0,CS100010,커피
20193,11440710,연남동,13.0,10.0,7.0,5.4,CS100010,커피
20192,11440710,연남동,23.0,8.0,11.4,4.0,CS100010,커피
20191,11440710,연남동,35.0,17.0,16.0,7.8,CS100010,커피
20193,11440720,성산1동,2.0,1.0,4.3,2.1,CS100010,커피
20192,11440720,성산1동,2.0,3.0,4.3,6.5,CS100010,커피
20191,11440720,성산1동,6.0,2.0,12.0,4.0,CS100010,커피
20193,11440730,성산2동,3.0,0.0,6.4,0.0,CS100010,커피
20192,11440730,성산2동,3.0,3.0,6.4,6.4,CS100010,커피
20191,11440730,성산2동,2.0,2.0,4.3,4.3,CS100010,커피
20193,11440740,상암동,11.0,6.0,7.6,4.1,CS100010,커피
20192,11440740,상암동,11.0,7.0,7.4,4.7,CS100010,커피
20191,11440740,상암동,6.0,5.0,4.0,3.3,CS100010,커피
20202,11440555,아현동,4.0,0.0,3.8,0.0,CS100001,한식
20201,11440555,아현동,4.0,5.0,3.8,4.8,CS100001,한식
20194,11440555,아현동,8.0,2.0,7.2,1.8,CS100001,한식
20202,11440565,공덕동,11.0,6.0,4.8,2.6,CS100001,한식
20201,11440565,공덕동,5.0,4.0,2.2,1.8,CS100001,한식
20194,11440565,공덕동,9.0,8.0,3.9,3.5,CS100001,한식
20202,11440585,도화동,7.0,5.0,4.3,3.1,CS100001,한식
20201,11440585,도화동,6.0,4.0,3.6,2.4,CS100001,한식
20194,11440585,도화동,2.0,3.0,1.2,1.8,CS100001,한식
20202,11440590,용강동,4.0,8.0,2.1,4.2,CS100001,한식
20201,11440590,용강동,13.0,7.0,6.7,3.6,CS100001,한식
20194,11440590,용강동,6.0,7.0,3.1,3.6,CS100001,한식
20202,11440600,대흥동,9.0,6.0,6.4,4.3,CS100001,한식
20201,11440600,대흥동,4.0,6.0,2.9,4.3,CS100001,한식
20194,11440600,대흥동,5.0,8.0,3.7,5.9,CS100001,한식
20202,11440610,염리동,9.0,2.0,13.2,2.9,CS100001,한식
20201,11440610,염리동,5.0,3.0,7.1,4.3,CS100001,한식
20194,11440610,염리동,2.0,1.0,2.8,1.4,CS100001,한식
20202,11440630,신수동,3.0,2.0,4.1,2.7,CS100001,한식
20201,11440630,신수동,4.0,1.0,5.2,1.3,CS100001,한식
20194,11440630,신수동,1.0,0.0,1.3,0.0,CS100001,한식
20202,11440655,서강동,5.0,8.0,3.3,5.3,CS100001,한식
20201,11440655,서강동,10.0,15.0,6.8,10.3,CS100001,한식
20194,11440655,서강동,13.0,9.0,8.7,6.0,CS100001,한식
20202,11440660,서교동,49.0,44.0,6.1,5.5,CS100001,한식
20201,11440660,서교동,36.0,36.0,4.5,4.5,CS100001,한식
20194,11440660,서교동,37.0,45.0,4.7,5.7,CS100001,한식
20202,11440680,합정동,7.0,5.0,4.0,2.9,CS100001,한식
20201,11440680,합정동,12.0,11.0,6.8,6.3,CS100001,한식
20194,11440680,합정동,14.0,8.0,7.7,4.4,CS100001,한식
20202,11440690,망원1동,8.0,4.0,5.9,3.0,CS100001,한식
20201,11440690,망원1동,6.0,4.0,4.4,2.9,CS100001,한식
20194,11440690,망원1동,2.0,2.0,1.5,1.5,CS100001,한식
20202,11440700,망원2동,4.0,2.0,3.7,1.9,CS100001,한식
20201,11440700,망원2동,2.0,5.0,1.9,4.8,CS100001,한식
20194,11440700,망원2동,5.0,3.0,4.7,2.8,CS100001,한식
20202,11440710,연남동,6.0,7.0,4.6,5.4,CS100001,한식
20201,11440710,연남동,8.0,8.0,6.2,6.2,CS100001,한식
20194,11440710,연남동,11.0,7.0,8.2,5.2,CS100001,한식
20202,11440720,성산1동,4.0,1.0,4.3,1.1,CS100001,한식
20201,11440720,성산1동,5.0,9.0,5.6,10.1,CS100001,한식
20194,11440720,성산1동,4.0,3.0,4.4,3.3,CS100001,한식
20202,11440730,성산2동,3.0,7.0,2.9,6.7,CS100001,한식
20201,11440730,성산2동,2.0,3.0,1.9,2.9,CS100001,한식
20194,11440730,성산2동,3.0,2.0,2.9,1.9,CS100001,한식
20202,11440740,상암동,29.0,17.0,9.4,5.5,CS100001,한식
20201,11440740,상암동,28.0,16.0,8.8,5.0,CS100001,한식
20194,11440740,상암동,10.0,24.0,3.3,7.9,CS100001,한식
20202,11440555,아현동,1.0,1.0,16.7,16.7,CS100002,중식
20201,11440555,아현동,0.0,0.0,0.0,0.0,CS100002,중식
20194,11440555,아현동,1.0,1.0,16.7,16.7,CS100002,중식
20202,11440565,공덕동,1.0,0.0,5.3,0.0,CS100002,중식
20201,11440565,공덕동,1.0,2.0,5.6,11.1,CS100002,중식
20194,11440565,공덕동,0.0,0.0,0.0,0.0,CS100002,중식
20202,11440585,도화동,1.0,0.0,6.7,0.0,CS100002,중식
20201,11440585,도화동,0.0,0.0,0.0,0.0,CS100002,중식
20194,11440585,도화동,2.0,0.0,11.8,0.0,CS100002,중식
20202,11440590,용강동,0.0,0.0,0.0,0.0,CS100002,중식
20201,11440590,용강동,0.0,0.0,0.0,0.0,CS100002,중식
20194,11440590,용강동,0.0,0.0,0.0,0.0,CS100002,중식
20202,11440600,대흥동,0.0,0.0,0.0,0.0,CS100002,중식
20201,11440600,대흥동,0.0,0.0,0.0,0.0,CS100002,중식
20194,11440600,대흥동,0.0,0.0,0.0,0.0,CS100002,중식
20202,11440610,염리동,0.0,0.0,0.0,0.0,CS100002,중식
20201,11440610,염리동,1.0,0.0,20.0,0.0,CS100002,중식
20194,11440610,염리동,0.0,1.0,0.0,25.0,CS100002,중식
20202,11440630,신수동,1.0,2.0,12.5,25.0,CS100002,중식
20201,11440630,신수동,1.0,0.0,11.1,0.0,CS100002,중식
20194,11440630,신수동,0.0,0.0,0.0,0.0,CS100002,중식
20202,11440655,서강동,0.0,1.0,0.0,5.0,CS100002,중식
20201,11440655,서강동,2.0,1.0,9.5,4.8,CS100002,중식
20194,11440655,서강동,0.0,2.0,0.0,10.5,CS100002,중식
20202,11440660,서교동,2.0,3.0,2.0,2.9,CS100002,중식
20201,11440660,서교동,4.0,2.0,3.8,1.9,CS100002,중식
20194,11440660,서교동,4.0,3.0,3.8,2.9,CS100002,중식
20202,11440680,합정동,0.0,0.0,0.0,0.0,CS100002,중식
20201,11440680,합정동,0.0,0.0,0.0,0.0,CS100002,중식
20194,11440680,합정동,0.0,1.0,0.0,5.6,CS100002,중식
20202,11440690,망원1동,0.0,0.0,0.0,0.0,CS100002,중식
20201,11440690,망원1동,2.0,0.0,14.3,0.0,CS100002,중식
20194,11440690,망원1동,0.0,0.0,0.0,0.0,CS100002,중식
20202,11440700,망원2동,0.0,1.0,0.0,6.7,CS100002,중식
20201,11440700,망원2동,0.0,1.0,0.0,7.1,CS100002,중식
20194,11440700,망원2동,0.0,1.0,0.0,7.7,CS100002,중식
20202,11440710,연남동,0.0,1.0,0.0,2.9,CS100002,중식
20201,11440710,연남동,1.0,2.0,2.9,5.9,CS100002,중식
20194,11440710,연남동,0.0,3.0,0.0,9.7,CS100002,중식
20202,11440720,성산1동,2.0,0.0,22.2,0.0,CS100002,중식
20201,11440720,성산1동,3.0,1.0,27.3,9.1,CS100002,중식
20194,11440720,성산1동,1.0,2.0,10.0,20.0,CS100002,중식
20202,11440730,성산2동,1.0,0.0,9.1,0.0,CS100002,중식
20201,11440730,성산2동,0.0,1.0,0.0,10.0,CS100002,중식
20194,11440730,성산2동,1.0,0.0,9.1,0.0,CS100002,중식
20202,11440740,상암동,5.0,3.0,13.2,7.9,CS100002,중식
20201,11440740,상암동,3.0,3.0,7.9,7.9,CS100002,중식
20194,11440740,상암동,1.0,1.0,2.6,2.6,CS100002,중식
20202,11440555,아현동,0.0,0.0,0.0,0.0,CS100003,일식
20201,11440555,아현동,1.0,2.0,7.1,14.3,CS100003,일식
20194,11440555,아현동,0.0,0.0,0.0,0.0,CS100003,일식
20202,11440565,공덕동,0.0,0.0,0.0,0.0,CS100003,일식
20201,11440565,공덕동,1.0,0.0,4.8,0.0,CS100003,일식
20194,11440565,공덕동,0.0,1.0,0.0,5.0,CS100003,일식
20202,11440585,도화동,3.0,0.0,15.0,0.0,CS100003,일식
20201,11440585,도화동,3.0,3.0,15.0,15.0,CS100003,일식
20194,11440585,도화동,0.0,1.0,0.0,5.3,CS100003,일식
20202,11440590,용강동,0.0,3.0,0.0,11.1,CS100003,일식
20201,11440590,용강동,0.0,3.0,0.0,12.5,CS100003,일식
20194,11440590,용강동,1.0,1.0,4.2,4.2,CS100003,일식
20202,11440600,대흥동,0.0,0.0,0.0,0.0,CS100003,일식
20201,11440600,대흥동,0.0,0.0,0.0,0.0,CS100003,일식
20194,11440600,대흥동,0.0,0.0,0.0,0.0,CS100003,일식
20202,11440610,염리동,0.0,0.0,0.0,0.0,CS100003,일식
20201,11440610,염리동,0.0,2.0,0.0,25.0,CS100003,일식
20194,11440610,염리동,3.0,0.0,27.3,0.0,CS100003,일식
20202,11440630,신수동,0.0,1.0,0.0,50.0,CS100003,일식
20201,11440630,신수동,0.0,1.0,0.0,100.0,CS100003,일식
20194,11440630,신수동,0.0,0.0,0.0,0.0,CS100003,일식
20202,11440655,서강동,3.0,0.0,7.5,0.0,CS100003,일식
20201,11440655,서강동,3.0,3.0,7.5,7.5,CS100003,일식
20194,11440655,서강동,6.0,3.0,14.0,7.0,CS100003,일식
20202,11440660,서교동,16.0,15.0,8.1,7.6,CS100003,일식
20201,11440660,서교동,10.0,9.0,5.0,4.5,CS100003,일식
20194,11440660,서교동,9.0,9.0,4.5,4.5,CS100003,일식
20202,11440680,합정동,3.0,2.0,7.1,4.8,CS100003,일식
20201,11440680,합정동,1.0,0.0,2.3,0.0,CS100003,일식
20194,11440680,합정동,1.0,1.0,2.3,2.3,CS100003,일식
20202,11440690,망원1동,4.0,1.0,13.8,3.4,CS100003,일식
20201,11440690,망원1동,0.0,1.0,0.0,3.6,CS100003,일식
20194,11440690,망원1동,1.0,1.0,3.6,3.6,CS100003,일식
20202,11440700,망원2동,0.0,2.0,0.0,40.0,CS100003,일식
20201,11440700,망원2동,0.0,0.0,0.0,0.0,CS100003,일식
20194,11440700,망원2동,0.0,0.0,0.0,0.0,CS100003,일식
20202,11440710,연남동,7.0,2.0,11.3,3.2,CS100003,일식
20201,11440710,연남동,2.0,4.0,3.3,6.7,CS100003,일식
20194,11440710,연남동,4.0,4.0,6.7,6.7,CS100003,일식
20202,11440720,성산1동,0.0,0.0,0.0,0.0,CS100003,일식
20201,11440720,성산1동,0.0,1.0,0.0,9.1,CS100003,일식
20194,11440720,성산1동,0.0,0.0,0.0,0.0,CS100003,일식
20202,11440730,성산2동,1.0,0.0,7.7,0.0,CS100003,일식
20201,11440730,성산2동,0.0,1.0,0.0,8.3,CS100003,일식
20194,11440730,성산2동,2.0,2.0,16.7,16.7,CS100003,일식
20202,11440740,상암동,2.0,5.0,3.6,8.9,CS100003,일식
20201,11440740,상암동,4.0,2.0,6.9,3.4,CS100003,일식
20194,11440740,상암동,6.0,2.0,9.7,3.2,CS100003,일식
20202,11440555,아현동,0.0,1.0,0.0,20.0,CS100004,양식
20201,11440555,아현동,0.0,0.0,0.0,0.0,CS100004,양식
20194,11440555,아현동,1.0,0.0,16.7,0.0,CS100004,양식
20202,11440565,공덕동,2.0,0.0,13.3,0.0,CS100004,양식
20201,11440565,공덕동,1.0,0.0,6.3,0.0,CS100004,양식
20194,11440565,공덕동,0.0,0.0,0.0,0.0,CS100004,양식
20202,11440585,도화동,0.0,0.0,0.0,0.0,CS100004,양식
20201,11440585,도화동,1.0,1.0,5.9,5.9,CS100004,양식
20194,11440585,도화동,0.0,0.0,0.0,0.0,CS100004,양식
20202,11440590,용강동,1.0,1.0,8.3,8.3,CS100004,양식
20201,11440590,용강동,4.0,0.0,25.0,0.0,CS100004,양식
20194,11440590,용강동,2.0,0.0,11.1,0.0,CS100004,양식
20202,11440600,대흥동,4.0,0.0,20.0,0.0,CS100004,양식
20201,11440600,대흥동,0.0,3.0,0.0,17.6,CS100004,양식
20194,11440600,대흥동,0.0,1.0,0.0,6.3,CS100004,양식
20202,11440610,염리동,1.0,0.0,8.3,0.0,CS100004,양식
20201,11440610,염리동,1.0,1.0,8.3,8.3,CS100004,양식
20194,11440610,염리동,0.0,1.0,0.0,9.1,CS100004,양식
20202,11440630,신수동,0.0,0.0,0.0,0.0,CS100004,양식
20201,11440630,신수동,1.0,0.0,9.1,0.0,CS100004,양식
20194,11440630,신수동,0.0,1.0,0.0,10.0,CS100004,양식
20202,11440655,서강동,1.0,3.0,1.8,5.3,CS100004,양식
20201,11440655,서강동,3.0,6.0,5.6,11.1,CS100004,양식
20194,11440655,서강동,1.0,3.0,1.9,5.8,CS100004,양식
20202,11440660,서교동,14.0,21.0,4.9,7.3,CS100004,양식
20201,11440660,서교동,20.0,8.0,6.7,2.7,CS100004,양식
20194,11440660,서교동,4.0,18.0,1.4,6.3,CS100004,양식
20202,11440680,합정동,4.0,1.0,6.8,1.7,CS100004,양식
20201,11440680,합정동,1.0,0.0,1.7,0.0,CS100004,양식
20194,11440680,합정동,2.0,2.0,3.3,3.3,CS100004,양식
20202,11440690,망원1동,4.0,4.0,9.1,9.1,CS100004,양식
20201,11440690,망원1동,2.0,0.0,4.3,0.0,CS100004,양식
20194,11440690,망원1동,3.0,1.0,6.3,2.1,CS100004,양식
20202,11440700,망원2동,0.0,0.0,0.0,0.0,CS100004,양식
20201,11440700,망원2동,0.0,0.0,0.0,0.0,CS100004,양식
20194,11440700,망원2동,0.0,0.0,0.0,0.0,CS100004,양식
20202,11440710,연남동,11.0,5.0,9.2,4.2,CS100004,양식
20201,11440710,연남동,10.0,2.0,7.8,1.6,CS100004,양식
20194,11440710,연남동,9.0,8.0,7.0,6.2,CS100004,양식
20202,11440720,성산1동,2.0,0.0,12.5,0.0,CS100004,양식
20201,11440720,성산1동,0.0,0.0,0.0,0.0,CS100004,양식
20194,11440720,성산1동,1.0,1.0,6.3,6.3,CS100004,양식
20202,11440730,성산2동,1.0,1.0,16.7,16.7,CS100004,양식
20201,11440730,성산2동,1.0,0.0,14.3,0.0,CS100004,양식
20194,11440730,성산2동,0.0,0.0,0.0,0.0,CS100004,양식
20202,11440740,상암동,2.0,5.0,5.6,13.9,CS100004,양식
20201,11440740,상암동,3.0,4.0,8.6,11.4,CS100004,양식
20194,11440740,상암동,3.0,1.0,8.1,2.7,CS100004,양식
20202,11440555,아현동,0.0,1.0,0.0,7.7,CS100005,제과
20201,11440555,아현동,0.0,0.0,0.0,0.0,CS100005,제과
20194,11440555,아현동,0.0,0.0,0.0,0.0,CS100005,제과
20202,11440565,공덕동,2.0,2.0,12.5,12.5,CS100005,제과
20201,11440565,공덕동,1.0,0.0,5.9,0.0,CS100005,제과
20194,11440565,공덕동,1.0,1.0,5.9,5.9,CS100005,제과
20202,11440585,도화동,0.0,0.0,0.0,0.0,CS100005,제과
20201,11440585,도화동,1.0,0.0,5.6,0.0,CS100005,제과
20194,11440585,도화동,2.0,0.0,10.0,0.0,CS100005,제과
20202,11440590,용강동,0.0,0.0,0.0,0.0,CS100005,제과
20201,11440590,용강동,0.0,2.0,0.0,16.7,CS100005,제과
20194,11440590,용강동,1.0,1.0,8.3,8.3,CS100005,제과
20202,11440600,대흥동,0.0,0.0,0.0,0.0,CS100005,제과
20201,11440600,대흥동,1.0,1.0,5.9,5.9,CS100005,제과
20194,11440600,대흥동,0.0,0.0,0.0,0.0,CS100005,제과
20202,11440610,염리동,0.0,0.0,0.0,0.0,CS100005,제과
20201,11440610,염리동,2.0,0.0,12.5,0.0,CS100005,제과
20194,11440610,염리동,1.0,1.0,6.3,6.3,CS100005,제과
20202,11440630,신수동,3.0,1.0,23.1,7.7,CS100005,제과
20201,11440630,신수동,0.0,3.0,0.0,30.0,CS100005,제과
20194,11440630,신수동,2.0,1.0,18.2,9.1,CS100005,제과
20202,11440655,서강동,2.0,0.0,6.9,0.0,CS100005,제과
20201,11440655,서강동,4.0,4.0,13.8,13.8,CS100005,제과
20194,11440655,서강동,1.0,1.0,3.4,3.4,CS100005,제과
20202,11440660,서교동,7.0,5.0,6.1,4.3,CS100005,제과
20201,11440660,서교동,3.0,5.0,2.7,4.4,CS100005,제과
20194,11440660,서교동,3.0,2.0,2.6,1.8,CS100005,제과
20202,11440680,합정동,2.0,1.0,8.3,4.2,CS100005,제과
20201,11440680,합정동,1.0,2.0,4.3,8.7,CS100005,제과
20194,11440680,합정동,3.0,0.0,11.5,0.0,CS100005,제과
20202,11440690,망원1동,3.0,2.0,11.5,7.7,CS100005,제과
20201,11440690,망원1동,3.0,2.0,11.1,7.4,CS100005,제과
20194,11440690,망원1동,1.0,2.0,3.8,7.7,CS100005,제과
20202,11440700,망원2동,0.0,0.0,0.0,0.0,CS100005,제과
20201,11440700,망원2동,1.0,0.0,5.0,0.0,CS100005,제과
20194,11440700,망원2동,0.0,0.0,0.0,0.0,CS100005,제과
20202,11440710,연남동,3.0,1.0,6.1,2.0,CS100005,제과
20201,11440710,연남동,2.0,0.0,3.9,0.0,CS100005,제과
20194,11440710,연남동,3.0,1.0,5.7,1.9,CS100005,제과
20202,11440720,성산1동,0.0,0.0,0.0,0.0,CS100005,제과
20201,11440720,성산1동,2.0,0.0,12.5,0.0,CS100005,제과
20194,11440720,성산1동,0.0,0.0,0.0,0.0,CS100005,제과
20202,11440730,성산2동,0.0,0.0,0.0,0.0,CS100005,제과
20201,11440730,성산2동,0.0,1.0,0.0,6.3,CS100005,제과
20194,11440730,성산2동,1.0,1.0,6.3,6.3,CS100005,제과
20202,11440740,상암동,1.0,4.0,4.0,16.0,CS100005,제과
20201,11440740,상암동,0.0,0.0,0.0,0.0,CS100005,제과
20194,11440740,상암동,0.0,0.0,0.0,0.0,CS100005,제과
20202,11440555,아현동,0.0,1.0,0.0,16.7,CS100006,패스트푸드
20201,11440555,아현동,0.0,0.0,0.0,0.0,CS100006,패스트푸드
20194,11440555,아현동,0.0,1.0,0.0,20.0,CS100006,패스트푸드
20202,11440565,공덕동,1.0,0.0,7.7,0.0,CS100006,패스트푸드
20201,11440565,공덕동,1.0,0.0,7.1,0.0,CS100006,패스트푸드
20194,11440565,공덕동,1.0,2.0,7.7,15.4,CS100006,패스트푸드
20202,11440585,도화동,1.0,0.0,7.1,0.0,CS100006,패스트푸드
20201,11440585,도화동,0.0,1.0,0.0,7.7,CS100006,패스트푸드
20194,11440585,도화동,1.0,0.0,7.1,0.0,CS100006,패스트푸드
20202,11440590,용강동,2.0,0.0,18.2,0.0,CS100006,패스트푸드
20201,11440590,용강동,0.0,0.0,0.0,0.0,CS100006,패스트푸드
20194,11440590,용강동,0.0,0.0,0.0,0.0,CS100006,패스트푸드
20202,11440600,대흥동,5.0,3.0,22.7,13.6,CS100006,패스트푸드
20201,11440600,대흥동,1.0,0.0,4.3,0.0,CS100006,패스트푸드
20194,11440600,대흥동,1.0,1.0,4.3,4.3,CS100006,패스트푸드
20202,11440610,염리동,2.0,1.0,18.2,9.1,CS100006,패스트푸드
20201,11440610,염리동,0.0,1.0,0.0,10.0,CS100006,패스트푸드
20194,11440610,염리동,2.0,1.0,18.2,9.1,CS100006,패스트푸드
20202,11440630,신수동,0.0,0.0,0.0,0.0,CS100006,패스트푸드
20201,11440630,신수동,0.0,1.0,0.0,14.3,CS100006,패스트푸드
20194,11440630,신수동,0.0,0.0,0.0,0.0,CS100006,패스트푸드
20202,11440655,서강동,5.0,1.0,22.7,4.5,CS100006,패스트푸드
20201,11440655,서강동,2.0,2.0,9.1,9.1,CS100006,패스트푸드
20194,11440655,서강동,0.0,0.0,0.0,0.0,CS100006,패스트푸드
20202,11440660,서교동,5.0,3.0,4.7,2.8,CS100006,패스트푸드
20201,11440660,서교동,7.0,4.0,6.4,3.7,CS100006,패스트푸드
20194,11440660,서교동,5.0,4.0,4.5,3.6,CS100006,패스트푸드
20202,11440680,합정동,4.0,1.0,17.4,4.3,CS100006,패스트푸드
20201,11440680,합정동,1.0,2.0,4.5,9.1,CS100006,패스트푸드
20194,11440680,합정동,1.0,0.0,4.3,0.0,CS100006,패스트푸드
20202,11440690,망원1동,1.0,2.0,6.3,12.5,CS100006,패스트푸드
20201,11440690,망원1동,1.0,0.0,5.9,0.0,CS100006,패스트푸드
20194,11440690,망원1동,0.0,0.0,0.0,0.0,CS100006,패스트푸드
20202,11440700,망원2동,0.0,0.0,0.0,0.0,CS100006,패스트푸드
20201,11440700,망원2동,0.0,1.0,0.0,11.1,CS100006,패스트푸드
20194,11440700,망원2동,1.0,1.0,11.1,11.1,CS100006,패스트푸드
20202,11440710,연남동,3.0,2.0,11.5,7.7,CS100006,패스트푸드
20201,11440710,연남동,1.0,2.0,4.0,8.0,CS100006,패스트푸드
20194,11440710,연남동,1.0,0.0,3.8,0.0,CS100006,패스트푸드
20202,11440720,성산1동,1.0,0.0,7.1,0.0,CS100006,패스트푸드
20201,11440720,성산1동,0.0,0.0,0.0,0.0,CS100006,패스트푸드
20194,11440720,성산1동,1.0,0.0,6.7,0.0,CS100006,패스트푸드
20202,11440730,성산2동,0.0,1.0,0.0,11.1,CS100006,패스트푸드
20201,11440730,성산2동,1.0,0.0,10.0,0.0,CS100006,패스트푸드
20194,11440730,성산2동,1.0,0.0,9.1,0.0,CS100006,패스트푸드
