quarter,dong_code,dong_name,surv2_1y,surv2_3y,surv2_5y,industry_code,industry_name
20191,11440630,신수동,83.3,83.3,50.0,CS100010,커피
20193,11440655,서강동,85.7,47.6,28.6,CS100010,커피
20192,11440655,서강동,85.7,47.6,28.6,CS100010,커피
20191,11440655,서강동,85.7,47.6,28.6,CS100010,커피
20193,11440660,서교동,74.0,43.8,29.2,CS100010,커피
20192,11440660,서교동,74.0,43.8,29.2,CS100010,커피
20191,11440660,서교동,74.0,43.8,29.2,CS100010,커피
20193,11440680,합정동,77.8,72.2,61.1,CS100010,커피
20192,11440680,합정동,77.8,72.2,61.1,CS100010,커피
20191,11440680,합정동,77.8,72.2,61.1,CS100010,커피
20193,11440690,망원1동,100.0,75.0,75.0,CS100010,커피
20192,11440690,망원1동,100.0,75.0,75.0,CS100010,커피
20191,11440690,망원1동,100.0,75.0,75.0,CS100010,커피
20193,11440700,망원2동,25.0,25.0,12.5,CS100010,커피
20192,11440700,망원2동,25.0,25.0,12.5,CS100010,커피
20191,11440700,망원2동,25.0,25.0,12.5,CS100010,커피
20193,11440710,연남동,88.9,72.2,55.6,CS100010,커피
20192,11440710,연남동,88.9,72.2,55.6,CS100010,커피
20191,11440710,연남동,88.9,72.2,55.6,CS100010,커피
20193,11440720,성산1동,100.0,75.0,50.0,CS100010,커피
20192,11440720,성산1동,100.0,75.0,50.0,CS100010,커피
20191,11440720,성산1동,100.0,75.0,50.0,CS100010,커피
20193,11440730,성산2동,75.0,75.0,75.0,CS100010,커피
20192,11440730,성산2동,75.0,75.0,75.0,CS100010,커피
20191,11440730,성산2동,75.0,75.0,75.0,CS100010,커피
20193,11440740,상암동,85.3,64.7,41.2,CS100010,커피
20192,11440740,상암동,85.3,64.7,41.2,CS100010,커피
20191,11440740,상암동,85.3,64.7,41.2,CS100010,커피
20202,11440555,아현동,66.7,42.9,33.3,CS100001,한식
20201,11440555,아현동,70.6,41.2,35.3,CS100001,한식
20194,11440555,아현동,70.6,41.2,35.3,CS100001,한식
20202,11440565,공덕동,72.7,45.5,33.3,CS100001,한식
20201,11440565,공덕동,66.7,44.4,30.6,CS100001,한식
20194,11440565,공덕동,66.7,44.4,30.6,CS100001,한식
20202,11440585,도화동,64.1,41.0,28.2,CS100001,한식
20201,11440585,도화동,60.0,26.7,17.8,CS100001,한식
20194,11440585,도화동,60.0,26.7,17.8,CS100001,한식
20202,11440590,용강동,67.6,43.2,21.6,CS100001,한식
20201,11440590,용강동,56.8,36.4,27.3,CS100001,한식
20194,11440590,용강동,56.8,36.4,27.3,CS100001,한식
20202,11440600,대흥동,62.1,44.8,24.1,CS100001,한식
20201,11440600,대흥동,48.3,24.1,17.2,CS100001,한식
20194,11440600,대흥동,48.3,24.1,17.2,CS100001,한식
20202,11440610,염리동,75.0,37.5,12.5,CS100001,한식
20201,11440610,염리동,50.0,21.4,14.3,CS100001,한식
20194,11440610,염리동,50.0,21.4,14.3,CS100001,한식
20202,11440630,신수동,80.0,70.0,30.0,CS100001,한식
20201,11440630,신수동,57.1,14.3,7.1,CS100001,한식
20194,11440630,신수동,57.1,14.3,7.1,CS100001,한식
20202,11440655,서강동,65.5,27.6,17.2,CS100001,한식
20201,11440655,서강동,60.0,35.7,22.9,CS100001,한식
20194,11440655,서강동,60.0,35.7,22.9,CS100001,한식
20202,11440660,서교동,60.5,29.6,14.1,CS100001,한식
20201,11440660,서교동,63.6,24.4,16.5,CS100001,한식
20194,11440660,서교동,63.6,24.4,16.5,CS100001,한식
20202,11440680,합정동,66.7,42.9,14.3,CS100001,한식
20201,11440680,합정동,66.7,42.2,28.9,CS100001,한식
20194,11440680,합정동,66.7,42.2,28.9,CS100001,한식
20202,11440690,망원1동,73.5,35.3,23.5,CS100001,한식
20201,11440690,망원1동,61.5,28.2,20.5,CS100001,한식
20194,11440690,망원1동,61.5,28.2,20.5,CS100001,한식
20202,11440700,망원2동,48.3,27.6,20.7,CS100001,한식
20201,11440700,망원2동,62.9,37.1,25.7,CS100001,한식
20194,11440700,망원2동,62.9,37.1,25.7,CS100001,한식
20202,11440710,연남동,72.7,31.8,20.5,CS100001,한식
20201,11440710,연남동,56.4,21.8,10.9,CS100001,한식
20194,11440710,연남동,56.4,21.8,10.9,CS100001,한식
20202,11440720,성산1동,70.0,45.0,40.0,CS100001,한식
20201,11440720,성산1동,53.8,30.8,23.1,CS100001,한식
20194,11440720,성산1동,53.8,30.8,23.1,CS100001,한식
20202,11440730,성산2동,76.2,42.9,23.8,CS100001,한식
20201,11440730,성산2동,80.0,44.0,40.0,CS100001,한식
20194,11440730,성산2동,80.0,44.0,40.0,CS100001,한식
20202,11440740,상암동,68.8,37.5,25.0,CS100001,한식
20201,11440740,상암동,65.1,28.9,15.7,CS100001,한식
20194,11440740,상암동,65.1,28.9,15.7,CS100001,한식
20202,11440555,아현동,100.0,50.0,0.0,CS100002,중식
20201,11440555,아현동,,,,CS100002,중식
20194,11440555,아현동,,,,CS100002,중식
20202,11440565,공덕동,33.3,33.3,0.0,CS100002,중식
20201,11440565,공덕동,33.3,33.3,0.0,CS100002,중식
20194,11440565,공덕동,33.3,33.3,0.0,CS100002,중식
20202,11440585,도화동,50.0,50.0,0.0,CS100002,중식
20201,11440585,도화동,33.3,33.3,33.3,CS100002,중식
20194,11440585,도화동,33.3,33.3,33.3,CS100002,중식
20202,11440590,용강동,0.0,0.0,0.0,CS100002,중식
20201,11440590,용강동,25.0,0.0,0.0,CS100002,중식
20194,11440590,용강동,25.0,0.0,0.0,CS100002,중식
20202,11440600,대흥동,100.0,100.0,50.0,CS100002,중식
20201,11440600,대흥동,50.0,50.0,50.0,CS100002,중식
20194,11440600,대흥동,50.0,50.0,50.0,CS100002,중식
20202,11440610,염리동,,,,CS100002,중식
20201,11440610,염리동,100.0,0.0,0.0,CS100002,중식
20194,11440610,염리동,100.0,0.0,0.0,CS100002,중식
20202,11440630,신수동,100.0,50.0,50.0,CS100002,중식
20201,11440630,신수동,,,,CS100002,중식
20194,11440630,신수동,,,,CS100002,중식
20202,11440655,서강동,,,,CS100002,중식
20201,11440655,서강동,71.4,57.1,28.6,CS100002,중식
20194,11440655,서강동,71.4,57.1,28.6,CS100002,중식
20202,11440660,서교동,85.7,35.7,28.6,CS100002,중식
20201,11440660,서교동,77.8,44.4,33.3,CS100002,중식
20194,11440660,서교동,77.8,44.4,33.3,CS100002,중식
20202,11440680,합정동,100.0,66.7,33.3,CS100002,중식
20201,11440680,합정동,100.0,100.0,100.0,CS100002,중식
20194,11440680,합정동,100.0,100.0,100.0,CS100002,중식
20202,11440690,망원1동,,,,CS100002,중식
20201,11440690,망원1동,100.0,100.0,0.0,CS100002,중식
20194,11440690,망원1동,100.0,100.0,0.0,CS100002,중식
20202,11440700,망원2동,75.0,50.0,50.0,CS100002,중식
20201,11440700,망원2동,100.0,66.7,66.7,CS100002,중식
20194,11440700,망원2동,100.0,66.7,66.7,CS100002,중식
20202,11440710,연남동,100.0,33.3,33.3,CS100002,중식
20201,11440710,연남동,66.7,66.7,33.3,CS100002,중식
20194,11440710,연남동,66.7,66.7,33.3,CS100002,중식
20202,11440720,성산1동,,,,CS100002,중식
20201,11440720,성산1동,66.7,66.7,33.3,CS100002,중식
20194,11440720,성산1동,66.7,66.7,33.3,CS100002,중식
20202,11440730,성산2동,66.7,33.3,33.3,CS100002,중식
20201,11440730,성산2동,100.0,100.0,66.7,CS100002,중식
20194,11440730,성산2동,100.0,100.0,66.7,CS100002,중식
20202,11440740,상암동,50.0,50.0,50.0,CS100002,중식
20201,11440740,상암동,100.0,14.3,0.0,CS100002,중식
20194,11440740,상암동,100.0,14.3,0.0,CS100002,중식
20202,11440555,아현동,100.0,0.0,0.0,CS100003,일식
20201,11440555,아현동,100.0,100.0,0.0,CS100003,일식
20194,11440555,아현동,100.0,100.0,0.0,CS100003,일식
20202,11440565,공덕동,71.4,28.6,14.3,CS100003,일식
20201,11440565,공덕동,100.0,50.0,50.0,CS100003,일식
20194,11440565,공덕동,100.0,50.0,50.0,CS100003,일식
20202,11440585,도화동,66.7,66.7,0.0,CS100003,일식
20201,11440585,도화동,100.0,60.0,40.0,CS100003,일식
20194,11440585,도화동,100.0,60.0,40.0,CS100003,일식
20202,11440590,용강동,100.0,100.0,50.0,CS100003,일식
20201,11440590,용강동,80.0,40.0,20.0,CS100003,일식
20194,11440590,용강동,80.0,40.0,20.0,CS100003,일식
20202,11440600,대흥동,0.0,0.0,0.0,CS100003,일식
20201,11440600,대흥동,100.0,0.0,0.0,CS100003,일식
20194,11440600,대흥동,100.0,0.0,0.0,CS100003,일식
20202,11440610,염리동,100.0,100.0,100.0,CS100003,일식
20201,11440610,염리동,75.0,50.0,25.0,CS100003,일식
20194,11440610,염리동,75.0,50.0,25.0,CS100003,일식
20202,11440630,신수동,,,,CS100003,일식
20201,11440630,신수동,100.0,100.0,0.0,CS100003,일식
20194,11440630,신수동,100.0,100.0,0.0,CS100003,일식
20202,11440655,서강동,66.7,33.3,22.2,CS100003,일식
20201,11440655,서강동,88.9,66.7,33.3,CS100003,일식
20194,11440655,서강동,88.9,66.7,33.3,CS100003,일식
20202,11440660,서교동,75.0,50.0,29.5,CS100003,일식
20201,11440660,서교동,73.9,47.8,32.6,CS100003,일식
20194,11440660,서교동,73.9,47.8,32.6,CS100003,일식
20202,11440680,합정동,66.7,50.0,50.0,CS100003,일식
20201,11440680,합정동,100.0,60.0,40.0,CS100003,일식
20194,11440680,합정동,100.0,60.0,40.0,CS100003,일식
20202,11440690,망원1동,,,,CS100003,일식
20201,11440690,망원1동,85.7,57.1,14.3,CS100003,일식
20194,11440690,망원1동,85.7,57.1,14.3,CS100003,일식
20202,11440700,망원2동,0.0,0.0,0.0,CS100003,일식
20201,11440700,망원2동,50.0,0.0,0.0,CS100003,일식
20194,11440700,망원2동,50.0,0.0,0.0,CS100003,일식
20202,11440710,연남동,57.1,57.1,42.9,CS100003,일식
20201,11440710,연남동,63.6,36.4,27.3,CS100003,일식
20194,11440710,연남동,63.6,36.4,27.3,CS100003,일식
20202,11440720,성산1동,100.0,100.0,100.0,CS100003,일식
20201,11440720,성산1동,66.7,33.3,33.3,CS100003,일식
20194,11440720,성산1동,66.7,33.3,33.3,CS100003,일식
20202,11440730,성산2동,100.0,100.0,100.0,CS100003,일식
20201,11440730,성산2동,,,,CS100003,일식
20194,11440730,성산2동,,,,CS100003,일식
20202,11440740,상암동,75.0,56.3,50.0,CS100003,일식
20201,11440740,상암동,73.3,46.7,20.0,CS100003,일식
20194,11440740,상암동,73.3,46.7,20.0,CS100003,일식
20202,11440555,아현동,,,,CS100004,양식
20201,11440555,아현동,100.0,0.0,0.0,CS100004,양식
20194,11440555,아현동,100.0,0.0,0.0,CS100004,양식
20202,11440565,공덕동,0.0,0.0,0.0,CS100004,양식
20201,11440565,공덕동,50.0,50.0,50.0,CS100004,양식
20194,11440565,공덕동,50.0,50.0,50.0,CS100004,양식
20202,11440585,도화동,75.0,75.0,50.0,CS100004,양식
20201,11440585,도화동,50.0,50.0,50.0,CS100004,양식
20194,11440585,도화동,50.0,50.0,50.0,CS100004,양식
20202,11440590,용강동,33.3,33.3,0.0,CS100004,양식
20201,11440590,용강동,75.0,50.0,25.0,CS100004,양식
20194,11440590,용강동,75.0,50.0,25.0,CS100004,양식
20202,11440600,대흥동,80.0,60.0,20.0,CS100004,양식
20201,11440600,대흥동,100.0,100.0,100.0,CS100004,양식
20194,11440600,대흥동,100.0,100.0,100.0,CS100004,양식
20202,11440610,염리동,,,,CS100004,양식
20201,11440610,염리동,100.0,50.0,50.0,CS100004,양식
20194,11440610,염리동,100.0,50.0,50.0,CS100004,양식
20202,11440630,신수동,,,,CS100004,양식
20201,11440630,신수동,,,,CS100004,양식
20194,11440630,신수동,,,,CS100004,양식
20202,11440655,서강동,73.9,52.2,39.1,CS100004,양식
20201,11440655,서강동,72.2,61.1,33.3,CS100004,양식
20194,11440655,서강동,72.2,61.1,33.3,CS100004,양식
20202,11440660,서교동,67.7,32.3,18.5,CS100004,양식
20201,11440660,서교동,60.8,34.2,21.5,CS100004,양식
20194,11440660,서교동,60.8,34.2,21.5,CS100004,양식
20202,11440680,합정동,80.0,30.0,30.0,CS100004,양식
20201,11440680,합정동,70.0,40.0,30.0,CS100004,양식
20194,11440680,합정동,70.0,40.0,30.0,CS100004,양식
20202,11440690,망원1동,,,,CS100004,양식
20201,11440690,망원1동,100.0,83.3,66.7,CS100004,양식
20194,11440690,망원1동,100.0,83.3,66.7,CS100004,양식
20202,11440700,망원2동,50.0,0.0,0.0,CS100004,양식
20201,11440700,망원2동,100.0,100.0,100.0,CS100004,양식
20194,11440700,망원2동,100.0,100.0,100.0,CS100004,양식
20202,11440710,연남동,87.5,50.0,31.3,CS100004,양식
20201,11440710,연남동,95.0,55.0,40.0,CS100004,양식
20194,11440710,연남동,95.0,55.0,40.0,CS100004,양식
20202,11440720,성산1동,100.0,0.0,0.0,CS100004,양식
20201,11440720,성산1동,75.0,75.0,50.0,CS100004,양식
20194,11440720,성산1동,75.0,75.0,50.0,CS100004,양식
20202,11440730,성산2동,100.0,100.0,100.0,CS100004,양식
20201,11440730,성산2동,,,,CS100004,양식
20194,11440730,성산2동,,,,CS100004,양식
20202,11440740,상암동,77.8,44.4,22.2,CS100004,양식
20201,11440740,상암동,100.0,66.7,16.7,CS100004,양식
20194,11440740,상암동,100.0,66.7,16.7,CS100004,양식
20202,11440555,아현동,100.0,100.0,100.0,CS100005,제과
20201,11440555,아현동,66.7,66.7,33.3,CS100005,제과
20194,11440555,아현동,66.7,66.7,33.3,CS100005,제과
20202,11440565,공덕동,100.0,100.0,100.0,CS100005,제과
20201,11440565,공덕동,0.0,0.0,0.0,CS100005,제과
20194,11440565,공덕동,0.0,0.0,0.0,CS100005,제과
20202,11440585,도화동,100.0,0.0,0.0,CS100005,제과
20201,11440585,도화동,75.0,50.0,50.0,CS100005,제과
20194,11440585,도화동,75.0,50.0,50.0,CS100005,제과
20202,11440590,용강동,,,,CS100005,제과
20201,11440590,용강동,100.0,50.0,50.0,CS100005,제과
20194,11440590,용강동,100.0,50.0,50.0,CS100005,제과
20202,11440600,대흥동,100.0,0.0,0.0,CS100005,제과
20201,11440600,대흥동,,,,CS100005,제과
20194,11440600,대흥동,,,,CS100005,제과
20202,11440610,염리동,100.0,100.0,100.0,CS100005,제과
20201,11440610,염리동,80.0,40.0,40.0,CS100005,제과
20194,11440610,염리동,80.0,40.0,40.0,CS100005,제과
20202,11440630,신수동,,,,CS100005,제과
20201,11440630,신수동,0.0,0.0,0.0,CS100005,제과
20194,11440630,신수동,0.0,0.0,0.0,CS100005,제과
20202,11440655,서강동,100.0,50.0,25.0,CS100005,제과
20201,11440655,서강동,100.0,80.0,20.0,CS100005,제과
20194,11440655,서강동,100.0,80.0,20.0,CS100005,제과
20202,11440660,서교동,65.5,37.9,34.5,CS100005,제과
20201,11440660,서교동,60.0,40.0,33.3,CS100005,제과
20194,11440660,서교동,60.0,40.0,33.3,CS100005,제과
20202,11440680,합정동,0.0,0.0,0.0,CS100005,제과
20201,11440680,합정동,100.0,57.1,57.1,CS100005,제과
20194,11440680,합정동,100.0,57.1,57.1,CS100005,제과
20202,11440690,망원1동,75.0,50.0,25.0,CS100005,제과
20201,11440690,망원1동,100.0,100.0,50.0,CS100005,제과
20194,11440690,망원1동,100.0,100.0,50.0,CS100005,제과
20202,11440700,망원2동,100.0,100.0,50.0,CS100005,제과
20201,11440700,망원2동,50.0,50.0,0.0,CS100005,제과
20194,11440700,망원2동,50.0,50.0,0.0,CS100005,제과
20202,11440710,연남동,80.0,60.0,60.0,CS100005,제과
20201,11440710,연남동,80.0,60.0,40.0,CS100005,제과
20194,11440710,연남동,80.0,60.0,40.0,CS100005,제과
20202,11440720,성산1동,50.0,50.0,50.0,CS100005,제과
20201,11440720,성산1동,100.0,100.0,100.0,CS100005,제과
20194,11440720,성산1동,100.0,100.0,100.0,CS100005,제과
20202,11440730,성산2동,75.0,25.0,25.0,CS100005,제과
20201,11440730,성산2동,100.0,100.0,100.0,CS100005,제과
20194,11440730,성산2동,100.0,100.0,100.0,CS100005,제과
20202,11440740,상암동,50.0,25.0,25.0,CS100005,제과
20201,11440740,상암동,57.1,28.6,28.6,CS100005,제과
20194,11440740,상암동,57.1,28.6,28.6,CS100005,제과
20202,11440555,아현동,,,,CS100006,패스트푸드
20201,11440555,아현동,100.0,0.0,0.0,CS100006,패스트푸드
20194,11440555,아현동,100.0,0.0,0.0,CS100006,패스트푸드
20202,11440565,공덕동,,,,CS100006,패스트푸드
20201,11440565,공덕동,66.7,33.3,0.0,CS100006,패스트푸드
20194,11440565,공덕동,66.7,33.3,0.0,CS100006,패스트푸드
20202,11440585,도화동,,,,CS100006,패스트푸드
20201,11440585,도화동,100.0,100.0,100.0,CS100006,패스트푸드
20194,11440585,도화동,100.0,100.0,100.0,CS100006,패스트푸드
20202,11440590,용강동,66.7,33.3,33.3,CS100006,패스트푸드
20201,11440590,용강동,,,,CS100006,패스트푸드
20194,11440590,용강동,,,,CS100006,패스트푸드
20202,11440600,대흥동,100.0,50.0,50.0,CS100006,패스트푸드
20201,11440600,대흥동,100.0,0.0,0.0,CS100006,패스트푸드
20194,11440600,대흥동,100.0,0.0,0.0,CS100006,패스트푸드
20202,11440610,염리동,100.0,0.0,0.0,CS100006,패스트푸드
20201,11440610,염리동,100.0,0.0,0.0,CS100006,패스트푸드
20194,11440610,염리동,100.0,0.0,0.0,CS100006,패스트푸드
20202,11440630,신수동,,,,CS100006,패스트푸드
20201,11440630,신수동,100.0,100.0,100.0,CS100006,패스트푸드
20194,11440630,신수동,100.0,100.0,100.0,CS100006,패스트푸드
20202,11440655,서강동,100.0,100.0,100.0,CS100006,패스트푸드
20201,11440655,서강동,50.0,50.0,50.0,CS100006,패스트푸드
20194,11440655,서강동,50.0,50.0,50.0,CS100006,패스트푸드
20202,11440660,서교동,90.0,70.0,40.0,CS100006,패스트푸드
20201,11440660,서교동,100.0,84.6,46.2,CS100006,패스트푸드
20194,11440660,서교동,100.0,84.6,46.2,CS100006,패스트푸드
20202,11440680,합정동,100.0,100.0,0.0,CS100006,패스트푸드
20201,11440680,합정동,0.0,0.0,0.0,CS100006,패스트푸드
20194,11440680,합정동,0.0,0.0,0.0,CS100006,패스트푸드
20202,11440690,망원1동,100.0,33.3,33.3,CS100006,패스트푸드
20201,11440690,망원1동,0.0,0.0,0.0,CS100006,패스트푸드
20194,11440690,망원1동,0.0,0.0,0.0,CS100006,패스트푸드
20202,11440700,망원2동,,,,CS100006,패스트푸드
20201,11440700,망원2동,100.0,100.0,100.0,CS100006,패스트푸드
20194,11440700,망원2동,100.0,100.0,100.0,CS100006,패스트푸드
20202,11440710,연남동,,,,CS100006,패스트푸드
20201,11440710,연남동,100.0,100.0,100.0,CS100006,패스트푸드
20194,11440710,연남동,100.0,100.0,100.0,CS100006,패스트푸드
20202,11440720,성산1동,100.0,100.0,100.0,CS100006,패스트푸드
20201,11440720,성산1동,100.0,100.0,0.0,CS100006,패스트푸드
20194,11440720,성산1동,100.0,100.0,0.0,CS100006,패스트푸드
20202,11440730,성산2동,100.0,100.0,100.0,CS100006,패스트푸드
20201,11440730,성산2동,100.0,100.0,0.0,CS100006,패스트푸드
20194,11440730,성산2동,100.0,100.0,0.0,CS100006,패스트푸드
20202,11440740,상암동,100.0,100.0,100.0,CS100006,패스트푸드
20201,11440740,상암동,100.0,100.0,100.0,CS100006,패스트푸드
20194,11440740,상암동,100.0,100.0,100.0,CS100006,패스트푸드
20202,11440555,아현동,100.0,100.0,100.0,CS100007,치킨
20201,11440555,아현동,100.0,75.0,25.0,CS100007,치킨
20194,11440555,아현동,100.0,75.0,25.0,CS100007,치킨
20202,11440565,공덕동,100.0,0.0,0.0,CS100007,치킨
20201,11440565,공덕동,66.7,33.3,33.3,CS100007,치킨
20194,11440565,공덕동,66.7,33.3,33.3,CS100007,치킨
20202,11440585,도화동,33.3,33.3,33.3,CS100007,치킨
20201,11440585,도화동,100.0,50.0,0.0,CS100007,치킨
20194,11440585,도화동,100.0,50.0,0.0,CS100007,치킨
20202,11440590,용강동,100.0,66.7,66.7,CS100007,치킨
20201,11440590,용강동,100.0,100.0,100.0,CS100007,치킨
20194,11440590,용강동,100.0,100.0,100.0,CS100007,치킨
20202,11440600,대흥동,,,,CS100007,치킨
20201,11440600,대흥동,100.0,0.0,0.0,CS100007,치킨
20194,11440600,대흥동,100.0,0.0,0.0,CS100007,치킨
20202,11440610,염리동,66.7,50.0,33.3,CS100007,치킨
20201,11440610,염리동,100.0,75.0,50.0,CS100007,치킨
20194,11440610,염리동,100.0,75.0,50.0,CS100007,치킨
20202,11440630,신수동,100.0,100.0,66.7,CS100007,치킨
20201,11440630,신수동,66.7,66.7,66.7,CS100007,치킨
20194,11440630,신수동,66.7,66.7,66.7,CS100007,치킨
20202,11440655,서강동,0.0,0.0,0.0,CS100007,치킨
20201,11440655,서강동,80.0,60.0,20.0,CS100007,치킨
20194,11440655,서강동,80.0,60.0,20.0,CS100007,치킨
20202,11440660,서교동,81.8,72.7,54.5,CS100007,치킨
20201,11440660,서교동,85.7,50.0,21.4,CS100007,치킨
20194,11440660,서교동,85.7,50.0,21.4,CS100007,치킨
20202,11440680,합정동,100.0,100.0,100.0,CS100007,치킨
20201,11440680,합정동,100.0,100.0,50.0,CS100007,치킨
20194,11440680,합정동,100.0,100.0,50.0,CS100007,치킨
20202,11440690,망원1동,20.0,20.0,20.0,CS100007,치킨
20201,11440690,망원1동,33.3,33.3,16.7,CS100007,치킨
