quarter,trdar_code,industry_code,monthly_sales,monthly_count,weekday_sales,weekend_sales,mon_sales,tue_sales,wed_sales,thu_sales,fri_sales,sat_sales,sun_sales,time_00_06_sales,time_06_11_sales,time_11_14_sales,time_14_17_sales,time_17_21_sales,time_21_24_sales,male_sales,female_sales,age_10_sales,age_20_sales,age_30_sales,age_40_sales,age_50_sales,age_60_above_sales,weekday_count,weekend_count,mon_count,tue_count,wed_count,thu_count,fri_count,sat_count,sun_count,time_00_06_count,time_06_11_count,time_11_14_count,time_14_17_count,time_17_21_count,time_21_24_count,male_count,female_count,age_10_count,age_20_count,age_30_count,age_40_count,age_50_count,age_60_above_count
20191,3130181,CS100009,91820335,2440,62183803,29636532,10756406,14384686,8872698,15583412,12586601,14341875,15294657,15808397,0,8979726,3360709,30471132,33200371,56014657,30732508,0,6281468,5676040,23748382,34385650,16655624,1688,752,300,374,224,416,374,375,377,333,0,331,85,739,952,1517,838,0,195,193,698,850,420
20191,3130178,CS100010,45000000,4641,33100565,11899435,7082296,5869347,6120560,6795689,7232673,6817568,5081867,0,1267421,9946192,16269792,16387431,1129164,4599284,40400716,1232003,32309522,4982584,2671642,3361883,442366,3579,1062,685,654,715,785,740,624,438,0,131,1014,1754,1651,91,377,4264,154,3627,325,206,300,29
20191,3120105,CS100002,72398721,3735,61094545,11304176,13301463,11776905,12270319,12054635,11691223,11304176,0,0,0,28588395,7055506,23926088,12828732,44123510,16811488,945462,23137219,11635086,10509396,10535987,4171850,3269,466,685,614,692,633,645,466,0,0,0,1873,503,1010,349,2186,1123,89,1478,549,455,550,189
20191,3120103,CS100004,5592824026,192491,2787923327,2804900699,338459682,528462613,545997904,548813927,826189201,1502022640,1302878059,979274532,23677586,559219675,815344963,1912614924,1302692346,2168701760,3167029497,121537276,2702482374,1429690011,610106248,355162827,116752526,90098,102393,10885,18698,17116,17237,26162,51815,50578,50433,1343,20684,26066,56517,37448,67572,122549,8159,107771,44960,16108,10808,2306
20191,3130183,CS100010,1404697796,141957,1203831408,200866388,198095096,242156903,244471733,256481571,262626105,111809929,89056459,50212439,73330634,582715212,186292384,272921716,239225411,451205577,449069033,3085879,230734914,273450854,216776510,127214692,49011764,112300,29657,19267,20985,24038,24015,23995,17094,12563,571,17969,55083,30496,28071,9767,66081,59685,569,34502,34818,27052,19554,9272
20191,3110569,CS100003,31898661,2047,17597656,14301005,0,3722629,3969399,4590735,5314893,8361348,5939657,0,0,10487795,8944982,12465884,0,11316732,17530579,345187,17370471,4312139,3494462,2798704,526348,1200,847,0,255,249,308,388,485,362,0,0,783,515,749,0,701,1199,40,1077,294,230,230,30
20191,3110540,CS100001,112554793,2557,69423912,43130881,12339263,12879047,13579935,14700490,15925177,24786350,18344531,29299748,0,7405237,854369,29492795,45502644,74751195,28578079,411139,20318475,36451131,23725558,16180622,6242352,1604,953,358,283,267,350,346,461,492,601,0,350,82,660,864,1693,681,5,545,692,465,395,271
20191,3110557,CS100006,441740352,14739,299090485,142649867,37102010,61729724,63783069,53507696,82967986,71212318,71437549,1712079,1133080,82800041,58018502,215776793,82299857,199707779,181872584,1012633,91893765,122617939,91627558,49900846,24527622,9533,5206,1200,1805,2040,1670,2818,2596,2610,78,8,2591,1987,6891,3184,6786,6303,52,3054,4475,3132,1697,679
20191,3130191,CS100007,690803149,22755,424430907,266372242,67747315,74990638,81341618,87727332,112624004,153808800,112563442,68406732,0,18159084,49943963,276466447,277826923,364829632,323065508,41534417,412703537,107958254,61055938,52427986,12215008,14155,8600,2315,2581,2659,2930,3670,4933,3667,2026,0,787,1953,9375,8614,11062,11623,1746,13884,2925,1933,1838,359
20191,3120100,CS100010,346338440,42726,231274441,115063999,35382580,43738183,47542116,46865196,57746366,63243558,51820441,9021752,33575762,68336604,78792241,98686308,57925773,146768976,181745087,5803932,122365434,103902707,57002175,31015726,8424090,29669,13057,4626,5866,6157,6084,6936,7060,5997,1481,5363,8261,9837,11205,6579,17956,23401,850,17237,12304,6311,3724,930
20191,3120102,CS100004,194794509,7881,135931209,58863300,28726899,14280106,29151081,27154015,36619108,33459590,25403710,5887456,616725,69834886,29286922,37688484,51480036,71286515,82265840,605486,47215697,50684061,23375181,25990300,5681629,5179,2702,1291,339,1232,1105,1212,1394,1308,80,85,3818,1981,1067,850,2691,4599,50,3016,2401,1047,572,208
20191,3130191,CS100005,23960246,1000,13952713,10007533,2272449,2885601,2788054,2524278,3482331,5589049,4418484,0,0,3875008,8451757,11278131,355350,9096898,14863348,1714290,16205476,3004363,2320290,497229,218598,594,406,95,124,110,105,160,218,188,0,0,165,348,467,20,367,633,91,687,116,76,20,10
20191,3110577,CS100009,34412149,279,27798139,6614010,3610026,6911630,8326386,5244169,3705928,5936700,677310,8395344,0,0,0,986786,25030019,18479320,4136542,0,98084,1521693,5614842,11390242,3991000,218,61,32,49,48,56,33,51,10,87,0,0,0,5,187,119,54,0,5,26,64,54,21
20191,3120106,CS100003,614072745,16477,478880169,135192576,81847972,101081303,95295089,97522096,103133709,110345333,24847243,0,0,194815497,60233936,301604833,57418479,266262318,208695903,1053287,98464283,157784745,116418740,69043242,32193924,12898,3579,2259,2526,2699,2570,2844,2946,633,0,0,6102,1946,7329,1100,6707,7143,52,3444,4335,3297,1824,897
20191,3110569,CS100006,151701867,5877,92634047,59067820,18137538,17847807,18846701,19000819,18801182,28664982,30402838,0,0,40162768,44239633,67211973,87493,73547370,72229820,1837293,70288498,41052319,17925737,13288287,1385055,3695,2182,727,722,750,792,704,1077,1105,0,0,1478,1738,2655,6,2775,2941,90,2851,1531,677,521,47
20191,3130196,CS100001,1269437235,34497,941856869,327580366,140348718,165088471,180121170,210747000,245551510,206706934,120873432,83814854,25373406,173502107,98720901,510519889,377506078,787269660,268564888,1761447,225102751,259065937,216073817,210964414,142866183,25405,9092,4021,4555,4945,5659,6225,5693,3399,1910,1162,8800,3246,12739,6640,22310,8698,93,6166,7109,5974,6582,5086
20191,3110557,CS100009,28487883,491,19929106,8558777,4087768,2721403,3337329,4314314,5468292,8321846,236931,2020049,0,0,0,6664274,19803560,16461512,9552755,84955,10421659,10976228,2639751,1891672,0,351,140,62,56,81,81,71,135,5,28,0,0,0,151,312,258,203,5,184,183,57,33,0
20191,3130191,CS100009,1103330182,34247,701531428,401798754,115092698,137170108,125581435,149265173,174422014,236505765,165292989,357890383,90412,21578333,12924100,208993937,501853017,651057783,444181246,21690475,670957515,235876343,96725983,62084369,7904344,22190,12057,3925,4273,4208,4450,5334,6961,5096,9186,16,2628,1603,7653,13161,19515,14651,786,20893,6570,3089,2475,353
20191,3110560,CS100010,22778890,2627,16837160,5941730,2545067,3849777,3435486,3571720,3435110,2497215,3444515,0,1837959,7918113,7197503,5037197,788118,7168879,13642030,609874,9270558,6081975,3052436,1477684,318380,1992,635,353,359,407,456,417,267,368,0,340,904,844,515,24,656,1740,85,969,788,337,185,34
20191,3120102,CS100001,4520376043,168088,3497960700,1022415343,616699299,629773511,735127721,747228606,769131563,625980285,396435058,150303516,46727566,1412902010,390068726,1703918564,816455661,1992134688,1368274000,8657716,656100974,1004613220,818148463,566819109,306069206,139701,28387,25500,26179,27931,30763,29328,18247,10140,3587,6808,84466,19263,41847,12117,78237,68749,1066,45166,45954,29016,17502,8276
20191,3110576,CS100009,70874287,1165,49322503,21551784,4726180,8749581,10858057,8251089,16737596,7425478,14126306,26885551,5012561,6839015,2168308,11196385,18772467,45299860,10896357,0,4726764,13123509,26623883,7565694,4156364,892,273,105,132,206,176,273,153,120,210,64,291,59,292,249,608,351,0,140,204,340,175,100
20191,3130194,CS100003,96109260,1215,78226756,17882504,13163510,16088734,10118701,16327904,22527907,14156982,3725522,12354013,0,0,0,34633553,49121694,52488460,16879832,0,1802969,18186065,31000019,10045110,8334130,1004,211,110,175,147,267,305,202,9,174,0,0,0,442,599,727,211,0,37,267,405,165,65
20191,3120054,CS100010,260152693,52106,177920653,82232040,32079829,35457609,33028488,40976503,36378224,41936538,40295502,15299639,25196026,69228022,60075124,60461079,29892803,136171545,118239447,4001515,140966822,55434359,27025138,22635341,4347814,36502,15604,6669,7395,7225,8143,7070,7757,7847,2014,6859,14304,12650,11669,4610,29069,22675,823,30858,10227,4618,4378,840
20191,3120054,CS100009,710664402,13490,514330251,196334151,65029788,78836086,91819134,133261769,145383474,121357055,74977096,251040353,3247742,7239676,15738188,147514724,285883719,460194416,169407854,9348711,377740337,119539958,72119619,39626081,11227567,9611,3879,1529,1744,1817,2119,2402,2197,1682,4912,37,225,113,2209,5994,8802,4187,181,8560,2026,992,1042,189
20191,3110144,CS100009,84136457,1192,66666692,17469765,24249016,12208464,5476412,9172722,15560078,6852568,10617197,21970078,1428701,3301458,5457486,2623159,49355575,53240998,23875179,1796686,68355264,231680,3833986,2218124,680436,868,324,168,167,112,175,246,149,175,388,19,210,23,106,446,843,326,32,841,32,109,66,89
20191,3110148,CS100002,284664298,16144,221357167,63307131,31212206,40110785,49069194,49389324,51575658,39753918,23553213,28822246,9467468,117367214,33461516,74244051,21301803,176819133,78914808,8533316,179671969,23285563,17234570,23702258,3306266,12440,3704,2120,2583,2592,2572,2573,2183,1521,1039,661,6897,2446,4230,871,10507,4902,682,11032,1427,881,1080,303
20191,3120094,CS100003,3282566090,122415,2153252434,1129313656,344198336,386946885,411369933,463871244,546866036,644297292,485016364,135093092,757205,603789874,455500332,1475715810,611709777,1662848408,1339718513,43491852,1561130125,568963561,352939834,326214481,149827065,83485,38930,13921,15277,16519,18206,19562,21360,17570,2780,47,32029,22252,51773,13534,58469,61295,2564,70013,19803,10325,13474,3585
20191,3120105,CS100005,506013591,44839,313260398,192753193,41789843,58108058,64971570,72621295,75769632,112745863,80007330,1494604,27198346,73560926,137237675,200437172,66084868,171336591,334677000,13478000,282598687,98733268,48997464,45802968,16403204,29620,15219,4420,5597,5999,6696,6908,8305,6914,72,4548,6609,10994,16419,6197,14374,30465,1460,24401,8247,4719,4410,1602
20191,3110550,CS100001,2886514541,69439,2044275835,842238706,301228150,388356356,378740046,452246866,523704417,550036017,292202689,230675134,4518018,392204459,200507780,1234318738,824290412,1512031476,986615161,3240500,456472785,796966195,566010704,400718890,275237567,50150,19289,7818,9555,9466,11194,12117,12092,7197,4496,375,16908,7120,25897,14643,35584,27677,169,14135,19904,12677,9394,6981
20191,3130186,CS100007,26929915,1277,16314747,10615168,3132617,3450179,3337708,2659582,3734661,4220927,6394241,5676420,0,1746591,2500800,9503702,7502402,16195883,10734032,922057,7616768,7749808,5042945,4598193,1000144,768,509,158,166,146,139,159,186,323,285,0,86,126,429,351,737,540,40,345,378,236,230,48
20191,3110573,CS100009,49251896,1347,36037455,13214441,6420737,5093940,8516665,6192318,9813795,8681737,4532704,24532818,0,0,0,3403989,21315089,33980706,15271190,1446044,19286451,10879513,12207500,4781791,650597,990,357,170,152,214,162,292,240,117,670,0,0,0,160,517,941,406,28,609,251,286,155,18
20191,3110578,CS100005,271752979,38055,193995953,77757026,31539266,39899853,37928513,45057406,39570915,35488794,42268232,0,38358638,67965078,56285706,87788926,21354631,147398458,122927752,5820042,64406348,54199734,65911095,52364328,27624663,27684,10371,4720,5467,5530,6268,5699,4771,5600,0,6233,9115,7698,12010,2999,20701,17247,957,11249,6806,7795,7423,3718
20191,3120107,CS100004,755604439,10188,513886808,241717631,71588317,107918847,106589201,119801004,107989439,138690394,103027237,0,833200,216043535,116935624,298785020,123007060,297374447,285088132,496818,104387307,193298568,115072354,104131956,65075576,7208,2980,1069,1487,1412,1760,1480,1538,1442,0,85,3641,1648,3998,816,3603,5220,17,1984,2984,1681,1441,714
20191,3110554,CS100010,117489423,16881,93472168,24017255,18118989,15855311,21438683,18425636,19633549,14477857,9539398,0,15796647,40372934,29670021,26272431,5377390,52757663,46619132,377098,33806930,33955765,19827284,9022890,2386829,13368,3513,2736,2246,2737,2813,2836,2084,1429,0,2839,5779,4205,3388,670,8116,6667,79,5209,5198,2548,1407,341
20191,3110565,CS100001,179644503,12226,123352542,56291961,12095651,22204228,28849463,32188149,28015051,36185395,20106566,8941735,181208,39998705,23222593,72250488,35049774,82257574,91875666,6394935,60431865,36947142,42545230,22397716,5416351,8150,4076,1208,1589,1713,2076,1564,2279,1797,458,15,3412,2386,5167,788,5092,7008,829,4098,1881,2906,1956,430
20191,3110554,CS100001,601904626,47906,493686808,108217818,96282727,90064717,93331169,116089337,97918858,88577339,19640479,250990,50224206,301216659,70463059,152286205,27463507,282510250,215442319,664155,92800174,127277147,142448435,88581305,46181345,40257,7649,7708,7342,7964,9037,8206,6353,1296,21,4337,23665,6624,11470,1789,24002,18868,97,9002,11677,11175,6495,4424
20191,3110560,CS100001,266879715,14092,192858408,74021307,33685914,34108476,37032766,41950706,46080546,43447024,30574283,65970,9866876,114943989,36657839,81656250,23688791,129392467,80173399,198462,29705075,39030269,55146295,51553022,33932737,10764,3328,2161,1839,2072,2293,2399,1911,1417,3,880,6407,2039,3937,826,8279,4271,12,2023,2733,2708,2664,2410
20191,3110562,CS100009,294174956,5375,182568732,111606224,7203622,38932558,40420838,37539131,58472583,75945771,35660453,72812323,1051915,4423306,3256569,64946504,147684339,115764974,177416038,409055,153024354,98421672,24776413,15029573,1519946,3539,1836,167,704,790,767,1111,1315,521,1048,5,291,183,1345,2503,2124,3230,13,2871,1775,401,262,31
20191,3110545,CS100003,90749730,6661,65905085,24844645,10546486,14709571,13505705,14614882,12528441,11865612,12979033,0,0,32481868,15474600,41529643,1263619,44419918,46329812,1502104,22881890,19288490,27173413,14026825,5877008,4950,1711,862,1005,1013,1091,979,797,914,0,0,2358,1156,3055,92,3125,3536,121,1862,1607,1748,980,343
20191,3130194,CS100001,5590919906,75887,4021044923,1569874983,618277714,763295931,784225676,898399946,956845656,870327314,699547669,148335179,112746611,802160989,432126290,2931074203,1164476634,2483412652,1159494714,1492168,247687545,842703271,1098565321,865771871,586687194,52051,23836,8626,10061,10351,11087,11926,12838,10998,2607,3930,17448,7550,31811,12541,38518,20167,54,5014,13612,16848,13563,9591
20191,3110550,CS100005,228816129,26894,139155282,89660847,0,34560242,32944319,35339804,36310917,43404938,46255909,105798,28735795,56590684,51218383,72367918,19797551,75021773,134853210,248346,48764988,77372712,54058219,20711867,8718852,16482,10412,0,4098,3931,4299,4154,4989,5423,11,4611,5780,5757,8330,2405,9244,16460,55,7295,9600,5391,2328,1036
20191,3110555,CS100001,885021340,19563,615171285,269850055,95011917,119374265,127271589,123031092,150482422,152535487,117314568,197806553,2251938,34933489,21036784,335025011,293967565,489699063,282335912,378395,242540879,281595837,130968063,88096966,28454831,13386,6177,2048,2535,2655,2857,3291,3436,2741,2858,212,2578,2099,7338,4478,10390,7706,21,6238,6562,2685,1774,815
20191,3120102,CS100008,99758789,6123,86801308,12957481,15659169,18721612,15655437,18219844,18545246,7642601,5314880,13975286,0,37191798,11663852,24637193,12290660,42997052,27214124,450342,18830719,19966919,13626236,12985221,4351738,5690,433,881,1054,1229,1371,1155,419,14,75,0,2869,1120,1983,76,3283,1902,52,1994,1283,1044,509,302
20191,3120054,CS100003,341531561,25970,272693142,68838419,51258010,47513654,59988505,60205403,53727570,32197563,36640856,11633523,1683505,131130377,52232816,118743666,26107674,213557829,111315729,10182669,214651315,38534685,27699354,27159397,6646135,21399,4571,4222,3859,4771,4606,3941,2090,2481,246,182,10555,4548,9586,853,16197,9225,1090,18297,2146,1321,2131,438
20191,3110148,CS100010,95392226,33819,76396462,18995764,14385476,17306645,15238426,15837321,13628594,8972377,10023387,0,17469925,37075636,21204871,18793841,847953,61266137,32051384,1465728,57579463,14629890,10000942,8168469,1473027,27320,6499,5379,5133,5920,5989,4899,3244,3255,0,8308,13038,7156,5126,191,22863,10811,473,23519,4475,2085,2688,434
20191,3110532,CS100009,26160167,627,16019498,10140669,1253482,1604457,4612813,3572423,4976323,5076602,5064067,10554318,0,2256267,576602,5841225,6931755,19830083,4362117,0,864903,777158,2970752,6931755,12647632,414,213,63,75,100,88,88,112,101,150,0,100,51,188,138,425,164,0,26,51,101,225,188
20191,3110572,CS100001,784083396,44254,550783524,233299872,87936357,102561502,108448790,120029159,131807716,131251001,102048871,68976859,9929597,182046986,87761670,264213140,171155144,456378774,261747041,15267523,292779304,119602999,103500966,108804939,78170084,33364,10890,5549,6782,6522,7101,7410,5368,5522,2016,866,14200,6243,14815,6114,27961,14719,1286,18960,6048,5122,6926,4335
20191,3130195,CS100010,1610622908,150186,1185374715,425248193,198245231,232571216,241231540,253901951,259424777,235666077,189582116,24797653,144853740,497839314,328597598,438726564,175808039,606204060,758131238,9102191,384938217,434836074,272699330,175651018,87108471,111886,38300,19661,21869,22638,23636,24082,21070,17230,2581,21288,43365,30920,37436,14596,61763,77650,1656,45181,44854,26228,15753,5744
20191,3120106,CS100001,4040867476,100993,3390063970,650803506,577591947,650511778,691124571,783304505,687531169,372040191,278763315,17820694,13071376,1109132215,261421258,1753434773,885987160,1504452850,778795237,3997437,214330937,609796443,656757570,464847322,333518375,89448,11545,16867,16811,18604,19324,17842,7454,4091,159,1140,57467,9407,27531,5289,46607,34269,136,13941,23586,20166,12448,10597
20191,3120105,CS100009,646987835,20837,435086690,211901145,65121416,83397102,85358668,94710514,106498990,139584229,72316916,183074264,349022,0,618593,152967026,309978930,356989409,238206294,9093871,277174273,160741124,84533356,50489875,13163205,14654,6183,2193,2740,3007,3150,3564,4180,2003,5157,9,0,54,6836,8781,11967,7959,255,9059,5348,2436,2203,621
