quarter,trdar_code,industry_code,store_count,similar_store_count,open_rate,open_count,close_rate,close_count,franchise_count
20191,3110148,CS100004,3,3,0,0,0,0,0
20191,3130185,CS100001,12,14,0,0,0,0,2
20191,3130178,CS100009,2,2,0,0,0,0,0
20191,3110585,CS100003,1,1,0,0,0,0,0
20191,3110562,CS100009,12,12,8,1,8,1,0
20191,3110561,CS100002,4,4,50,2,0,0,0
20191,3120096,CS100003,8,8,0,0,0,0,0
20191,3110583,CS100003,2,2,0,0,0,0,0
20191,3110148,CS100008,1,2,0,0,0,0,1
20191,3120105,CS100010,45,51,4,2,4,2,6
20191,3130190,CS100009,28,33,9,3,6,2,5
20191,3120105,CS100008,13,15,0,0,0,0,2
20191,3120107,CS100009,18,24,0,0,4,1,6
20191,3110285,CS100001,3,7,0,0,0,0,4
20191,3110578,CS100003,5,5,0,0,0,0,0
20191,3120096,CS100005,8,11,0,0,0,0,3
20191,3110520,CS100010,4,6,17,1,0,0,2
20191,3130191,CS100007,6,12,0,0,8,1,6
20191,3110542,CS100007,2,4,0,0,0,0,2
20191,3130186,CS100008,9,9,0,0,0,0,0
20191,3120099,CS100002,0,1,0,0,0,0,1
20191,3130189,CS100009,1,1,0,0,0,0,0
20191,3120094,CS100007,12,36,6,2,3,1,24
20191,3110550,CS100001,57,61,3,2,2,1,4
20191,3110557,CS100001,24,28,0,0,4,1,4
20191,3110577,CS100008,1,2,0,0,0,0,1
20191,3110542,CS100008,2,2,0,0,0,0,0
20191,3110565,CS100010,3,4,0,0,0,0,1
20191,3110285,CS100007,4,5,0,0,0,0,1
20191,3110144,CS100009,9,9,0,0,0,0,0
20191,3110540,CS100007,0,2,0,0,0,0,2
20191,3120100,CS100002,3,3,0,0,0,0,0
20191,3110579,CS100004,3,3,0,0,0,0,0
20191,3110578,CS100010,17,21,10,2,5,1,4
20191,3110560,CS100009,3,3,0,0,0,0,0
20191,3130198,CS100009,6,7,0,0,0,0,1
20191,3110560,CS100001,9,10,0,0,0,0,1
20191,3120106,CS100005,1,5,0,0,0,0,4
20191,3130186,CS100010,5,7,0,0,0,0,2
20191,3110571,CS100004,2,2,0,0,0,0,0
20191,3110554,CS100005,2,2,0,0,0,0,0
20191,3110572,CS100002,5,5,0,0,0,0,0
20191,3120103,CS100008,45,58,10,6,3,2,13
20191,3110559,CS100008,6,7,14,1,0,0,1
20191,3110582,CS100001,15,15,0,0,0,0,0
20191,3120101,CS100009,34,41,7,3,2,1,7
20191,3110576,CS100005,3,4,0,0,0,0,1
20191,3130175,CS100009,1,1,0,0,0,0,0
20191,3110574,CS100005,0,1,0,0,0,0,1
20191,3110555,CS100009,1,1,0,0,0,0,0
20191,3130190,CS100002,4,7,43,3,14,1,3
20191,3110565,CS100001,3,5,0,0,0,0,2
20191,3110560,CS100010,7,8,0,0,0,0,1
20191,3130181,CS100010,3,3,0,0,0,0,0
20191,3130193,CS100001,1,2,0,0,0,0,1
20191,3110547,CS100005,1,1,0,0,0,0,0
20191,3130189,CS100001,3,8,0,0,13,1,5
20191,3110542,CS100004,4,4,0,0,25,1,0
20191,3110582,CS100006,1,1,0,0,0,0,0
20191,3120107,CS100007,4,8,0,0,0,0,4
20191,3110555,CS100007,1,1,0,0,0,0,0
20191,3110144,CS100004,2,2,50,1,0,0,0
20191,3110542,CS100001,21,24,4,1,8,2,3
20191,3110585,CS100001,3,4,0,0,25,1,1
20191,3110576,CS100010,7,9,0,0,33,3,2
20191,3130191,CS100004,12,14,0,0,7,1,2
20191,3130196,CS100004,1,1,0,0,0,0,0
20191,3120104,CS100006,24,31,10,3,0,0,7
20191,3110572,CS100001,36,40,0,0,0,0,4
20191,3120107,CS100003,12,18,0,0,0,0,6
20191,3130193,CS100008,1,1,0,0,0,0,0
20191,3110569,CS100001,29,31,0,0,10,3,2
20191,3120106,CS100008,13,15,0,0,7,1,2
20191,3130198,CS100004,1,1,0,0,0,0,0
20191,3130196,CS100009,11,11,0,0,0,0,0
20191,3110520,CS100003,3,5,0,0,0,0,2
20191,3110587,CS100006,1,2,0,0,50,1,1
20191,3110583,CS100009,2,2,0,0,0,0,0
20191,3120100,CS100006,0,8,0,0,0,0,8
20191,3130181,CS100001,5,5,0,0,0,0,0
20191,3120107,CS100002,1,1,0,0,0,0,0
20191,3110542,CS100009,6,7,0,0,14,1,1
20191,3130195,CS100009,57,64,5,3,0,0,7
20191,3120102,CS100007,2,6,0,0,17,1,4
20191,3110550,CS100007,1,5,0,0,0,0,4
20191,3110570,CS100010,4,4,0,0,0,0,0
20191,3120099,CS100010,4,6,0,0,0,0,2
20191,3110144,CS100001,5,7,14,1,0,0,2
20191,3110754,CS100006,1,2,0,0,0,0,1
20191,3110530,CS100003,1,1,0,0,0,0,0
20191,3130190,CS100004,16,19,11,2,5,1,3
20191,3120103,CS100004,129,141,8,11,9,12,12
20191,3110561,CS100010,15,15,7,1,0,0,0
20191,3130191,CS100008,13,19,5,1,0,0,6
20191,3110576,CS100002,2,2,0,0,0,0,0
20191,3120101,CS100002,9,12,8,1,0,0,3
20191,3110564,CS100006,3,5,0,0,0,0,2
20191,3130195,CS100010,18,32,6,2,0,0,14
20191,3130184,CS100010,3,3,0,0,0,0,0
20192,3120101,CS100001,82,104,7,7,5,5,22
20192,3110754,CS100001,14,16,0,0,6,1,2
20192,3120105,CS100007,2,2,0,0,0,0,0
20192,3110582,CS100010,5,5,0,0,0,0,0
20192,3130186,CS100002,2,3,0,0,0,0,1
20192,3110540,CS100010,3,3,0,0,67,2,0
20192,3110540,CS100001,7,7,14,1,0,0,0
20192,3110530,CS100009,2,2,0,0,0,0,0
20192,3130190,CS100001,38,44,9,4,16,7,6
20192,3120101,CS100008,16,25,4,1,8,2,9
20192,3110554,CS100003,5,5,40,2,20,1,0
20192,3120094,CS100003,48,57,5,3,4,2,9
20192,3120100,CS100004,8,8,13,1,0,0,0
20192,3110550,CS100010,25,29,0,0,3,1,4
20192,3110579,CS100009,2,2,0,0,0,0,0
20192,3120054,CS100004,9,10,10,1,0,0,1
20192,3130191,CS100003,14,16,0,0,0,0,2
20192,3110577,CS100001,7,8,13,1,13,1,1
20192,3110554,CS100001,12,12,0,0,8,1,0
20192,3130183,CS100005,6,6,0,0,0,0,0
20192,3110569,CS100010,23,25,8,2,4,1,2
20192,3110583,CS100005,3,3,0,0,0,0,0
20192,3110578,CS100004,1,1,0,0,0,0,0
20192,3110285,CS100008,1,1,0,0,0,0,0
20192,3120106,CS100009,21,22,5,1,5,1,1
20192,3110545,CS100003,3,4,25,1,0,0,1
20192,3120054,CS100003,7,9,0,0,0,0,2
20192,3110587,CS100005,1,1,0,0,0,0,0
20192,3110559,CS100004,12,12,17,2,8,1,0
20192,3110585,CS100005,1,2,0,0,0,0,1
20192,3110557,CS100009,6,7,29,2,14,1,1
20192,3110576,CS100009,8,10,0,0,20,2,2
20192,3130183,CS100006,2,6,0,0,0,0,4
20192,3120099,CS100006,1,3,33,1,33,1,2
20192,3110575,CS100006,2,2,0,0,0,0,0
20192,3110563,CS100010,2,3,0,0,0,0,1
20192,3110532,CS100008,1,2,0,0,0,0,1
20192,3120094,CS100010,86,114,8,9,3,3,28
20192,3130183,CS100001,114,128,2,3,5,6,14
20192,3110569,CS100008,3,4,25,1,25,1,1
20192,3110532,CS100001,11,12,0,0,17,2,1
20192,3130193,CS100005,2,2,0,0,0,0,0
20192,3110557,CS100003,0,0,0,0,0,1,0
20192,3130195,CS100002,8,10,0,0,0,0,2
20192,3130191,CS100001,68,88,3,3,3,3,20
20192,3120100,CS100010,10,11,9,1,0,0,1
20192,3130195,CS100003,10,12,0,0,8,1,2
20192,3120096,CS100008,17,23,4,1,4,1,6
20192,3120101,CS100006,13,22,5,1,0,0,9
20192,3110547,CS100001,36,40,3,1,5,2,4
20192,3120100,CS100003,7,8,25,2,0,0,1
20192,3110572,CS100004,8,8,25,2,13,1,0
20192,3110565,CS100007,0,1,0,0,0,0,1
20192,3120101,CS100007,1,5,0,0,0,0,4
20192,3110144,CS100002,1,1,0,0,0,0,0
20192,3110548,CS100005,0,1,0,0,0,0,1
20192,3110578,CS100009,5,8,13,1,0,0,3
20192,3110550,CS100008,3,3,0,0,33,1,0
20192,3120101,CS100003,23,31,7,2,0,0,8
20192,3110569,CS100009,21,23,0,0,0,0,2
20192,3110571,CS100009,0,1,0,0,0,0,1
20192,3110569,CS100003,5,5,0,0,0,0,0
20192,3130175,CS100004,2,2,0,0,0,0,0
20192,3110557,CS100002,2,2,50,1,50,1,0
20192,3110520,CS100009,7,7,0,0,14,1,0
20192,3110520,CS100001,15,15,13,2,7,1,0
20192,3130198,CS100001,27,27,4,1,4,1,0
20192,3110532,CS100007,0,2,0,0,0,0,2
20192,3110542,CS100010,11,12,0,0,0,0,1
20192,3130194,CS100003,5,6,17,1,17,1,1
20192,3110555,CS100003,0,1,0,0,0,0,1
20192,3110547,CS100003,3,3,0,0,0,0,0
20192,3110582,CS100009,8,8,0,0,0,0,0
20192,3130183,CS100010,32,36,11,4,0,0,4
20192,3110578,CS100008,17,20,5,1,0,0,3
20192,3110569,CS100007,2,8,25,2,13,1,6
20192,3130196,CS100001,18,20,15,3,5,1,2
20192,3110550,CS100004,9,10,20,2,10,1,1
20192,3110545,CS100002,3,3,0,0,0,0,0
20192,3130198,CS100008,6,7,0,0,0,0,1
20192,3110560,CS100004,1,2,0,0,0,0,1
20192,3130178,CS100002,5,5,20,1,0,0,0
20192,3130194,CS100010,5,6,0,0,0,0,1
20192,3130186,CS100004,4,5,20,1,0,0,1
20192,3110576,CS100007,3,3,0,0,0,0,0
20192,3120102,CS100003,10,13,0,0,8,1,3
20192,3110579,CS100002,1,1,0,0,0,0,0
20192,3110561,CS100009,19,23,4,1,13,3,4
20192,3110148,CS100001,16,18,0,0,17,3,2
20192,3110554,CS100009,6,9,0,0,0,0,3
20192,3130183,CS100007,6,13,15,2,0,0,7
20192,3120107,CS100005,5,13,0,0,0,0,8
20192,3110564,CS100003,3,4,0,0,25,1,1
20192,3110148,CS100003,3,3,0,0,0,0,0
20192,3110148,CS100009,7,7,0,0,0,0,0
20192,3110285,CS100003,1,1,0,0,0,0,0
20192,3110547,CS100006,0,1,0,0,0,0,1
20192,3110545,CS100005,0,1,0,0,0,0,1
20192,3120094,CS100008,17,28,4,1,7,2,11
20192,3120096,CS100002,5,5,60,3,20,1,0
20192,3120054,CS100001,57,68,10,7,7,5,11
20192,3120103,CS100007,8,22,0,0,5,1,14
20192,3110520,CS100007,0,2,0,0,0,0,2
20192,3110285,CS100006,3,3,0,0,0,0,0
20192,3120054,CS100002,6,6,17,1,0,0,0
20192,3130197,CS100008,7,7,0,0,0,0,0
20192,3110548,CS100009,1,1,0,0,0,0,0
20192,3120054,CS100009,42,45,0,0,0,0,3
20192,3120054,CS100008,12,15,0,0,20,3,3
20192,3120104,CS100001,174,183,5,9,5,9,9
20192,3120094,CS100001,312,367,3,11,3,11,55
20192,3120099,CS100003,4,6,17,1,0,0,2
20192,3120103,CS100009,298,324,6,19,6,20,26
20192,3120106,CS100003,9,11,9,1,0,0,2
20192,3120104,CS100008,22,24,4,1,8,2,2
20192,3120096,CS100004,10,10,0,0,0,0,0
20192,3110562,CS100004,7,8,13,1,13,1,1
20192,3110542,CS100005,4,5,0,0,0,0,1
20192,3110148,CS100007,0,1,0,0,0,0,1
20192,3120096,CS100009,10,10,10,1,0,0,0
20192,3130189,CS100005,3,3,0,0,0,0,0
20192,3130185,CS100009,1,1,0,0,0,0,0
20192,3120096,CS100006,7,11,0,0,9,1,4
20192,3130175,CS100001,2,2,0,0,0,0,0
20192,3130190,CS100005,5,7,14,1,0,0,2
20192,3110575,CS100008,2,2,0,0,0,0,0
20192,3120105,CS100002,12,13,15,2,0,0,1
20192,3110561,CS100004,8,8,0,0,0,0,0
20192,3110570,CS100009,1,1,0,0,0,0,0
20192,3110582,CS100004,1,1,0,0,0,0,0
20192,3130184,CS100003,1,1,0,0,0,0,0
20192,3110578,CS100001,41,43,7,3,0,0,2
20192,3130183,CS100008,7,8,0,0,13,1,1
20192,3120105,CS100003,24,29,10,3,7,2,5
20192,3110577,CS100009,4,4,0,0,0,0,0
20192,3130178,CS100006,4,4,0,0,0,0,0
20192,3110557,CS100004,4,4,50,2,0,0,0
20192,3110545,CS100008,0,3,0,0,0,0,3
20192,3110530,CS100001,8,8,13,1,0,0,0
20192,3130186,CS100003,3,4,25,1,0,0,1
20192,3110547,CS100002,3,3,33,1,33,1,0
20192,3110754,CS100010,2,2,0,0,0,0,0
20192,3130175,CS100010,4,6,0,0,0,0,2
20192,3130194,CS100001,55,62,3,2,3,2,7
20192,3120102,CS100005,2,3,0,0,0,0,1
20192,3120102,CS100004,15,16,13,2,0,0,1
20192,3130188,CS100009,2,3,0,0,0,0,1
20192,3110565,CS100005,1,1,0,0,0,0,0
20192,3110578,CS100005,5,7,14,1,0,0,2
20192,3130190,CS100007,3,4,25,1,0,0,1
20192,3120099,CS100005,2,4,0,0,0,0,2
20192,3130194,CS100007,0,5,0,0,0,0,5
20192,3130198,CS100005,2,2,0,0,0,0,0
20192,3110563,CS100009,1,1,0,0,0,0,0
20192,3130184,CS100005,1,1,0,0,0,0,0
20192,3130178,CS100005,1,1,0,0,0,0,0
20192,3110583,CS100002,1,1,0,0,0,0,0
20192,3120104,CS100009,145,155,7,10,4,6,10
20192,3120103,CS100005,28,35,3,1,6,2,7
20192,3130183,CS100004,12,12,8,1,0,0,0
20192,3130195,CS100004,9,11,0,0,0,0,2
20192,3110572,CS100006,2,2,0,0,0,0,0
20192,3130184,CS100001,16,16,6,1,0,0,0
20192,3130178,CS100010,8,9,44,4,0,0,1
20192,3130195,CS100006,2,5,20,1,0,0,3
20192,3110577,CS100005,2,2,0,0,0,0,0
20192,3130189,CS100008,1,1,0,0,0,0,0
20192,3110571,CS100001,6,7,0,0,0,0,1
20192,3130198,CS100002,2,2,50,1,0,0,0
20192,3110562,CS100010,40,41,10,4,2,1,1
20192,3110576,CS100006,3,3,0,0,0,0,0
20192,3130185,CS100007,0,1,0,0,0,0,1
20192,3110587,CS100002,3,3,33,1,0,0,0
20192,3110144,CS100008,2,2,0,0,0,0,0
20192,3120103,CS100001,253,299,6,17,9,26,46
20192,3120101,CS100004,32,43,5,2,5,2,11
20192,3110587,CS100001,14,15,7,1,7,1,1
20192,3110545,CS100010,4,9,11,1,0,0,5
20192,3130186,CS100001,10,11,9,1,18,2,1
20192,3110520,CS100006,2,2,0,0,0,0,0
20192,3110587,CS100007,2,3,0,0,0,0,1
20192,3110540,CS100009,0,1,0,0,0,0,1
20192,3110571,CS100007,2,3,33,1,0,0,1
20192,3110561,CS100006,1,1,0,0,0,0,0
20192,3110559,CS100006,1,1,0,0,0,0,0
20192,3110579,CS100008,2,2,50,1,0,0,0
20192,3120102,CS100010,49,53,9,5,6,3,4
20192,3110561,CS100005,1,1,0,0,0,0,0
20192,3110583,CS100006,1,1,100,1,0,0,0
20192,3120103,CS100003,78,98,4,4,8,8,20
20192,3110572,CS100009,10,10,10,1,10,1,0
20192,3120094,CS100009,220,249,6,15,6,15,29
20192,3110754,CS100009,7,8,0,0,25,2,1
20192,3120100,CS100009,10,13,15,2,8,1,3
20192,3110573,CS100001,4,4,0,0,0,0,0
20192,3110554,CS100004,5,6,0,0,0,0,1
20192,3110564,CS100008,4,5,0,0,20,1,1
20192,3110575,CS100010,3,3,0,0,0,0,0
20192,3110572,CS100003,3,3,0,0,0,0,0
20192,3110554,CS100008,1,1,0,0,0,0,0
20192,3110555,CS100005,1,1,0,0,0,0,0
20192,3110575,CS100002,1,1,0,0,0,0,0
20192,3120106,CS100001,60,64,8,5,3,2,4
20192,3110545,CS100004,2,3,0,0,0,0,1
20192,3130183,CS100003,26,26,4,1,8,2,0
20192,3110545,CS100009,3,4,0,0,0,0,1
20192,3130191,CS100005,4,6,0,0,0,0,2
20192,3110548,CS100004,1,1,0,0,0,0,0
20192,3120054,CS100005,3,7,0,0,0,0,4
20192,3110548,CS100008,1,2,0,0,0,0,1
20192,3130185,CS100008,2,2,50,1,0,0,0
20192,3110548,CS100001,15,17,0,0,12,2,2
20192,3130183,CS100002,10,12,8,1,0,0,2
20192,3120106,CS100002,6,7,0,0,0,0,1
20192,3110754,CS100008,4,4,0,0,0,0,0
20192,3110532,CS100004,1,1,0,0,0,0,0
20192,3130178,CS100001,9,10,0,0,10,1,1
20192,3110575,CS100001,9,9,0,0,0,0,0
20192,3120094,CS100006,14,32,0,0,6,2,18
20192,3120106,CS100010,26,35,9,3,0,0,9
20192,3110569,CS100006,4,5,0,0,0,0,1
20192,3110572,CS100008,8,9,11,1,22,2,1
20192,3110561,CS100007,1,1,0,0,0,0,0
20192,3120094,CS100005,13,21,10,2,0,0,8
20192,3120099,CS100001,3,7,0,0,0,0,4
20192,3110547,CS100008,1,4,0,0,0,0,3
20192,3110564,CS100007,2,4,0,0,0,0,2
20192,3110285,CS100005,3,4,25,1,25,1,1
20192,3120054,CS100010,18,26,8,2,8,2,8
20192,3130191,CS100002,7,13,15,2,0,0,6
20192,3130191,CS100010,43,54,4,2,0,0,11
20192,3110560,CS100007,0,1,0,0,0,0,1
20192,3110570,CS100006,0,1,0,0,0,0,1
20192,3110285,CS100009,5,6,17,1,17,1,1
20192,3130178,CS100008,2,3,0,0,33,1,1
20192,3110545,CS100007,1,3,0,0,0,0,2
20192,3130193,CS100009,1,1,0,0,0,0,0
20192,3110583,CS100008,0,1,0,0,0,0,1
20192,3110550,CS100006,2,2,0,0,0,0,0
20192,3120102,CS100001,76,80,6,5,8,6,4
20192,3130190,CS100010,19,23,4,1,4,1,4
20192,3120104,CS100010,152,168,7,12,7,11,16
20192,3130197,CS100001,27,28,7,2,0,0,1
20192,3120106,CS100006,2,7,0,0,0,0,5
20192,3110573,CS100009,2,3,0,0,0,0,1
20192,3110144,CS100003,2,2,0,0,0,0,0
20192,3120101,CS100010,46,70,4,3,1,1,24
20192,3120105,CS100001,70,79,5,4,10,8,9
20192,3110562,CS100002,5,5,0,0,0,0,0
20192,3120104,CS100004,117,126,6,8,4,5,9
20192,3120102,CS100009,24,27,0,0,4,1,3
20192,3110559,CS100001,17,20,10,2,5,1,3
20192,3120101,CS100005,16,27,0,0,0,0,11
20192,3130198,CS100010,3,3,0,0,0,0,0
20192,3110557,CS100007,1,3,0,0,0,0,2
20192,3110579,CS100010,2,2,0,0,0,0,0
20192,3110564,CS100010,19,20,10,2,0,0,1
20192,3120103,CS100002,34,37,5,2,5,2,3
20192,3110578,CS100002,5,5,0,0,0,0,0
20192,3110562,CS100003,5,5,0,0,0,0,0
20192,3110565,CS100008,1,1,0,0,0,0,0
20192,3110583,CS100001,5,7,14,1,0,0,2
20192,3130185,CS100010,6,8,13,1,13,1,2
20192,3110575,CS100007,0,1,0,0,0,0,1
20192,3130195,CS100007,5,11,0,0,0,0,6
20192,3110547,CS100010,8,9,11,1,0,0,1
20192,3110520,CS100004,1,4,0,0,0,0,3
20192,3130185,CS100005,1,2,0,0,0,0,1
20192,3110585,CS100010,3,3,0,0,0,0,0
20192,3110285,CS100004,1,1,0,0,0,0,0
20192,3110584,CS100001,2,3,67,2,0,0,1
20192,3110532,CS100006,1,1,0,0,0,0,0
20192,3110571,CS100008,7,7,14,1,0,0,0
20192,3130194,CS100009,17,19,5,1,16,3,2
20192,3110572,CS100010,14,17,0,0,0,0,3
20192,3110574,CS100004,1,1,0,0,0,0,0
20192,3110577,CS100010,0,2,0,0,0,0,2
20192,3110571,CS100010,4,4,0,0,25,1,0
20192,3130186,CS100009,3,3,0,0,0,0,0
20192,3110579,CS100007,2,3,0,0,0,0,1
20192,3110576,CS100004,5,5,20,1,0,0,0
20192,3110579,CS100006,1,1,0,0,0,0,0
20192,3110576,CS100001,26,26,4,1,12,3,0
20192,3110564,CS100002,4,5,20,1,0,0,1
20192,3110564,CS100004,21,21,19,4,5,1,0
20192,3110542,CS100002,5,5,0,0,0,0,0
20192,3130186,CS100006,0,1,0,0,100,1,1
20192,3110520,CS100005,1,1,0,0,0,0,0
20192,3110559,CS100002,1,1,0,0,0,0,0
20192,3120105,CS100005,18,19,0,0,0,0,1
20192,3130195,CS100001,118,127,3,4,2,2,9
20192,3110584,CS100009,8,8,0,0,0,0,0
20192,3110532,CS100005,2,3,0,0,0,0,1
20192,3120104,CS100007,5,13,0,0,8,1,8
20192,3130195,CS100010,19,34,6,2,0,0,15
20192,3130194,CS100005,1,2,0,0,0,0,1
20192,3120100,CS100008,6,6,0,0,17,1,0
20192,3110540,CS100003,1,1,0,0,100,1,0
20192,3130185,CS100002,2,2,0,0,0,0,0
20192,3110574,CS100001,1,1,0,0,0,0,0
20192,3110548,CS100007,0,2,0,0,0,0,2
20192,3110148,CS100010,12,17,12,2,0,0,5
20192,3120107,CS100004,9,10,0,0,10,1,1
20192,3130190,CS100006,0,2,50,1,0,0,2
20192,3130189,CS100010,2,3,0,0,0,0,1
20192,3110573,CS100007,0,1,0,0,0,0,1
20192,3130197,CS100010,2,2,50,1,50,1,0
20192,3110571,CS100005,2,2,0,0,0,0,0
20192,3130183,CS100009,44,51,8,4,0,0,7
20192,3120102,CS100002,14,14,0,0,0,0,0
20192,3110569,CS100004,10,10,10,1,20,2,0
20192,3110559,CS100009,14,14,0,0,0,0,0
20192,3110559,CS100007,1,1,0,0,0,0,0
20192,3110564,CS100006,3,5,0,0,0,0,2
20192,3110577,CS100004,1,1,0,0,0,0,0
20192,3120105,CS100009,46,52,8,4,10,5,6
20192,3120102,CS100008,8,9,0,0,0,0,1
20192,3130195,CS100005,6,8,0,0,0,0,2
20192,3110587,CS100009,14,14,0,0,0,0,0
20192,3110540,CS100006,1,1,0,0,0,0,0
20192,3130184,CS100010,3,3,0,0,0,0,0
20192,3130196,CS100010,1,4,0,0,0,0,3
20192,3120094,CS100004,55,66,3,2,5,3,11
20192,3130194,CS100002,4,4,0,0,0,0,0
20192,3120104,CS100005,34,44,2,1,2,1,10
20192,3120100,CS100001,19,22,0,0,5,1,3
20192,3130198,CS100007,4,6,33,2,0,0,2
20192,3120096,CS100007,4,4,0,0,0,0,0
20192,3130198,CS100003,1,1,0,0,0,0,0
20192,3110754,CS100003,1,1,0,0,0,0,0
20192,3110557,CS100005,5,5,0,0,20,1,0
20192,3110148,CS100008,1,2,0,0,0,0,1
20192,3110545,CS100006,1,2,0,0,0,0,1
20192,3130178,CS100004,2,2,50,1,0,0,0
20192,3130191,CS100009,56,61,2,1,5,3,5
20192,3120103,CS100010,175,214,6,12,5,11,39
20192,3120106,CS100004,2,3,0,0,33,1,1
20192,3120107,CS100001,56,69,6,4,4,3,13
20192,3110557,CS100010,9,10,20,2,0,0,1
20192,3110520,CS100008,4,7,14,1,0,0,3
20192,3120096,CS100003,7,7,0,0,14,1,0
20192,3110581,CS100010,2,2,0,0,0,0,0
20192,3110144,CS100010,9,10,0,0,10,1,1
20192,3110542,CS100003,2,2,0,0,0,0,0
20192,3130191,CS100006,10,13,8,1,0,0,3
20192,3130185,CS100001,11,13,0,0,8,1,2
20192,3110148,CS100002,3,3,0,0,0,0,0
20192,3130175,CS100008,0,1,0,0,0,0,1
20192,3110754,CS100007,0,2,0,0,0,0,2
20192,3110562,CS100009,12,12,8,1,8,1,0
20192,3110572,CS100005,5,6,17,1,0,0,1
20192,3110561,CS100001,17,17,6,1,6,1,0
20192,3120054,CS100007,2,7,14,1,0,0,5
20192,3130181,CS100009,2,3,0,0,0,0,1
20192,3110570,CS100008,2,2,0,0,0,0,0
20192,3110563,CS100008,1,1,0,0,0,0,0
20192,3110540,CS100008,1,1,0,0,0,0,0
20192,3130175,CS100007,1,1,0,0,0,0,0
20192,3110560,CS100002,2,2,0,0,0,0,0
20192,3110579,CS100001,7,7,0,0,29,2,0
20192,3120094,CS100002,34,43,12,5,7,3,9
20192,3120106,CS100007,3,3,0,0,0,0,0
20192,3110555,CS100001,9,10,0,0,0,0,1
20192,3110583,CS100003,2,2,0,0,0,0,0
20192,3130194,CS100004,2,2,0,0,0,0,0
20192,3120100,CS100005,4,6,0,0,0,0,2
20192,3110557,CS100008,6,7,0,0,14,1,1
20192,3110564,CS100009,19,20,10,2,10,2,1
20192,3110559,CS100005,2,2,0,0,0,0,0
20192,3110542,CS100006,1,2,0,0,0,0,1
20192,3120100,CS100007,2,2,50,1,0,0,0
20192,3110576,CS100003,2,2,50,1,0,0,0
20192,3110148,CS100006,3,7,0,0,0,0,4
20192,3110573,CS100006,0,1,0,0,100,1,1
20192,3110285,CS100010,7,7,14,1,0,0,0
20192,3110565,CS100009,1,1,0,0,0,0,0
20192,3120105,CS100004,34,34,12,4,0,0,0
20192,3110581,CS100002,1,1,0,0,0,0,0
20192,3110555,CS100010,6,6,33,2,0,0,0
20192,3110563,CS100001,4,4,0,0,0,0,0
20192,3110561,CS100002,4,4,0,0,0,0,0
20192,3110582,CS100005,2,3,0,0,0,0,1
20192,3120054,CS100006,4,13,0,0,0,0,9
20192,3130175,CS100005,0,1,0,0,0,0,1
20192,3130186,CS100007,4,5,0,0,0,0,1
20192,3110550,CS100005,5,5,0,0,0,0,0
20192,3110148,CS100004,3,3,0,0,0,0,0
20192,3110585,CS100008,1,2,0,0,0,0,1
20192,3110587,CS100010,4,6,17,1,17,1,2
20192,3130178,CS100009,3,3,33,1,0,0,0
20192,3110560,CS100003,1,1,0,0,0,0,0
20192,3110585,CS100003,1,1,0,0,0,0,0
20192,3130196,CS100004,0,0,0,0,0,1,0
20192,3120106,CS100005,2,6,17,1,0,0,4
20192,3110585,CS100001,3,4,0,0,0,0,1
20192,3130193,CS100001,1,2,0,0,0,0,1
20192,3110569,CS100001,30,32,9,3,6,2,2
20192,3130189,CS100001,3,8,0,0,0,0,5
20192,3110560,CS100001,9,10,0,0,0,0,1
20192,3110557,CS100001,23,27,0,0,4,1,4
20192,3110555,CS100007,1,1,0,0,0,0,0
20192,3120100,CS100006,1,9,11,1,0,0,8
20192,3120099,CS100002,0,1,0,0,0,0,1
20192,3110582,CS100001,14,14,0,0,7,1,0
20192,3110576,CS100010,8,10,10,1,0,0,2
20192,3120100,CS100002,4,4,25,1,0,0,0
20192,3110577,CS100008,1,2,0,0,0,0,1
20192,3130186,CS100008,9,9,11,1,11,1,0
20192,3130181,CS100010,3,3,0,0,0,0,0
20192,3120105,CS100010,45,51,6,3,6,3,6
20192,3120107,CS100009,17,23,0,0,4,1,6
20192,3110578,CS100010,19,23,9,2,0,0,4
20192,3110560,CS100009,3,3,0,0,0,0,0
20192,3130198,CS100009,6,7,14,1,14,1,1
20192,3130196,CS100009,11,11,0,0,0,0,0
20192,3110547,CS100005,1,1,0,0,0,0,0
20192,3110520,CS100010,5,7,14,1,0,0,2
20192,3110571,CS100004,2,2,0,0,0,0,0
20192,3110144,CS100004,2,2,50,1,50,1,0
20192,3120101,CS100009,35,42,5,2,2,1,7
20192,3120096,CS100005,8,11,9,1,9,1,3
20192,3110565,CS100001,3,5,0,0,0,0,2
20192,3110542,CS100008,2,2,0,0,0,0,0
20192,3110565,CS100010,3,4,0,0,0,0,1
20192,3130190,CS100002,4,7,0,0,0,0,3
20192,3110583,CS100009,1,1,0,0,100,1,0
20192,3110554,CS100005,2,2,0,0,0,0,0
20192,3120103,CS100008,45,60,7,4,3,2,15
20192,3110550,CS100001,56,60,3,2,5,3,4
20192,3120106,CS100008,14,16,13,2,6,1,2
20192,3130191,CS100004,13,15,13,2,7,1,2
20192,3110572,CS100002,6,6,17,1,0,0,0
20192,3110574,CS100005,0,1,0,0,0,0,1
20192,3110144,CS100009,8,8,0,0,13,1,0
20192,3120107,CS100002,2,2,50,1,0,0,0
20192,3110579,CS100004,3,3,0,0,0,0,0
20192,3110576,CS100005,3,4,0,0,0,0,1
