query_id,law,user_query,current_gt,current_f1,candidate_rank,candidate_article,candidate_title,candidate_text,relevance_score,is_current_gt,is_legal_match,legal_reason
6,가맹사업법,상권보호 영업구역 보장 가맹사업법,제12조의4,0.000,8,제27조,제27조,[제27조] ④ 협의회는 법 제23조의2제1항에 따라 수소법원이 소송절차를 중지한 분쟁조정 사건에 대해 법 제23조제3항에 따 라 조정신청을 각하하거나 같은 조 제4항에 따라 조정절차를 끝낸 경우에는 분쟁당사자의 동의를 받아 다음 각 호 의 사항을 수소법원에 알려야 한다. 1. 분쟁당사자의 성명과 주소 2. 조정신청의 각하 사유 또는 조정절차의 종료 사유,0.400,,0,상권보호와 무관한 조문
6,가맹사업법,상권보호 영업구역 보장 가맹사업법,제12조의4,0.000,9,제13조의5,제13조의5,[제13조의5] ③ 가맹본부 및 가맹점사업자가 법 제12조의6제1항 본문에 따른 광고ㆍ판촉행사의 약정을 체결하려는 경우에는 가 맹계약과 별도로 체결해야 한다.,0.400,,0,질문과 관련 없는 조문
6,가맹사업법,상권보호 영업구역 보장 가맹사업법,제12조의4,0.000,10,제9조,제9조,[제9조] ③ 법 제9조제5항 각 호 외의 부분에서 “대통령령으로 정하는 예상매출액의 범위”란 가맹희망자의 점포 예정지에서 영업개시일부터 1년간 발생할 것으로 예상되는 매출액의 최저액과 최고액으로 획정된 범위를 말한다. 이 경우 그 매출액의 최고액은 그 매출액의 최저액의 1.7배를 초과해서는 아니 된다.<신설 2014. 2. 11.>,0.400,,0,상권보호와 무관한 조문
7,가맹사업법,가맹본부 영업지역 변경 협의 가맹사업법,제12조의4 / 제12조의5,0.286,1,제14조의2,제14조의2(가맹점사업자단체의 거래조건 변경 협의 등),제14조의2(가맹점사업자단체의 거래조건 변경 협의 등),0.794,,0,질문과 주제 불일치
7,가맹사업법,가맹본부 영업지역 변경 협의 가맹사업법,제12조의4 / 제12조의5,0.286,2,제12조의4,제12조의4(부당한 영업지역 침해금지),제12조의4(부당한 영업지역 침해금지) ① 가맹본부는 가맹계약 체결 시 가맹점사업자의 영업지역을 설정하여 가맹계 약서에 이를 기재하여야 한다. ② 가맹본부가 가맹계약 갱신과정에서 상권의 급격한 변화 등 대통령령으로 정하는 사유가 발생하여 기존 영업지 역을 변경하기 위해서는 가맹점사업자와 합의하여야 한다.<개정 2018. 1. 16.> ③ 가맹본부는 정당한,0.798,1,,
7,가맹사업법,가맹본부 영업지역 변경 협의 가맹사업법,제12조의4 / 제12조의5,0.286,4,제2조,제2조,"4. “가맹희망자”란 가맹계약을 체결하기 위하여 가맹본부나 가맹지역본부와 상담하거나 협의하는 자를 말한다. 5. “가맹점운영권”이란 가맹점사업자가 가맹본부의 가맹사업과 관련하여 가맹점을 운영할 수 있는 계약상의 권리를 말한다. 6. “가맹금”이란 명칭이나 지급형태가 어떻든 간에 다음 각 목의 어느 하나에 해당하는 대가를 말한다. 다만, 가맹본 부에 귀속되지",0.400,,0,RECHECK->0 (규칙 미해당)
7,가맹사업법,가맹본부 영업지역 변경 협의 가맹사업법,제12조의4 / 제12조의5,0.286,6,제6조,제6조,1. 가맹사업의 통일성 및 가맹본부의 명성을 유지하기 위한 노력 2. 가맹본부의 공급계획과 소비자의 수요충족에 필요한 적정한 재고유지 및 상품진열 3. 가맹본부가 상품 또는 용역에 대하여 제시하는 적절한 품질기준의 준수 4. 제3호의 규정에 의한 품질기준의 상품 또는 용역을 구입하지 못하는 경우 가맹본부가 제공하는 상품 또는 용역 의 사용 5. 가맹본부가,0.400,,0,RECHECK->0 (규칙 미해당)
7,가맹사업법,가맹본부 영업지역 변경 협의 가맹사업법,제12조의4 / 제12조의5,0.286,7,제5조의3,제5조의3,[제5조의3] ③ 가맹본부는 별표 1의2에서 정한 변경등록사항이 변경된 경우에는 같은 표에서 정한 기한 내에 별지 제4호서식 의 정보공개서 변경등록 신청서에 다음 각 호의 서류를 첨부하여 공정거래위원회 또는 시ㆍ도지사에게 제출하여야 한다. 이 경우 공정거래위원회 또는 시ㆍ도지사는 「전자정부법」 제36조제1항에 따른 행정정보의 공동이용을 통하 여 법인 등기사,0.400,,1,영업지역 변경 관련 규정
7,가맹사업법,가맹본부 영업지역 변경 협의 가맹사업법,제12조의4 / 제12조의5,0.286,10,제18조,제18조(협의회의 회의),제18조(협의회의 회의) ①법 제16조에 따라 가맹사업거래분쟁조정협의회(이하 “협의회”라 한다)의 위원장이 법,0.400,,0,질문과 주제 불일치
8,가맹사업법,가맹점 반경 500m 동일 브랜드 출점,제12조의4,0.000,1,제9조,제9조,[제9조] ⑥ 가맹본부는 예상매출액 산정서를 가맹계약 체결일부터 5년간 보관하여야 한다.<신설 2013. 8. 13.>,0.925,,0,질문과 관련 없는 조문
8,가맹사업법,가맹점 반경 500m 동일 브랜드 출점,제12조의4,0.000,2,제41조,제41조,"[제41조] ①제9조제1항의 규정에 위반하여 허위ㆍ과장의 정보제공행위나 기만적인 정보제공행위를 한 자는 5년 이하의 징역 또는 3억원 이하의 벌금에 처한다. <개정 2007. 8. 3., 2013. 8. 13.>",0.889,,0,질문과 주제 불일치
8,가맹사업법,가맹점 반경 500m 동일 브랜드 출점,제12조의4,0.000,3,제6조의2,제6조의2,"[제6조의2] ⑥그 밖에 정보공개서의 등록, 변경등록, 신고 및 공개의 방법과 절차는 대통령령으로 정한다.<개정 2013. 8. 13.> [본조신설 2007. 8. 3.]",0.883,,0,RECHECK->0 (규칙 미해당)
8,가맹사업법,가맹점 반경 500m 동일 브랜드 출점,제12조의4,0.000,4,제37조의2,제37조의2,행위에 따른 벌금 및 과징금 5. 위반행위의 기간ㆍ횟수 6. 가맹본부의 재산상태 7. 가맹본부의 피해구제 노력의 정도 ④ 제1항 또는 제2항에 따라 손해배상청구의 소가 제기된 경우 「독점규제 및 공정거래에 관한 법률」,0.902,,1,벌칙/제재 조문 (벌금)
8,가맹사업법,가맹점 반경 500m 동일 브랜드 출점,제12조의4,0.000,5,제12조의4,제12조의4(부당한 영업지역 침해금지),제12조의4(부당한 영업지역 침해금지) ① 가맹본부는 가맹계약 체결 시 가맹점사업자의 영업지역을 설정하여 가맹계 약서에 이를 기재하여야 한다. ② 가맹본부가 가맹계약 갱신과정에서 상권의 급격한 변화 등 대통령령으로 정하는 사유가 발생하여 기존 영업지 역을 변경하기 위해서는 가맹점사업자와 합의하여야 한다.<개정 2018. 1. 16.> ③ 가맹본부는 정당한,0.400,1,,
8,가맹사업법,가맹점 반경 500m 동일 브랜드 출점,제12조의4,0.000,6,제6조,제6조,경우 사업장의 위치변경 또는 가맹점운영권의 양도 금지 10. 가맹계약기간중 가맹본부와 동일한 업종을 영위하는 행위의 금지 11. 가맹본부의 영업기술이나 영업비밀의 누설 금지 12. 영업표지에 대한 제3자의 침해사실을 인지하는 경우 가맹본부에 대한 영업표지침해사실의 통보와 금지조치에 필요한 적절한 협력 제3장 가맹사업거래의 공정화,0.400,,0,질문과 관련 없음
8,가맹사업법,가맹점 반경 500m 동일 브랜드 출점,제12조의4,0.000,7,제13조의4,제13조의4(영업지역 변경사유),"제13조의4(영업지역 변경사유) 법 제12조의4제2항에서 “상권의 급격한 변화 등 대통령령으로 정하는 사유가 발생하는 경우”란 다음 각 호의 어느 하나에 해당하는 경우를 말한다. 1. 재건축, 재개발 또는 신도시 건설 등으로 인하여 상권의 급격한 변화가 발생하는 경우 2. 해당 상권의 거주인구 또는 유동인구가 현저히 변동되는 경우 3. 소비자의 기호변화 등",0.400,,0,영업지역 변경사유 관련 조문
8,가맹사업법,가맹점 반경 500m 동일 브랜드 출점,제12조의4,0.000,8,제5조의10,제5조의10,[제5조의10] ⑥ 예치기관의 장은 가맹본부 또는 가맹점사업자가 제1항부터 제4항까지의 규정에 따라 제출한 증명서류 등을 해 당 예치가맹금을 지급 또는 반환한 날부터 3개월간 보관하여야 한다.,0.400,,0,질문과 관련 없는 조문
8,가맹사업법,가맹점 반경 500m 동일 브랜드 출점,제12조의4,0.000,9,제13조의3,제13조의3(부당한 영업시간 구속 금지의 판단기준),제13조의3(부당한 영업시간 구속 금지의 판단기준) ① 법 제12조의3제2항제1호에서 “대통령령으로 정하는 심야 영업 시간대”란 오전 0시부터 오전 6시까지 또는 오전 1시부터 오전 6시까지를 말한다. <개정 2018. 4. 3.> ② 법 제12조의3제2항제1호에서 “대통령령으로 정하는 일정한 기간”이란 가맹점사업자가 영업시간 단축을 요구한 날이 속한 달의,0.400,,0,질문과 주제 불일치
8,가맹사업법,가맹점 반경 500m 동일 브랜드 출점,제12조의4,0.000,10,제5조의6,제5조의6,"[제5조의6] ① 공정거래위원회 또는 시ㆍ도지사는 법 제6조의4제1항제1호 또는 제2호에 해 당하는 사유로 정보공개서의 등록을 취소한 경우에는 취소한 날 부터 7일 이내에 해당 가맹본부에 서면으로 그 사실 과 취소 사유를 알려야 한다. <개정 2014. 2. 11., 2017. 3. 20., 2018. 12. 18.>",0.400,,0,질문과 관련 없는 조문
9,가맹사업법,영업지역 미설정 가맹계약서 미기재,제11조의2 / 제12조의4 / 제37조의2,0.250,1,제9조,제9조,[제9조] ⑥ 가맹본부는 예상매출액 산정서를 가맹계약 체결일부터 5년간 보관하여야 한다.<신설 2013. 8. 13.>,0.905,,0,질문과 관련 없음
9,가맹사업법,영업지역 미설정 가맹계약서 미기재,제11조의2 / 제12조의4 / 제37조의2,0.250,2,제41조,제41조,"[제41조] ①제9조제1항의 규정에 위반하여 허위ㆍ과장의 정보제공행위나 기만적인 정보제공행위를 한 자는 5년 이하의 징역 또는 3억원 이하의 벌금에 처한다. <개정 2007. 8. 3., 2013. 8. 13.>",0.866,,1,위반에 대한 벌칙 규정
9,가맹사업법,영업지역 미설정 가맹계약서 미기재,제11조의2 / 제12조의4 / 제37조의2,0.250,3,제13조,제13조,[제13조] 그 밖에 가맹점사업자가 가맹사업을 정상적으로 유지하기 위하여 필요하다고 인정되는 것으로서 대통령령으 로 정하는 사항,0.832,,0,RECHECK->0 (규칙 미해당)
9,가맹사업법,영업지역 미설정 가맹계약서 미기재,제11조의2 / 제12조의4 / 제37조의2,0.250,4,제37조의2,제37조의2,행위에 따른 벌금 및 과징금 5. 위반행위의 기간ㆍ횟수 6. 가맹본부의 재산상태 7. 가맹본부의 피해구제 노력의 정도 ④ 제1항 또는 제2항에 따라 손해배상청구의 소가 제기된 경우 「독점규제 및 공정거래에 관한 법률」,0.879,1,,
9,가맹사업법,영업지역 미설정 가맹계약서 미기재,제11조의2 / 제12조의4 / 제37조의2,0.250,5,제12조의4,제12조의4(부당한 영업지역 침해금지),제12조의4(부당한 영업지역 침해금지) ① 가맹본부는 가맹계약 체결 시 가맹점사업자의 영업지역을 설정하여 가맹계 약서에 이를 기재하여야 한다. ② 가맹본부가 가맹계약 갱신과정에서 상권의 급격한 변화 등 대통령령으로 정하는 사유가 발생하여 기존 영업지 역을 변경하기 위해서는 가맹점사업자와 합의하여야 한다.<개정 2018. 1. 16.> ③ 가맹본부는 정당한,0.400,1,,
9,가맹사업법,영업지역 미설정 가맹계약서 미기재,제11조의2 / 제12조의4 / 제37조의2,0.250,6,제11조의2,제11조의2(표준가맹계약서),"제11조의2(표준가맹계약서) ① 공정거래위원회는 건전한 가맹사업거래질서를 확립하고 불공정한 내용의 가맹계약이 통용되는 것을 방지하기 위하여 일정한 가맹사업거래에서 표준이 되는 가맹계약서(이하 “표준가맹계약서”라 한다)를 마련하고, 가맹본부, 가맹본부로 구성된 사업자단체, 가맹점사업자 및 제14조의2에 따른 가맹점사업자단체에 이를 사용하도록 권장할 수 있다.",0.400,1,,
9,가맹사업법,영업지역 미설정 가맹계약서 미기재,제11조의2 / 제12조의4 / 제37조의2,0.250,7,제2조,제2조,9. “가맹계약서”라 함은 가맹사업의 구체적 내용과 조건 등에 있어 가맹본부 또는 가맹점사업자(이하 “가맹사업당사 자”라 한다)의 권리와 의무에 관한 사항(특수한 거래조건이나 유의사항이 있는 경우에는 이를 포함한다)을 기재 가맹사업거래의 공정화에 관한 법률 가. 가맹본부의 일반 현황 나. 가맹본부의 가맹사업 현황(가맹점사업자의 매출에 관한 사항을 포함한다),0.400,,1,가맹계약서 정의 규정
9,가맹사업법,영업지역 미설정 가맹계약서 미기재,제11조의2 / 제12조의4 / 제37조의2,0.250,9,제4조,제4조(정보공개서의 기재사항),제4조(정보공개서의 기재사항) ①법 제2조제10호 각 목 외의 부분에서 “대통령령으로 정하는 사항”이란 별표 1의 기재 사항(이하 “정보공개사항”이라 한다)을 말한다. <개정 2008. 1. 31.> ②정보공개서는 표지ㆍ목차 및 정보공개사항으로 구성하되 그 내용이 명확하고 구체적이며 가맹희망자가 이해하 기 쉽도록 영업표지별로 별도의 문서로 작성되어야 한다.,0.400,,0,RECHECK->0 (규칙 미해당)
9,가맹사업법,영업지역 미설정 가맹계약서 미기재,제11조의2 / 제12조의4 / 제37조의2,0.250,10,제11조,제11조,"[제11조] ②가맹계약서는 다음 각호의 사항을 포함하여야 한다.<개정 2007. 8. 3., 2018. 10. 16., 2024. 1. 2.> 1. 영업표지의 사용권 부여에 관한 사항 2. 가맹점사업자의 영업활동 조건에 관한 사항 3. 가맹점사업자에 대한 교육ㆍ훈련, 경영지도에 관한 사항 4. 가맹금 등의 지급에 관한 사항 5. 영업지역의 설정에 관한 사항",0.400,,1,영업지역 설정 의무 규정
