station_id,station_name,sigungu_code,dong_code,lat,lon,opened_at
573,573. 구의문주차장 앞,,,,,
574,574. 아차산역4번출구,,,,,
575,575. 대원중고교 입구(대하빌딩),,,,,
5751,5751. 송파여성축구장,,,,,
5752,5752. 풍납백제문화공원 옆 인근,,,,,
5753,5753. 호반써밋,,,,,
5756,5756. 극동아파트,,,,,
5758,5758. 올림픽선수기자촌아파트 123동 근처,,,,,
5759,5759. 풍납근린공원,,,,,
576,576. 광나루역 3번 출구,,,,,
5760,5760. 풍납사거리 성내유수지,,,,,
5761,5761. 버섯분수대,,,,,
5763,5763. 세륜초등학교 건너편,,,,,
5764,5764. 한국체육대학교,,,,,
5765,5765. 삼전동주민센터 건너편,,,,,
5766,5766. 북위례1,,,,,
5767,5767. 북위례2,,,,,
5768,5768.방이삼거리,,,,,
577,577. 광진청소년수련관,,,,,
5773,5773. 송파시그니처롯데캐슬,,,,,
5774,5774. 가락본동주민센터 인근,,,,,
5775,5775. 가락시장역 5번출구,,,,,
5777,5777. 호반써밋12단지,,,,,
5778,5778. 북위례3,,,,,
5779,5779. 나래교,,,,,
578,578. 성동세무서 부근,,,,,
5780,5780. 송파세무서,,,,,
5781,5781. 올림픽공원 수영장,,,,,
5782,5782. 오금현대 아파트 상가입구 앞,,,,,
579,579. 마장역 4번출구,,,,,
582,582. 경일중학교 앞,,,,,
583,583. 청계천 생태교실 앞,,,,,
584,584. 광진광장 교통섬,,,,,
585,585. 성수2가1동 공영주차장 인근,,,,,
5851,5851. 도림천 건널목 위,,,,,
5852,5852. 대림동현대2차 201동 앞,,,,,
5853,5853. 여의도역2번출구 앞,,,,,
5857,5857. U레지던스 앞,,,,,
5858,5858. 영등포역5번출구,,,,,
5859,5859. 여의도 삼부아파트,,,,,
586,586. 마장동 주민센터,,,,,
5860,5860. 어울림병원 앞,,,,,
5861,5861. 보라주유소 앞,,,,,
5862,5862. 당산역11번출구,,,,,
5864,5864.장훈고 앞,,,,,
5865,5865.더리브오피스텔 앞,,,,,
5866,5866.포레나 당산,,,,,
5867,5867. H타워 앞,,,,,
5868,5868. 로프트시티오피스텔,,,,,
5869,5869. 영등포아트홀 앞,,,,,
587,587. 유니베라 앞,,,,,
5870,5870. LG트윈타워 앞,,,,,
5871,5871. 건영상가 앞,,,,,
5872,5872. 서경팰리스 앞,,,,,
5876,5876. 에이스하이테크시티 4동 앞,,,,,
5877,5877. 문래동 꽃밭정원,,,,,
5878,5878. 우리은행 앞,,,,,
5879,5879. 국회도서관 2문 앞,,,,,
588,588. 뚝섬 유원지역,,,,,
5880,5880. 국회박물관,,,,,
5881,5881. 세계청소년NGO교육문화원,,,,,
5882,5882. 휴젠느,,,,,
5883,5883. 영문초사거리,,,,,
5884,5884. GS강서타워,,,,,
5885,5885. 신정교하부(도림천역 방면),,,,,
589,589. 성수역3번출구,,,,,
590,590. 건국대학교 (입학정보관),,,,,
591,591. 건국대학교 (행정관),,,,,
592,592. 건국대학교 학생회관,,,,,
593,593.자양중앙나들목,,,,,
594,594. 중랑물재생센터(서울새활용플라자),,,,,
600,600. 휘경2동 주민센터,,,,,
602,602. 장안동 사거리,,,,,
605,605. 신설동역8번출구,,,,,
6053,6053. 중부세무서 앞,,,,,
6054,6054.청구e편한세상아파트 113동 앞,,,,,
6055,6055. 한국경제,,,,,
6057,6057. 을지로5가(방산시장),,,,,
6058,6058. 서울도시건축전시관 옆,,,,,
6059,6059. 덕수중학교,,,,,
606,606. 서울반도체고 앞,,,,,
6060,6060. 신한은행 본점,,,,,
607,607. 신이문역 2번출구,,,,,
608,608. 전농삼성아파트,,,,,
609,609. 제기2교,,,,,
610,610. 동대문중 교차로,,,,,
612,612. 시립동부병원 앞 사거리,,,,,
613,613. 신설동역 10번출구 앞,,,,,
614,614. 용두동 사거리,,,,,
615,615. 용두동 래미안허브리츠아파트 앞,,,,,
616,616. 서울시립대 정문 앞 A,,,,,
617,617. 청솔우성아파트 앞,,,,,
6171,6171. 월드빌딩 앞,,,,,
6172,6172. 가양5단지아파트,,,,,
6173,6173. 서울자동차운전전문학원,,,,,
6176,6176. 유광사 여성병원 앞,,,,,
6177,6177. 마곡롯데캐슬르웨스트,,,,,
6178,6178. 마스터밸류에이스 지식산업센터,,,,,
6184,6184. 한강버스 마곡 선착장,,,,,
621,621. 전농초등학교 건너편,,,,,
622,622. 전농사거리 교통섬,,,,,
623,623. 서울시립대 정문 앞 B,,,,,
624,624. 전농동 동아아파트 앞,,,,,
626,626. 군자교 서측 녹지대,,,,,
627,627. 장안동삼거리 교통섬,,,,,
628,628. 휘봉고등학교 앞,,,,,
630,630. 동대문구 보건소,,,,,
631,631. 답십리역 1번출구,,,,,
633,633. 청량리 기업은행 앞,,,,,
634,634. 외국어대 정문 앞,,,,,
635,635. 시조사 앞,,,,,
636,636. 세종대왕기념관 교차로,,,,,
637,637. KAIST 경영대학 앞,,,,,
638,638. 서울시립대 정보기술관,,,,,
639,639. 서울시립대 후문,,,,,
640,640. 동대문경찰서 교차로,,,,,
641,641. 용두역 4번출구,,,,,
642,642. 신답역 사거리,,,,,
643,643. 동대문구민체육센터 (육교아래),,,,,
648,648. 장안동위더스빌옆,,,,,
650,650. 중랑교사거리,,,,,
652,652. 답십리 래미안엘파인아파트 입구,,,,,
654,654. 전농동 텃골공원,,,,,
656,656. 영휘원 교차로,,,,,
657,657. 동대문롯데캐슬아파트 앞,,,,,
659,659. 제기동역 1번출구,,,,,
660,660. 동의보감타워,,,,,
661,661. 경희대학교 청운관,,,,,
663,663. 외대앞역 3번출구,,,,,
664,664. 서울시립대 건설공학관,,,,,
665,665.이문동 쌍용아파트 정문,,,,,
666,666.이문대성유니드아파트 앞,,,,,
667,667.청량차도 육교 밑,,,,,
669,669.청계한신휴플러스앞 삼거리,,,,,
670,670.삼육서울병원 버스정류장,,,,,
671,671.대광빌딩,,,,,
672,672.대광고등학교,,,,,
673,673.안암골벽산아파트(후문),,,,,
674,674.고대앞사거리 교통섬,,,,,
676,676.FITI시험연구원 앞,,,,,
678,678.장안힐스테이트(아) 앞,,,,,
679,679.전농SK아파트 앞,,,,,
680,680.꿈마루어린이도서관 앞,,,,,
681,681.서울특별시 동부교육지원청(육교),,,,,
700,700. KB국민은행 염창역 지점 앞,,,,,
701,701. 목동사거리 부근,,,,,
702,702. 목4동주민센터 옆,,,,,
703,703. 오목교역 7번출구 앞,,,,,
704,704. 남부법원검찰청 교차로,,,,,
706,706. 신정네거리역,,,,,
708,708. 서울출입국관리사무소 앞,,,,,
709,709. 신정3동 현장민원실 앞,,,,,
710,710. 금옥여고보도육교,,,,,
711,711. 신일해피트리아파트 앞,,,,,
712,712. 강월초교입구 사거리,,,,,
713,713. 양서중학교 옆,,,,,
714,714. 한국SGI 양천문화회관 앞,,,,,
716,716.신정6동 주민센터 인근,,,,,
719,719. 홍익병원앞 교차로,,,,,
720,720. 서울강월초등학교 앞,,,,,
722,722. 경서농협 버스정류장(우리은행신정동지점방향),,,,,
723,723. SBS방송국,,,,,
724,724. 계남공원 입구 주출입구 좌측,,,,,
725,725. 양강중학교앞 교차로,,,,,
726,726. 목동3단지 시내버스정류장,,,,,
729,729. 서부식자재마트 건너편,,,,,
731,731. 서울시 도로환경관리센터,,,,,
733,733. 신정이펜하우스314동,,,,,
734,734. 신트리공원 입구,,,,,
735,735. 영도초등학교,,,,,
736,736. 오솔길공원,,,,,
737,737. 장수공원,,,,,
739,739. 신월사거리,,,,,
740,740. 으뜸공원,,,,,
741,741. 화곡로 입구 교차로,,,,,
742,742. 등촌역 5번 출구 뒤,,,,,
743,743. 현대6차아파트 101동 옆,,,,,
744,744. 신목동역 2번 출구,,,,,
745,745. 강서초등학교,,,,,
746,746. 목동2단지 상가,,,,,
747,747. 목동3단지 상가,,,,,
748,748. 목동운동장,,,,,
749,749. 이대목동병원보도육교,,,,,
750,750. 연의근린공원 건너편,,,,,
752,752. 성원2차 아파트,,,,,
754,754. 목동1단지아파트 118동 앞,,,,,
755,755. 목동1단지아파트 상가 앞,,,,,
756,756. 목동주차장,,,,,
757,757. 신정이펜하우스 1단지아파트 입구 사거리,,,,,
758,758. 한사랑교회 앞,,,,,
759,759. 보아스아파트 앞,,,,,
760,760. 잣절보도육교 아래,,,,,
762,762. 오목로 무중력지대 앞,,,,,
763,763. 목동11단지 아파트,,,,,
765,765. 오목교역 3번출구,,,,,
766,766. 신목동역 3번출구,,,,,
767,767.신정숲속마을아파트,,,,,
768,768.목동5단지아파트 501동,,,,,
769,769.CBS방송국 앞,,,,,
770,770.목동역5번출구,,,,,
771,771.목동아파트 703동 앞,,,,,
773,"773.염창역 3, 4번 출구 사이",,,,,
774,774.등촌역 4번 출구,,,,,
775,775.세종그랑시아 앞(102동),,,,,
776,776.목마공원,,,,,
777,777.신월6차보람아파트 앞,,,,,
779,779. 신정1동 주민센터 앞,,,,,
780,780.신정교 하부,,,,,
781,781.신정보도육교 아래,,,,,
782,782.서남병원 후문,,,,,
785,"785.양천구청, 보건소 사잇길",,,,,
786,786.목동아파트 8단지 상가동 앞,,,,,
787,787.양천아파트 입구,,,,,
788,788.양천구청역 2번출구 옆,,,,,
791,791.현대하이페리온,,,,,
792,792.목동트라팰리스 웨스턴에비뉴,,,,,
793,793.목동5단지아파트 534동,,,,,
794,794.양천문화회관,,,,,
795,795.양천 해누리타운,,,,,
796,796.목동아파트 14단지 B상가 앞,,,,,
797,797.목동아파트 1422동 1434동 사잇길,,,,,
800,800. 목월공원 앞,,,,,
802,802. 한강진역 2번 출구 앞,,,,,
805,805. 문배어린이공원 앞,,,,,
806,806. 전자랜드 본관 앞,,,,,
807,807. 서울역 12번 출구 앞,,,,,
808,808. 서빙고동 금호맨션 앞,,,,,
809,809. 한남 유수지 복개주차장,,,,,
810,810. 이태원지하보도,,,,,
811,811. 녹사평역1번출구,,,,,
813,813. 삼각지역 3번출구,,,,,
815,815. LIG강촌아파트 103동앞,,,,,
816,816. 신용산역 6번출구 앞,,,,,
817,817. 삼각지역 4번출구 앞,,,,,
818,818. 숙명여대 입구 교차로,,,,,
819,819. 선린인터넷 고등학교,,,,,
820,820. 청파동입구 교차로,,,,,
822,822. 이촌1동 마을공원,,,,,
823,823. 효창동주민센터 앞,,,,,
825,825. 서빙고동 주민센터 앞,,,,,
826,826. 서울역 서부교차로2,,,,,
827,827. 국군복지단,,,,,
828,828. 숙대입구역 8번,,,,,
829,829. 한강대교 북단 교차로,,,,,
830,830. 강변삼성스위트아파트 앞,,,,,
832,832. 이촌1동 주민센터 뒤,,,,,
834,834. 효창공원앞역 3번출구 앞,,,,,
836,836. 현대자동차서비스 앞,,,,,
837,837. 한남나들목 입구,,,,,
838,838. 숙대입구역 4번출구,,,,,
839,839. 보광동 삼성리버빌아파트 앞,,,,,
840,840. 용산 파크타워 앞,,,,,
841,841. 신용산역 1번 출구,,,,,
843,843. 이태원관광특구 입구(용산구청방향),,,,,
844,844. 이촌2동 동원베네스트 아파트 앞,,,,,
845,845. 용산 선인상가,,,,,
846,846. 용산중학교,,,,,
848,848. 삼각지12번 출구,,,,,
849,849. 삼각지 자이아파트,,,,,
850,850.KCC용산웰츠(WELLTZ)타워,,,,,
851,851.효창 푸르지오 앞,,,,,
852,852. 청암자이아파트 앞,,,,,
853,853.용산역 맞은편,,,,,
854,854.HID 유족동지회 앞,,,,,
855,855.이촌역5번출구 앞,,,,,
857,857. 현대 안성타워,,,,,
858,858.녹사평역3번 출구,,,,,
859,859.남산공원 야외식물원 앞,,,,,
860,860.LG한강 자이아파트 앞,,,,,
863,863.이촌역2번 출구,,,,,
864,864.순천향대학병원(한남오거리),,,,,
866,866.브라운스톤 남산아파트,,,,,
867,867.서빙고역 광장(1번출구),,,,,
869,869.노들섬 동측 앞,,,,,
870,870.노들섬 서측 앞,,,,,
900,900. 은평예술회관,,,,,
902,902. 진관동 은빛초등학교,,,,,
903,903. 은평뉴타운 아이파크,,,,,
904,904. 은평뉴타운 푸르지오,,,,,
905,905. 구파발역 2번출구,,,,,
906,906. 연신내역 5번출구,,,,,
907,907. CJ 드림시티,,,,,
908,908. 구산역 4번출구,,,,,
909,909. 백련산 힐스테이트 3차,,,,,
911,911. 은평평화공원(역촌역4번출구),,,,,
912,912. 응암오거리,,,,,
913,913. 이마트 버스정류장(서부경찰서 방면),,,,,
914,914. 새절역 2번출구,,,,,
915,915. 증산역 4번출구,,,,,
916,916. 평생학습관 앞,,,,,
917,917. 녹번역 3번출구,,,,,
919,919. 서울혁신파크,,,,,
921,921. 신도고등학교,,,,,
922,922. 연신내역 4번출구,,,,,
923,923. 국민은행 연서지점,,,,,
925,925. 불광역 2번출구,,,,,
927,927. 연신내역 3번출구 인근,,,,,
928,928. 은평역사한옥박물관,,,,,
930,930. 구 서부경찰서 건너편,,,,,
931,931. 역촌파출소,,,,,
932,932. 예일여중,,,,,
933,933. 역촌종합시장 버스정류장(예일여고 방면),,,,,
937,937. 상림마을 롯데캐슬2단지 옆,,,,,
938,938. 금암 문화공원,,,,,
939,939. 은평구청 교차로,,,,,
941,941. 은평뉴타운 도서관,,,,,
942,942. 상림마을 생태공원,,,,,
943,943. 은평구청 보건소,,,,,
945,945. 기자촌 사거리 A,,,,,
946,946. 독바위역,,,,,
947,947. 연신내 선일하이츠빌 정류소,,,,,
948,948. 디지털미디어 시티역 4번출구(DMC역),,,,,
949,949. 연신내역 1번 출구,,,,,
950,950. 구산역 2번 출구 예일여고 버스정류장,,,,,
952,952. 서울연신중학교,,,,,
953,953. 서울연신초등학교,,,,,
954,954. 은평뉴타운구파발9단지,,,,,
956,956. 응암시장교차로,,,,,
958,958. 본 서부병원 버스정류장(은평 세무서 방면),,,,,
959,959. 구파발10단지 인근,,,,,
960,960. 구파발역 환승센터,,,,,
961,961. 불광역 9번 출구,,,,,
962,962. 은평뉴타운 힐데스하임,,,,,
963,963. 불광롯데캐슬아파트 앞,,,,,
964,964. 북한산힐스테이트 7차아파트,,,,,
965,965. 서울특별시 은평병원,,,,,
966,966. 서울혁신파크1,,,,,
967,967. 서울혁신파크2,,,,,
968,968. 은평뉴타운 상림마을 13단지,,,,,
969,969. 은평 지웰테라스,,,,,
971,971. 역촌 센트레빌 아파트,,,,,
973,973.제각말푸르지오 5-1단지 아파트,,,,,
974,974.연신초등학교옆 마을마당,,,,,
975,975.백련산 힐스테이트상가앞,,,,,
976,976.진관고등학교앞,,,,,
977,977.신도중학교앞,,,,,
978,978.녹번 힐스테이트상가앞,,,,,
979,979.원풍빌라앞,,,,,
982,982. 녹번초등학교(서오릉로),,,,,
984,984.상신초등학교앞 버스정류장,,,,,
985,985. 은평세무서 버스정류장(은평구청 방면),,,,,
989,989. 신응교(가좌로) 앞,,,,,
991,991.흥국사 정류장,,,,,
992,992.북한산입구 정류장,,,,,
993,993.은평뉴타운 은뜨락아파트앞,,,,,
994,994.북한산생태공원입구(교통섬),,,,,
995,995.은평다목적체육관,,,,,
996,996.응암역2번출구 국민은행 앞,,,,,
9980,AS센터,,,,,
