직업사전_세세분류_코드,,,,,,,,,,
,,,,,,,,,,
대분류코드,중분류코드,소분류코드,직업코드,일련번호,대분류명,중분류명,소분류명,직업명,관련직업,유사직업명칭
 , , ,2111,21, , , ,버섯연구원, ,"버섯을 연구하는 전문분야에 따라 버섯유전육종연구원, 버섯자원개발연구원, 버섯환경연구원, 미생물자원에 대한 연구를 통하여 유용한 자원을 개발하기 위한 연구를 하는 경우 응용미생물연구원"
 , , ,2112,21, , , ,수학연구원, ,"전문적으로 연구하는 분야에 따라 순수수학연구원, 응용수학연구원"
 , , ,2111,22, , , ,병리학연구원, ,"법정병리학연구원, 식물병리학연구원, 신경병리학연구원, 외과병리학연구원, 의학병리학연구원, 조직병리학연구원"
 , , ,2112,22, , , ,연구원(일반), , 
 , , ,2111,23, , , ,부유생물연구원, , 
 , , ,2112,23, , , ,우주전파환경예보관, , 
 , , ,2111,24, , , ,사상의학연구원, , 
 , , ,2112,24, , , ,유기분석연구원, , 
 , , ,2111,25, , , ,산림자원연구원, ,"연구분야에 따라 산림자원계획연구원, 산림조사연구원, 산지이용연구원, 야생동물생태보전관리연구원, 수문학연구원, 산림측정경영연구원, 산림휴양경제정책연구원"
 , , ,2112,25, , , ,유기화학연구원, ,"유기물의 합성메카니즘 및 응용 등의 합성에 관해 연구하는 경우 유기합성연구원, 연구하는 분야에 따라 천연물화학연구원, 유기초분자화학연구원, 유기금속시약화학연구원, 생유기화학연구원, 유기재료화학연구원"
 , , ,2111,26, , , ,산림환경연구원, ,"연구분야에 따라 산림생태연구원, 임지보전연구원, 산림생물연구원"
 , , ,2112,26, , , ,융합화학연구원, ,"환경화학연구원, 화학생물학연구원, 화학유전체학연구원, 화학정보학연구원, 계산화학연구원, 바이오칩연구원, 핵방사화학연구원"
 , , ,2111,27, , , ,생리학연구원, ,"연구분야에 따라 동물생리학연구원, 식물생리학연구원, 의학생리학연구원"
 , , ,2112,27, , , ,인공어초개발자,인공어초연구개발자, 
 , , ,2111,28, , , ,생명정보연구원, , 
 , , ,2112,28, , , ,인지과학연구원,감성과학연구원,"감각정보처리연구원, 운동조절정보처리연구원, 학습기억정보처리연구원, 언어정보처리연구원, 고등사고정보처리연구원, 인지신경정보처리연구원, 응용인지과학연구원, 감성측정평가연구원, 감성심리생리연구원, 감성디자인콘텐츠연구원"
 , , ,2111,29, , , ,생물분자유전연구원, ,"생물분자유전에 대한 전문분야에 따라 미생물분류연구원, 미생물유전자탐색연구원, 미생물유전자발현연구원"
 , , ,2112,29, , , ,적정기술전문가,"대안기술전문가, 중간기술전문가", 
 , , ,2111,30, , , ,생물화학공정연구원, , 
 , , ,2112,30, , , ,전기화학연구원, ,"물리전기화학연구원, 분석전기화학연구원, 분자전기화학연구원, 에너지변환저장전기화학연구원, 생전기화학연구원, 전기재료화학연구원"
 , , ,2111,31, , , ,생체역학연구원,운동역학연구원, 
 , , ,2112,31, , , ,전자계산이론연구원, , 
 , , ,2111,32, , , ,생태계복원관리연구원, , 
 , , ,2112,32, , , ,지구물리학연구원, ,"지열연구원, 지진학연구원, 지전자기학연구원, 환경지구물리학연구원"
 , , ,2111,33, , , ,생화학연구원, ,"연구분야에 따라 단백질화학연구원, 임상화학연구원, 혈액화학연구원, 효소화학연구원, 단백질구조연구원, 핵산생화학연구원, 단백질체학연구원, 당생물학연구원, 지질생화학연구원, 구조생물학연구원"
 , , ,2112,33, , , ,지구화학연구원, ,"지구연대학연구원, 지하유체지구화학연구원, 환경지구화학연구원"
 , , ,2111,34, , , ,생활체육연구원, , 
 , , ,2112,34, , , ,지질자원연구원, ,"지질기반정보연구원, 지하수지열연구원, 지질환경재해연구원, 지반안전연구원, 석유해저자원연구원, 자원활용소재연구원"
 , , ,2111,35, , , ,생활환경유해인자연구원, , 
 , , ,2112,35, , , ,지질학연구원, ,"광물학연구원, 암석학연구원, 광상연구원, 자원지질학연구원, 구조지질학연구원, 응용지질학연구원, 지질공학연구원"
 , , ,2111,36, , , ,수산공학연구원, ,"연구분야에 따라 수산생물유전육종연구원, 수산생물생리번식연구원, 수산생물사육생산연구원, 수산생물병리연구원, 수산바이오자원활용연구원, 수산양식사료연구원, 수산양식시설자재연구원"
 , , ,2112,36, , , ,천문학연구원, ,"광학천문연구원, 전파천문연구원, 우주과학연구원, 응용천문연구원"
 , , ,2111,37, , , ,수산생물병리연구원, , 
 , , ,2112,37, , , ,측정표준시험평가기술연구원, ,"물리기계측정표준연구원, 전자기측정표준연구원, 광응용측정표준연구원, 삶의질측정표준연구원, 융합기술측정표준연구원, 교정시험평가연구원, 인증표준물질연구원"
 , , ,2111,38, , , ,수의과학연구원, ,"수의전염병연구원, 수의공중보건연구원, 수의병리연구원, 수의미생물기생생물연구원, 수의약리독성연구원, 수의생리생화학연구원, 수의해부조직연구원, 임상수의연구원, 실험동물연구원, 동물질병예방연구원"
 , , ,2112,38, , , ,통계학연구원, ,"전문분야에 따라 분석통계학연구원, 사회통계학연구원, 수리통계학연구원, 인구통계학연구원, 자연과학통계학연구원, 임상통계연구원"
 , , ,2111,39, , , ,시설재배연구원, ,"원예작물의 시설재배에 대한 연구분야에 따라 시설재배환경연구원, 시설재배시스템연구원, 원예생산시설연구원"
 , , ,2112,39, , , ,항공기상전문가, ,항공기상예보관
 , , ,2111,40, , , ,식물병리연구원, ,"식물의 병해관리를 위한 전문분야에 따라 병해진단연구원, 진균연구원, 세균연구원, 바이러스연구원, 병해종합방제연구원, 잡초연구원"
 , , ,2112,40, , , ,해상풍력단지평가원, , 
 , , ,2111,41, , , ,식물세포유전연구원, ,"식물세포유전에 대한 전문연구분야에 따라 식물세포분화연구원, 식물유전자기능연구원, 벼유전자지도연구원"
 , , ,2112,41, , , ,해양연구원,해양환경연구원,"연구분야에 따라 해양공학연구원, 해양물리연구원, 해양생물연구원, 해양정책연구원, 해양지질연구원, 해양화학연구원"
 , , ,2111,42, , , ,식물환경연구원, , 
 , , ,2112,42, , , ,해황조사연구원, , 
 , , ,2111,43, , , ,야생동물생태복원사, , 
 , , ,2112,43, , , ,핵연료연구원, ,"핵연료설계기술연구원, 핵연료제조기술연구원, 원자력재료개발기술연구원, 원자력재료성능검증평가연구원"
 , , ,2111,44, , , ,약학연구원,"약리학자, 약물학자","연구분야에 따라 의약품모델링연구원, 임상약리연구원, 의약품성분분석연구원, 단백질의약품연구원, 효소의약품연구원, 유전자의약품연구원, 저분자의약품연구원, 천연물의약품연구원, 치료용항체연구원, 백신연구원, 세포조직치료제연구원, 바이오생체재료연구원, 바이오인공장기연구원, 기능성화장품개발연구원"
 , , ,2112,44, , , ,핵융합로연구개발자, , 
 , , ,2111,45, , , ,양식기술개발원, ,"양식기술을 개발하는 어·패류의 종류에 따라 어류양식기술개발원, 패조류양식기술개발원"
 , , ,2112,45, , , ,화학정보학자,"분자설계전문가, 분자모델링전문가", 
 , , ,2111,46, , , ,어류생태연구원, , 
 , , ,2111,47, , , ,어업자원연구원, ,"연구분야에 따라 수산자원생물연구원, 수산자원변동연구원, 수산자원생태연구원, 수산자원평가관리연구원, 수산자원예측연구원, 어장환경분석평가연구원, 어장환경복원처리연구원, 연안생태연구원, 적조구제연구원, 양식생물독성평가연구원"
 , , ,2111,48, , , ,어업자원조사연구원, ,"연구하는 분야에 따라 연근해어업자원조사연구원, 원양어업자원조사연구원"
 , , ,2111,49, , , ,운동생리학연구원, , 
 , , ,2111,50, , , ,원예작물환경연구원, ,원예작물의 품질기준 및 평가/품질보전 및 수확 후 생리·생태에 관한 연구를 하는 경우 원예품질보전연구원
 , , ,2111,51, , , ,유전공학연구원, ,"분자유전학연구원, 세포유전학연구원, 집단인류유전학연구원, 유전체학연구원, 형질전환생물모델연구원, 유전자치료연구원"
 , , ,2111,52, , , ,유전자감식수사연구원,유전자감식연구원, 
 , , ,2111,53, , , ,유전자원연구원, ,"유전자원을 연구하는 전문분야에 따라 유전자원보존연구원, 유전자원평가연구원"
 , , ,2111,54, , , ,인구의학연구원, , 
 , , ,2111,55, , , ,인삼육종연구원, , 
 , , ,2111,56, , , ,약용작물연구원, ,"연구하는 분야에 따라 인삼병충해연구원, 인삼생리연구원, 인삼영양연구원"
 , , ,2111,57, , , ,인체공학연구원, , 
 , , ,2111,58, , , ,임목육종연구원, ,"연구분야에 따라 임목육종연구원, 임목유전생리연구원, 임목생물공학연구원, 특용수육종연구원"
 , , ,2111,59, , , ,임산공학연구원, ,"연구분야에 따라 임산재료공학연구원, 목재가공연구원, 임산화학미생물연구원, 목재조직분류연구원, 목재물리구조역학연구원, 목재화학연구원, 목질복합재료연구원, 펄프종이연구원, 임산미생물연구원, 임산에너지연구원"
 , , ,2111,60, , , ,임상시험모니터요원,"CRA, Clinical Research Associate", 
 , , ,2111,61, , , ,임상시험책임자, , 
 , , ,2111,62, , , ,임업시험연구원, ,"임업분야의 생산성 증대와 기술개발을 위한 시험·연구분야에 따라 양묘시험연구원, 갱신육림시험연구원, 임도시험연구원, 임업기계시험연구원, 특수임산시험연구원"
 , , ,2111,63, , , ,정밀농업기술자,"정밀농업전문가, 정밀농업연구원, 정밀농업엔지니어, 스마트농업연구원, 스마트농업엔지니어", 
 , , ,2111,64, , , ,조경학연구원, ,"조경계획연구원, 조경설계연구원, 조경식물생태복원연구원, 조경시공재료연구원, 조경관리학연구원, 조경정보학연구원"
 , , ,2111,65, , , ,종축개량연구원, ,"가축 및 가금을 개량하는 연구를 하는 전문분야에 따라 종축개량검정기술연구원, 대가축개량연구원, 중소가축개량연구원"
 , , ,2111,66, , , ,진단의약개발연구원,진단시약개발연구원, 
 , , ,2111,67, , , ,채소연구원, ,"채소를 연구하는 전문분야에 따라 채소육종연구원, 채소재배연구원"
 , , ,2111,68, , , ,천연물의약연구원, ,천연물식품연구원
 , , ,2111,69, , , ,체육의학연구원, , 
 , , ,2111,70, , , ,초지사료연구원, ,초지사료에 대한 전문연구분야에 따라 사료작물육종연구원
 , , ,2111,71, , , ,축산물이용연구원, ,축산물에 대한 이용기술을 연구하는 전문분야에 따라 육류품질유통연구원
 , , ,2111,72, , , ,축산시설환경연구원, ,축산시설환경에 대한 전문연구분야에 따라 가축분뇨자원화연구원
 , , ,2111,73, , , ,축산육종번식연구원, ,"가축 및 가금에 대한 육종번식을 연구하는 전문분야에 따라 축산분자유전연구원, 축산번식생리연구원"
 , , ,2111,74, , , ,친환경농법연구원, , 
 , , ,2111,75, , , ,친환경농자재연구원, , 
 , , ,2111,76, , , ,토양관리연구원, ,"토양을 연구하는 전문분야에 따라 토양물리연구원, 토양자원연구원, 토양비옥도연구원, 토양보전연구원"
 , , ,2111,77, , , ,한약재검사연구원, , 
 , , ,2111,79, , , ,한약재품질규격연구원, , 
 , , ,2111,80, , , ,한약제제연구원, , 
 , , ,2111,81, , , ,한의경락연구원, , 
 , , ,2111,82, , , ,한의노화연구원, , 
 , , ,2111,83, , , ,한의암연구원, , 
 , , ,2111,84, , , ,한의학연구원, ,"연구분야에 따라 한의기초과학연구원, 한의임상과학연구원, 한약제제개발연구원, 한방용치료기기연구원, 한방용진단기기연구원, 한의정보표준화시스템연구원"
 , , ,2111,85, , , ,해부학연구원, , 
 , , ,2111,86, , , ,해양바이오에너지연구원, , 
 , , ,2111,87, , , ,해양생물유전자연구원, , 
 , , ,2111,88, , , ,해양생태연구원, , 
 , , ,2111,89, , , ,화훼연구원, ,"화훼식물에 대한 전문연구분야에 따라 초본화훼연구원, 목본화훼연구원"
 , , ,2111,90, , , ,역학조사관, , 
 , , ,2111,91, , , ,바이오의약품임상·비임상연구원, , 
 , , ,2111,92, , , ,버섯육종가,"버섯개발자, 버섯생리학자, 버섯생태학자","버섯품종개발자, 버섯분류학자"
 , , ,2111,93, , , ,의약품비임상시험연구원, ,독성시험연구원
 , , ,2111,94, , , ,의약품임상연구원,임상시험모니터링요원(clinical research associate), 
 , , ,2111,95, , , ,바이오의약품후보물질발굴연구원, ,의약품연구원
 , , ,2111,96, , , ,바이오의약품제제연구원, , 
 , , ,2111,97, , , ,독성시험연구원,"독성전문가, 독성시험원, 독성연구원","의약품 비임상시험연구원, 수의학연구원, 식품학연구원, 의학연구원"
 , , ,2111,98, , , ,종판별전문가,종동정전문가,"동물종판별전문가 식물종판별전문가, 미생물 종판별전문가"
 , ,212, , , , ,인문 및 사회과학 전문가, , , 
 , , ,2121,1, , , ,게이미피케이션전문가,게임화전문가, 
 , , ,2122,1, , , ,거시경제연구원, ,"연구분야에 따라 경제성장연구원, 경제발전연구원, 개발경제연구원, 경제변동연구원, 금융경제연구원"
 , , ,2121,2, , , ,고전번역가,고전번역사, 
 , , ,2122,2, , , ,경제분석가, ,"연구분야에 따라 에너지경제연구원, 환경경제연구원, 문화경제연구원, 서비스경제연구원, 교통경제연구원, 디지털경제연구원, 농업경제연구원, 의료경제연구원, 지역경제연구원, 대외경제연구원"
 , , ,2121,3, , , ,교육학연구원, , 
 , , ,2122,3, , , ,고용보험통계분석원, , 
 , , ,2121,4, , , ,문학연구원, ,"문학사연구원, 문예창작연구원, 비교문학연구원, 운문연구원, 산문연구원, 소설연구원, 평론연구원, 희곡연구원, 구비문학연구원, 아동문학연구원, 영상문학연구원, 번역문화연구원, 문학교육연구원, 연구분야에 따라 프랑스문학연구원, 독일문학연구원, 국문학연구원, 스페인문학연구원, 한문학연구원, 러시아문학연구원, 중문학연구원, 동서양고전문학연구원, 동서양문학연구원, 일본문학연구원, 영문학연구원"
